lon,lat,depth,depth_lower
-124.65,41.1,-10.8945608139,-4.8945608139
-124.6,41.1,-11.5398111343,-5.539811134300001
-124.55000000000001,41.1,-12.1909189224,-6.1909189224
-124.5,41.1,-12.8469581604,-6.8469581604
-124.44999999999999,41.1,-13.5081176758,-7.5081176757999994
-124.4,41.1,-14.1756629944,-8.1756629944
-124.35,41.1,-14.8518505096,-8.8518505096
-124.30000000000001,41.1,-15.5397872925,-9.5397872925
-124.25,41.1,-16.2432785034,-10.2432785034
-124.19999999999999,41.1,-16.9666481018,-10.9666481018
-124.15,41.1,-17.7145767212,-11.7145767212
-124.1,41.1,-18.4919395447,-12.4919395447
-124.05000000000001,41.1,-19.3036518097,-13.3036518097
-124.0,41.1,-20.1545410156,-14.1545410156
-123.94999999999999,41.1,-21.0492210388,-15.049221038799999
-123.9,41.1,-21.9919700623,-15.991970062299998
-123.85,41.1,-22.9866352081,-16.9866352081
-123.80000000000001,41.1,-24.0365200043,-18.0365200043
-123.75,41.1,-25.1443042755,-19.1443042755
-123.69999999999999,41.1,-26.3119735718,-20.3119735718
-123.65,41.1,-27.5407733917,-21.5407733917
-123.6,41.1,-28.8312034607,-22.8312034607
-123.55000000000001,41.1,-30.1830387115,-24.1830387115
-123.5,41.1,-31.5953960419,-25.5953960419
-123.44999999999999,41.1,-33.0668334961,-27.066833496100003
-123.4,41.1,-34.5954742432,-28.5954742432
-123.35,41.1,-36.1791343689,-30.1791343689
-123.30000000000001,41.1,-37.8154525757,-31.8154525757
-123.25,41.1,-39.5020179749,-33.5020179749
-123.19999999999999,41.1,-41.2364273071,-35.2364273071
-123.15,41.1,-43.0163497925,-37.0163497925
-123.1,41.1,-44.8395233154,-38.8395233154
-123.05000000000001,41.1,-46.7037849426,-40.7037849426
-127.94999999999999,41.05,,
-127.9,41.05,,
-127.85,41.05,,
-127.80000000000001,41.05,,
-127.75,41.05,,
-127.69999999999999,41.05,,
-127.65,41.05,,
-127.6,41.05,,
-127.55000000000001,41.05,,
-127.5,41.05,,
-127.44999999999999,41.05,,
-127.4,41.05,,
-127.35,41.05,,
-127.30000000000001,41.05,,
-127.25,41.05,,
-127.19999999999999,41.05,,
-127.15,41.05,,
-127.1,41.05,,
-127.05000000000001,41.05,,
-127.0,41.05,,
-126.94999999999999,41.05,,
-126.9,41.05,,
-126.85,41.05,,
-126.80000000000001,41.05,,
-126.75,41.05,,
-126.69999999999999,41.05,,
-126.65,41.05,,
-126.6,41.05,,
-126.55000000000001,41.05,,
-126.5,41.05,,
-126.44999999999999,41.05,,
-126.4,41.05,,
-126.35,41.05,,
-126.30000000000001,41.05,,
-126.25,41.05,,
-126.19999999999999,41.05,,
-126.15,41.05,,
-126.1,41.05,,
-126.05000000000001,41.05,,
-126.0,41.05,,
-125.94999999999999,41.05,,
-125.9,41.05,,
-125.85,41.05,,
-125.80000000000001,41.05,,
-125.75,41.05,,
-125.69999999999999,41.05,,
-125.65,41.05,,
-125.6,41.05,,
-125.55000000000001,41.05,,
-125.5,41.05,,
-125.44999999999999,41.05,,
-125.4,41.05,,
-125.35,41.05,,
-125.30000000000001,41.05,,
-125.25,41.05,,
-125.19999999999999,41.05,,
-125.15,41.05,,
-125.1,41.05,,
-125.05000000000001,41.05,,
-125.0,41.05,-6.77201271057,-0.7720127105700003
-124.94999999999999,41.05,-7.27410650253,-1.2741065025299996
-124.9,41.05,-7.8077673912,-1.8077673911999996
-124.85,41.05,-8.36864757538,-2.3686475753800007
-124.80000000000001,41.05,-8.95210170746,-2.9521017074600007
-124.75,41.05,-9.55348777771,-3.55348777771
-124.69999999999999,41.05,-10.1684684753,-4.168468475299999
-124.65,41.05,-10.793296814,-4.793296814
-124.6,41.05,-11.4250545502,-5.4250545502000005
-124.55000000000001,41.05,-12.0618276596,-6.0618276596000005
-124.5,41.05,-12.7028179169,-6.702817916900001
-124.44999999999999,41.05,-13.348361969,-7.348361969000001
-124.4,41.05,-13.9999027252,-7.9999027252
-124.35,41.05,-14.6598796844,-8.6598796844
-124.30000000000001,41.05,-15.3315877914,-9.3315877914
-124.25,41.05,-16.0189990997,-10.0189990997
-124.19999999999999,41.05,-16.7265758514,-10.7265758514
-124.15,41.05,-17.4590816498,-11.459081649800002
-124.1,41.05,-18.2214050293,-12.221405029300001
-124.05000000000001,41.05,-19.0183944702,-13.0183944702
-124.0,41.05,-19.8547096252,-13.854709625200002
-123.94999999999999,41.05,-20.7346992493,-14.7346992493
-123.9,41.05,-21.6622848511,-15.6622848511
-123.85,41.05,-22.6408653259,-16.6408653259
-123.80000000000001,41.05,-23.6732387543,-17.6732387543
-123.75,41.05,-24.7615432739,-18.7615432739
-123.69999999999999,41.05,-25.9072208405,-19.9072208405
-123.65,41.05,-27.1110153198,-21.1110153198
-123.6,41.05,-28.3729896545,-22.3729896545
-123.55000000000001,41.05,-29.6925945282,-23.6925945282
-123.5,41.05,-31.0687484741,-25.0687484741
-123.44999999999999,41.05,-32.4999542236,-26.4999542236
-123.4,41.05,-33.9844322205,-27.984432220499997
-123.35,41.05,-35.520236969,-29.520236969000003
-123.30000000000001,41.05,-37.1053771973,-31.1053771973
-123.25,41.05,-38.7379112244,-32.7379112244
-123.19999999999999,41.05,-40.4159851074,-34.4159851074
-123.15,41.05,-42.1378555298,-36.1378555298
-123.1,41.05,-43.9018974304,-37.9018974304
-123.05000000000001,41.05,-45.7065658569,-39.7065658569
-127.94999999999999,41.0,,
-127.9,41.0,,
-127.85,41.0,,
-127.80000000000001,41.0,,
-127.75,41.0,,
-127.69999999999999,41.0,,
-127.65,41.0,,
-127.6,41.0,,
-127.55000000000001,41.0,,
-127.5,41.0,,
-127.44999999999999,41.0,,
-127.4,41.0,,
-127.35,41.0,,
-127.30000000000001,41.0,,
-127.25,41.0,,
-127.19999999999999,41.0,,
-127.15,41.0,,
-127.1,41.0,,
-127.05000000000001,41.0,,
-127.0,41.0,,
-126.94999999999999,41.0,,
-126.9,41.0,,
-126.85,41.0,,
-126.80000000000001,41.0,,
-126.75,41.0,,
-126.69999999999999,41.0,,
-126.65,41.0,,
-126.6,41.0,,
-126.55000000000001,41.0,,
-126.5,41.0,,
-126.44999999999999,41.0,,
-126.4,41.0,,
-126.35,41.0,,
-126.30000000000001,41.0,,
-126.25,41.0,,
-126.19999999999999,41.0,,
-126.15,41.0,,
-126.1,41.0,,
-126.05000000000001,41.0,,
-126.0,41.0,,
-125.94999999999999,41.0,,
-125.9,41.0,,
-125.85,41.0,,
-125.80000000000001,41.0,,
-125.75,41.0,,
-125.69999999999999,41.0,,
-125.65,41.0,,
-125.6,41.0,,
-125.55000000000001,41.0,,
-125.5,41.0,,
-125.44999999999999,41.0,,
-125.4,41.0,,
-125.35,41.0,,
-125.30000000000001,41.0,,
-125.25,41.0,,
-125.19999999999999,41.0,,
-125.15,41.0,,
-125.1,41.0,,
-125.05000000000001,41.0,,
-125.0,41.0,-6.73694944382,-0.7369494438200004
-124.94999999999999,41.0,-7.2324757576,-1.2324757575999996
-124.9,41.0,-7.75882959366,-1.7588295936599998
-124.85,41.0,-8.31161117554,-2.3116111755399995
-124.80000000000001,41.0,-8.88613128662,-2.8861312866199995
-124.75,41.0,-9.47771644592,-3.4777164459200005
-124.69999999999999,41.0,-10.0820178986,-4.0820178986
-124.65,41.0,-10.6952981949,-4.6952981948999994
-124.6,41.0,-11.3146734238,-5.3146734238
-124.55000000000001,41.0,-11.9382915497,-5.938291549700001
-124.5,41.0,-12.5654411316,-6.5654411316
-124.44999999999999,41.0,-13.1965799332,-7.196579933200001
-124.4,41.0,-13.8332881927,-7.8332881926999995
-124.35,41.0,-14.4781665802,-8.4781665802
-124.30000000000001,41.0,-15.1346740723,-9.1346740723
-124.25,41.0,-15.8069438934,-9.8069438934
-124.19999999999999,41.0,-16.4995765686,-10.499576568599998
-124.15,41.0,-17.2174358368,-11.2174358368
-124.1,41.0,-17.9654541016,-11.965454101599999
-124.05000000000001,41.0,-18.7484474182,-12.748447418200001
-124.0,41.0,-19.5709648132,-13.5709648132
-123.94999999999999,41.0,-20.4371452332,-14.437145233199999
-123.9,41.0,-21.3506126404,-15.350612640400001
-123.85,41.0,-22.3143844604,-16.3143844604
-123.80000000000001,41.0,-23.3308105469,-17.3308105469
-123.75,41.0,-24.4015407562,-18.4015407562
-123.69999999999999,41.0,-25.5275230408,-19.5275230408
-123.65,41.0,-26.709022522,-20.709022522
-123.6,41.0,-27.945690155,-21.945690155
-123.55000000000001,41.0,-29.2366447449,-23.2366447449
-123.5,41.0,-30.5805854797,-24.5805854797
-123.44999999999999,41.0,-31.9759273529,-25.9759273529
-123.4,41.0,-33.4209213257,-27.4209213257
-123.35,41.0,-34.9137840271,-28.9137840271
-123.30000000000001,41.0,-36.4527931213,-30.452793121299997
-123.25,41.0,-38.0363540649,-32.0363540649
-123.19999999999999,41.0,-39.6630439758,-33.6630439758
-123.15,41.0,-41.3315849304,-35.3315849304
-123.1,41.0,-43.0408210754,-37.0408210754
-123.05000000000001,41.0,-44.7897033691,-38.7897033691
-127.94999999999999,40.95,,
-127.9,40.95,,
-127.85,40.95,,
-127.80000000000001,40.95,,
-127.75,40.95,,
-127.69999999999999,40.95,,
-127.65,40.95,,
-127.6,40.95,,
-127.55000000000001,40.95,,
-127.5,40.95,,
-127.44999999999999,40.95,,
-127.4,40.95,,
-127.35,40.95,,
-127.30000000000001,40.95,,
-127.25,40.95,,
-127.19999999999999,40.95,,
-127.15,40.95,,
-127.1,40.95,,
-127.05000000000001,40.95,,
-127.0,40.95,,
-126.94999999999999,40.95,,
-126.9,40.95,,
-126.85,40.95,,
-126.80000000000001,40.95,,
-126.75,40.95,,
-126.69999999999999,40.95,,
-126.65,40.95,,
-126.6,40.95,,
-126.55000000000001,40.95,,
-126.5,40.95,,
-126.44999999999999,40.95,,
-126.4,40.95,,
-126.35,40.95,,
-126.30000000000001,40.95,,
-126.25,40.95,,
-126.19999999999999,40.95,,
-126.15,40.95,,
-126.1,40.95,,
-126.05000000000001,40.95,,
-126.0,40.95,,
-125.94999999999999,40.95,,
-125.9,40.95,,
-125.85,40.95,,
-125.80000000000001,40.95,,
-125.75,40.95,,
-125.69999999999999,40.95,,
-125.65,40.95,,
-125.6,40.95,,
-125.55000000000001,40.95,,
-125.5,40.95,,
-125.44999999999999,40.95,,
-125.4,40.95,,
-125.35,40.95,,
-125.30000000000001,40.95,,
-125.25,40.95,,
-125.19999999999999,40.95,,
-125.15,40.95,,
-125.1,40.95,,
-125.05000000000001,40.95,,
-125.0,40.95,,
-124.94999999999999,40.95,-7.19181728363,-1.1918172836299998
-124.9,40.95,-7.7115445137,-1.7115445136999998
-124.85,40.95,-8.25708580017,-2.2570858001699996
-124.80000000000001,40.95,-8.82370567322,-2.823705673219999
-124.75,40.95,-9.40669250488,-3.4066925048800005
-124.69999999999999,40.95,-10.0016670227,-4.0016670226999995
-124.65,40.95,-10.6048707962,-4.6048707962
-124.6,40.95,-11.2134227753,-5.2134227753
-124.55000000000001,40.95,-11.8254928589,-5.825492858900001
-124.5,40.95,-12.4404182434,-6.4404182434
-124.44999999999999,40.95,-13.0587320328,-7.0587320328
-124.4,40.95,-13.6821203232,-7.6821203231999995
-124.35,40.95,-14.3133087158,-8.3133087158
-124.30000000000001,40.95,-14.9559020996,-8.9559020996
-124.25,40.95,-15.6141824722,-9.6141824722
-124.19999999999999,40.95,-16.2928924561,-10.292892456099999
-124.15,40.95,-16.9970092773,-10.997009277299998
-124.1,40.95,-17.7315387726,-11.7315387726
-124.05000000000001,40.95,-18.5013046265,-12.501304626500001
-124.0,40.95,-19.310792923,-13.310792923000001
-123.94999999999999,40.95,-20.1639957428,-14.163995742800001
-123.9,40.95,-21.0642967224,-15.064296722400002
-123.85,40.95,-22.0143985748,-16.0143985748
-123.80000000000001,40.95,-23.0162639618,-17.0162639618
-123.75,40.95,-24.0711154938,-18.0711154938
-123.69999999999999,40.95,-25.1794471741,-19.1794471741
-123.65,40.95,-26.341091156,-20.341091156
-123.6,40.95,-27.5553035736,-21.5553035736
-123.55000000000001,40.95,-28.8208808899,-22.8208808899
-123.5,40.95,-30.1362953186,-24.1362953186
-123.44999999999999,40.95,-31.4998340607,-25.4998340607
-123.4,40.95,-32.9097328186,-26.9097328186
-123.35,40.95,-34.3643035889,-28.3643035889
-123.30000000000001,40.95,-35.8620033264,-29.8620033264
-123.25,40.95,-37.4014930725,-31.401493072500003
-123.19999999999999,40.95,-38.9816551208,-32.9816551208
-123.15,40.95,-40.6015472412,-34.6015472412
-123.1,40.95,-42.2603797913,-36.2603797913
-123.05000000000001,40.95,-43.9574508667,-37.9574508667
-127.94999999999999,40.9,,
-127.9,40.9,,
-127.85,40.9,,
-127.80000000000001,40.9,,
-127.75,40.9,,
-127.69999999999999,40.9,,
-127.65,40.9,,
-127.6,40.9,,
-127.55000000000001,40.9,,
-127.5,40.9,,
-127.44999999999999,40.9,,
-127.4,40.9,,
-127.35,40.9,,
-127.30000000000001,40.9,,
-127.25,40.9,,
-127.19999999999999,40.9,,
-127.15,40.9,,
-127.1,40.9,,
-127.05000000000001,40.9,,
-127.0,40.9,,
-126.94999999999999,40.9,,
-126.9,40.9,,
-126.85,40.9,,
-126.80000000000001,40.9,,
-126.75,40.9,,
-126.69999999999999,40.9,,
-126.65,40.9,,
-126.6,40.9,,
-126.55000000000001,40.9,,
-126.5,40.9,,
-126.44999999999999,40.9,,
-126.4,40.9,,
-126.35,40.9,,
-126.30000000000001,40.9,,
-126.25,40.9,,
-126.19999999999999,40.9,,
-126.15,40.9,,
-126.1,40.9,,
-126.05000000000001,40.9,,
-126.0,40.9,,
-125.94999999999999,40.9,,
-125.9,40.9,,
-125.85,40.9,,
-125.80000000000001,40.9,,
-125.75,40.9,,
-125.69999999999999,40.9,,
-125.65,40.9,,
-125.6,40.9,,
-125.55000000000001,40.9,,
-125.5,40.9,,
-125.44999999999999,40.9,,
-125.4,40.9,,
-125.35,40.9,,
-125.30000000000001,40.9,,
-125.25,40.9,,
-125.19999999999999,40.9,,
-125.15,40.9,,
-125.1,40.9,,
-125.05000000000001,40.9,,
-125.0,40.9,,
-124.94999999999999,40.9,,
-124.9,40.9,-7.66788101196,-1.6678810119599996
-124.85,40.9,-8.20740795135,-2.2074079513499996
-124.80000000000001,40.9,-8.76755237579,-2.7675523757900002
-124.75,40.9,-9.34354305267,-3.3435430526700003
-124.69999999999999,40.9,-9.93094348907,-3.9309434890699997
-124.65,40.9,-10.5259475708,-4.5259475708
-124.6,40.9,-11.1256313324,-5.125631332399999
-124.55000000000001,40.9,-11.7281427383,-5.728142738300001
-124.5,40.9,-12.3328237534,-6.3328237534
-124.44999999999999,40.9,-12.9402370453,-6.9402370453
-124.4,40.9,-13.5521345139,-7.5521345139000005
-124.35,40.9,-14.1713342667,-8.1713342667
-124.30000000000001,40.9,-14.8015613556,-8.8015613556
-124.25,40.9,-15.4472341537,-9.4472341537
-124.19999999999999,40.9,-16.1132354736,-10.1132354736
-124.15,40.9,-16.8046741486,-10.8046741486
-124.1,40.9,-17.5266456604,-11.5266456604
-124.05000000000001,40.9,-18.284029007,-12.284029007000001
-124.0,40.9,-19.0812892914,-13.081289291400001
-123.94999999999999,40.9,-19.9223213196,-13.922321319600002
-123.9,40.9,-20.8103370667,-14.8103370667
-123.85,40.9,-21.7477817535,-15.7477817535
-123.80000000000001,40.9,-22.7362995148,-16.7362995148
-123.75,40.9,-23.7767353058,-17.7767353058
-123.69999999999999,40.9,-24.8691921234,-18.8691921234
-123.65,40.9,-26.0131015778,-20.0131015778
-123.6,40.9,-27.2073612213,-21.2073612213
-123.55000000000001,40.9,-28.450460434,-22.450460434
-123.5,40.9,-29.7406349182,-23.7406349182
-123.44999999999999,40.9,-31.0760326385,-25.0760326385
-123.4,40.9,-32.4548416138,-26.4548416138
-123.35,40.9,-33.8754005432,-27.8754005432
-123.30000000000001,40.9,-35.3362808228,-29.3362808228
-123.25,40.9,-36.836315155,-30.836315155
-123.19999999999999,40.9,-38.374584198,-32.374584198
-123.15,40.9,-39.9503860474,-33.9503860474
-123.1,40.9,-41.5631599426,-35.5631599426
-123.05000000000001,40.9,-43.2124519348,-37.2124519348
-127.94999999999999,40.85,,
-127.9,40.85,,
-127.85,40.85,,
-127.80000000000001,40.85,,
-127.75,40.85,,
-127.69999999999999,40.85,,
-127.65,40.85,,
-127.6,40.85,,
-127.55000000000001,40.85,,
-127.5,40.85,,
-127.44999999999999,40.85,,
-127.4,40.85,,
-127.35,40.85,,
-127.30000000000001,40.85,,
-127.25,40.85,,
-127.19999999999999,40.85,,
-127.15,40.85,,
-127.1,40.85,,
-127.05000000000001,40.85,,
-127.0,40.85,,
-126.94999999999999,40.85,,
-126.9,40.85,,
-126.85,40.85,,
-126.80000000000001,40.85,,
-126.75,40.85,,
-126.69999999999999,40.85,,
-126.65,40.85,,
-126.6,40.85,,
-126.55000000000001,40.85,,
-126.5,40.85,,
-126.44999999999999,40.85,,
-126.4,40.85,,
-126.35,40.85,,
-126.30000000000001,40.85,,
-126.25,40.85,,
-126.19999999999999,40.85,,
-126.15,40.85,,
-126.1,40.85,,
-126.05000000000001,40.85,,
-126.0,40.85,,
-125.94999999999999,40.85,,
-125.9,40.85,,
-125.85,40.85,,
-125.80000000000001,40.85,,
-125.75,40.85,,
-125.69999999999999,40.85,,
-125.65,40.85,,
-125.6,40.85,,
-125.55000000000001,40.85,,
-125.5,40.85,,
-125.44999999999999,40.85,,
-125.4,40.85,,
-125.35,40.85,,
-125.30000000000001,40.85,,
-125.25,40.85,,
-125.19999999999999,40.85,,
-125.15,40.85,,
-125.1,40.85,,
-125.05000000000001,40.85,,
-125.0,40.85,,
-124.94999999999999,40.85,,
-124.9,40.85,-7.62961101532,-1.62961101532
-124.85,40.85,-8.16465568542,-2.1646556854199996
-124.80000000000001,40.85,-8.72006320953,-2.72006320953
-124.75,40.85,-9.29098510742,-3.290985107419999
-124.69999999999999,40.85,-9.87289810181,-3.8728981018099997
-124.65,40.85,-10.4619064331,-4.461906433099999
-124.6,40.85,-11.0550012589,-5.055001258900001
-124.55000000000001,40.85,-11.6502656937,-5.6502656937
-124.5,40.85,-12.2469921112,-6.246992111200001
-124.44999999999999,40.85,-12.8457317352,-6.845731735199999
-124.4,40.85,-13.4482545853,-7.448254585300001
-124.35,40.85,-14.0574407578,-8.0574407578
-124.30000000000001,40.85,-14.6771059036,-8.6771059036
-124.25,40.85,-15.3117923737,-9.3117923737
-124.19999999999999,40.85,-15.9665164948,-9.9665164948
-124.15,40.85,-16.646522522,-10.646522522000001
-124.1,40.85,-17.3570251465,-11.3570251465
-124.05000000000001,40.85,-18.10297966,-12.102979659999999
-124.0,40.85,-18.888874054,-12.888874053999999
-123.94999999999999,40.85,-19.7185611725,-13.7185611725
-123.9,40.85,-20.5951290131,-14.5951290131
-123.85,40.85,-21.5208320618,-15.5208320618
-123.80000000000001,40.85,-22.4970493317,-16.4970493317
-123.75,40.85,-23.5243148804,-17.5243148804
-123.69999999999999,40.85,-24.6023864746,-18.6023864746
-123.65,40.85,-25.7303543091,-19.7303543091
-123.6,40.85,-26.9067840576,-20.9067840576
-123.55000000000001,40.85,-28.1298847198,-22.1298847198
-123.5,40.85,-29.3976707458,-23.3976707458
-123.44999999999999,40.85,-30.7081413269,-24.7081413269
-123.4,40.85,-32.0594062805,-26.0594062805
-123.35,40.85,-33.449798584,-27.449798584
-123.30000000000001,40.85,-34.8779449463,-28.877944946299998
-123.25,40.85,-36.3427696228,-30.3427696228
-123.19999999999999,40.85,-37.8434829712,-31.843482971199997
-123.15,40.85,-39.3795089722,-33.3795089722
-123.1,40.85,-40.9504432678,-34.9504432678
-123.05000000000001,40.85,-42.5559616089,-36.5559616089
-127.94999999999999,40.8,,
-127.9,40.8,,
-127.85,40.8,,
-127.80000000000001,40.8,,
-127.75,40.8,,
-127.69999999999999,40.8,,
-127.65,40.8,,
-127.6,40.8,,
-127.55000000000001,40.8,,
-127.5,40.8,,
-127.44999999999999,40.8,,
-127.4,40.8,,
-127.35,40.8,,
-127.30000000000001,40.8,,
-127.25,40.8,,
-127.19999999999999,40.8,,
-127.15,40.8,,
-127.1,40.8,,
-127.05000000000001,40.8,,
-127.0,40.8,,
-126.94999999999999,40.8,,
-126.9,40.8,,
-126.85,40.8,,
-126.80000000000001,40.8,,
-126.75,40.8,,
-126.69999999999999,40.8,,
-126.65,40.8,,
-126.6,40.8,,
-126.55000000000001,40.8,,
-126.5,40.8,,
-126.44999999999999,40.8,,
-126.4,40.8,,
-126.35,40.8,,
-126.30000000000001,40.8,,
-126.25,40.8,,
-126.19999999999999,40.8,,
-126.15,40.8,,
-126.1,40.8,,
-126.05000000000001,40.8,,
-126.0,40.8,,
-125.94999999999999,40.8,,
-125.9,40.8,,
-125.85,40.8,,
-125.80000000000001,40.8,,
-125.75,40.8,,
-125.69999999999999,40.8,,
-125.65,40.8,,
-125.6,40.8,,
-125.55000000000001,40.8,,
-125.5,40.8,,
-125.44999999999999,40.8,,
-125.4,40.8,,
-125.35,40.8,,
-125.30000000000001,40.8,,
-125.25,40.8,,
-125.19999999999999,40.8,,
-125.15,40.8,,
-125.1,40.8,,
-125.05000000000001,40.8,,
-125.0,40.8,,
-124.94999999999999,40.8,,
-124.9,40.8,-7.59825611115,-1.5982561111500004
-124.85,40.8,-8.13057518005,-2.13057518005
-124.80000000000001,40.8,-8.68321800232,-2.6832180023200003
-124.75,40.8,-9.25123691559,-3.2512369155900007
-124.69999999999999,40.8,-9.82998943329,-3.8299894332900006
-124.65,40.8,-10.4154500961,-4.415450096100001
-124.6,40.8,-11.004483223,-5.004483222999999
-124.55000000000001,40.8,-11.5950546265,-5.5950546265
-124.5,40.8,-12.1863641739,-6.1863641738999995
-124.44999999999999,40.8,-12.7789020538,-6.7789020537999995
-124.4,40.8,-13.374417305,-7.374417305
-124.35,40.8,-13.9758119583,-7.9758119583
-124.30000000000001,40.8,-14.5869665146,-8.5869665146
-124.25,40.8,-15.2125244141,-9.2125244141
-124.19999999999999,40.8,-15.8576288223,-9.8576288223
-124.15,40.8,-16.5276584625,-10.5276584625
-124.1,40.8,-17.2279586792,-11.2279586792
-124.05000000000001,40.8,-17.9635848999,-11.963584899899999
-124.0,40.8,-18.7390785217,-12.739078521700002
-123.94999999999999,40.8,-19.5582923889,-13.5582923889
-123.9,40.8,-20.424243927,-14.424243927
-123.85,40.8,-21.3390426636,-15.3390426636
-123.80000000000001,40.8,-22.3038692474,-16.3038692474
-123.75,40.8,-23.3190040588,-17.3190040588
-123.69999999999999,40.8,-24.3839187622,-18.3839187622
-123.65,40.8,-25.4974060059,-19.4974060059
-123.6,40.8,-26.6577529907,-20.6577529907
-123.55000000000001,40.8,-27.8629169464,-21.8629169464
-123.5,40.8,-29.1107139587,-23.1107139587
-123.44999999999999,40.8,-30.3989944458,-24.3989944458
-123.4,40.8,-31.7257862091,-25.7257862091
-123.35,40.8,-33.089389801,-27.089389801000003
-123.30000000000001,40.8,-34.4884376526,-28.4884376526
-123.25,40.8,-35.9218940735,-29.9218940735
-123.19999999999999,40.8,-37.3890228271,-31.3890228271
-123.15,40.8,-38.8893165588,-32.8893165588
-123.1,40.8,-40.422416687,-34.422416687
-123.05000000000001,40.8,-41.9880599976,-35.9880599976
-127.94999999999999,40.75,,
-127.9,40.75,,
-127.85,40.75,,
-127.80000000000001,40.75,,
-127.75,40.75,,
-127.69999999999999,40.75,,
-127.65,40.75,,
-127.6,40.75,,
-127.55000000000001,40.75,,
-127.5,40.75,,
-127.44999999999999,40.75,,
-127.4,40.75,,
-127.35,40.75,,
-127.30000000000001,40.75,,
-127.25,40.75,,
-127.19999999999999,40.75,,
-127.15,40.75,,
-127.1,40.75,,
-127.05000000000001,40.75,,
-127.0,40.75,,
-126.94999999999999,40.75,,
-126.9,40.75,,
-126.85,40.75,,
-126.80000000000001,40.75,,
-126.75,40.75,,
-126.69999999999999,40.75,,
-126.65,40.75,,
-126.6,40.75,,
-126.55000000000001,40.75,,
-126.5,40.75,,
-126.44999999999999,40.75,,
-126.4,40.75,,
-126.35,40.75,,
-126.30000000000001,40.75,,
-126.25,40.75,,
-126.19999999999999,40.75,,
-126.15,40.75,,
-126.1,40.75,,
-126.05000000000001,40.75,,
-126.0,40.75,,
-125.94999999999999,40.75,,
-125.9,40.75,,
-125.85,40.75,,
-125.80000000000001,40.75,,
-125.75,40.75,,
-125.69999999999999,40.75,,
-125.65,40.75,,
-125.6,40.75,,
-125.55000000000001,40.75,,
-125.5,40.75,,
-125.44999999999999,40.75,,
-125.4,40.75,,
-125.35,40.75,,
-125.30000000000001,40.75,,
-125.25,40.75,,
-125.19999999999999,40.75,,
-125.15,40.75,,
-125.1,40.75,,
-125.05000000000001,40.75,,
-125.0,40.75,,
-124.94999999999999,40.75,,
-124.9,40.75,-7.5750670433,-1.5750670432999998
-124.85,40.75,-8.10655975342,-2.106559753419999
-124.80000000000001,40.75,-8.65855789185,-2.65855789185
-124.75,40.75,-9.22598648071,-3.2259864807100005
-124.69999999999999,40.75,-9.80405044556,-3.8040504455599997
-124.65,40.75,-10.3885612488,-4.3885612488
-124.6,40.75,-10.9762134552,-4.9762134552
-124.55000000000001,40.75,-11.5648097992,-5.564809799200001
-124.5,40.75,-12.1534128189,-6.1534128189
-124.44999999999999,40.75,-12.7424068451,-6.7424068451
-124.4,40.75,-13.3334779739,-7.333477973899999
-124.35,40.75,-13.9295129776,-7.9295129776
-124.30000000000001,40.75,-14.5344276428,-8.5344276428
-124.25,40.75,-15.1529397964,-9.1529397964
-124.19999999999999,40.75,-15.7903051376,-9.7903051376
-124.15,40.75,-16.4520301819,-10.4520301819
-124.1,40.75,-17.1435909271,-11.1435909271
-124.05000000000001,40.75,-17.8701534271,-11.8701534271
-124.0,40.75,-18.636341095,-12.636341094999999
-123.94999999999999,40.75,-19.4460315704,-13.446031570399999
-123.9,40.75,-20.3022174835,-14.302217483500002
-123.85,40.75,-21.2069149017,-15.2069149017
-123.80000000000001,40.75,-22.1611557007,-16.1611557007
-123.75,40.75,-23.1650238037,-17.1650238037
-123.69999999999999,40.75,-24.2177658081,-18.2177658081
-123.65,40.75,-25.3179397583,-19.3179397583
-123.6,40.75,-26.4635982513,-20.4635982513
-123.55000000000001,40.75,-27.6524925232,-21.6524925232
-123.5,40.75,-28.8822669983,-22.8822669983
-123.44999999999999,40.75,-30.1506462097,-24.1506462097
-123.4,40.75,-31.4555702209,-25.4555702209
-123.35,40.75,-32.7952957153,-26.7952957153
-123.30000000000001,40.75,-34.1684303284,-28.1684303284
-123.25,40.75,-35.5739364624,-29.5739364624
-123.19999999999999,40.75,-37.0110855103,-31.0110855103
-123.15,40.75,-38.4793548584,-32.4793548584
-123.1,40.75,-39.9783859253,-33.9783859253
-123.05000000000001,40.75,-41.507900238,-35.507900238
-127.94999999999999,40.7,,
-127.9,40.7,,
-127.85,40.7,,
-127.80000000000001,40.7,,
-127.75,40.7,,
-127.69999999999999,40.7,,
-127.65,40.7,,
-127.6,40.7,,
-127.55000000000001,40.7,,
-127.5,40.7,,
-127.44999999999999,40.7,,
-127.4,40.7,,
-127.35,40.7,,
-127.30000000000001,40.7,,
-127.25,40.7,,
-127.19999999999999,40.7,,
-127.15,40.7,,
-127.1,40.7,,
-127.05000000000001,40.7,,
-127.0,40.7,,
-126.94999999999999,40.7,,
-126.9,40.7,,
-126.85,40.7,,
-126.80000000000001,40.7,,
-126.75,40.7,,
-126.69999999999999,40.7,,
-126.65,40.7,,
-126.6,40.7,,
-126.55000000000001,40.7,,
-126.5,40.7,,
-126.44999999999999,40.7,,
-126.4,40.7,,
-126.35,40.7,,
-126.30000000000001,40.7,,
-126.25,40.7,,
-126.19999999999999,40.7,,
-126.15,40.7,,
