station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp
XQ.ME01.01.BH,2008-02-27T00:10:12.820,5426,2008-02-27T00:11:07.080,0.378,S,nc51197189.mseed,4082.04541015625,4082.04541015625
XQ.ME03.01.BH,2008-02-27T00:10:12.820,4433,2008-02-27T00:10:57.150,0.915,P,nc51197189.mseed,1183.3590087890625,1183.3590087890625
XQ.ME03.01.BH,2008-02-27T00:10:12.820,5639,2008-02-27T00:11:09.210,0.806,S,nc51197189.mseed,3905.09716796875,3905.09716796875
XQ.ME08.01.BH,2008-02-27T00:10:12.820,4659,2008-02-27T00:10:59.410,0.594,P,nc51197189.mseed,1007.8726196289062,1007.8726196289062
XQ.ME08.01.BH,2008-02-27T00:10:12.820,5951,2008-02-27T00:11:12.330,0.534,S,nc51197189.mseed,1261.9266357421875,1261.9266357421875
XQ.ME09.01.BH,2008-02-27T00:10:12.820,3863,2008-02-27T00:10:51.450,0.968,P,nc51197189.mseed,4569.8916015625,4569.8916015625
XQ.ME09.01.BH,2008-02-27T00:10:12.820,4545,2008-02-27T00:10:58.270,0.81,S,nc51197189.mseed,2913.39794921875,2913.39794921875
XQ.ME13.01.BH,2008-02-27T00:10:12.820,3911,2008-02-27T00:10:51.930,0.979,P,nc51197189.mseed,9969.87890625,9969.87890625
XQ.ME13.01.BH,2008-02-27T00:10:12.820,4608,2008-02-27T00:10:58.900,0.631,S,nc51197189.mseed,9969.87890625,9969.87890625
XQ.ME27.01.BH,2008-02-27T00:10:12.820,4300,2008-02-27T00:10:55.820,0.775,P,nc51197189.mseed,2392.399169921875,2392.399169921875
XQ.ME27.01.BH,2008-02-27T00:10:12.820,5336,2008-02-27T00:11:06.180,0.511,S,nc51197189.mseed,2392.399169921875,2392.399169921875
XQ.ME29.01.BH,2008-02-27T00:10:12.820,3591,2008-02-27T00:10:48.730,0.941,P,nc51197189.mseed,55220.90234375,55220.90234375
XQ.ME29.01.BH,2008-02-27T00:10:12.820,4063,2008-02-27T00:10:53.450,0.714,S,nc51197189.mseed,55220.90234375,55220.90234375
XQ.ME30.01.BH,2008-02-27T00:10:12.820,3865,2008-02-27T00:10:51.470,0.952,P,nc51197189.mseed,13171.8701171875,13171.8701171875
XQ.ME30.01.BH,2008-02-27T00:10:12.820,4552,2008-02-27T00:10:58.340,0.693,S,nc51197189.mseed,13171.8701171875,13171.8701171875
XQ.ME31.01.BH,2008-02-27T00:10:12.820,4351,2008-02-27T00:10:56.330,0.638,P,nc51197189.mseed,3685.982421875,3685.982421875
XQ.ME31.01.BH,2008-02-27T00:10:12.820,5352,2008-02-27T00:11:06.340,0.518,S,nc51197189.mseed,3982.779296875,3982.779296875
XQ.ME32.01.BH,2008-02-27T00:10:12.820,4387,2008-02-27T00:10:56.690,0.667,P,nc51197189.mseed,2174.149658203125,2174.149658203125
XQ.ME32.01.BH,2008-02-27T00:10:12.820,5529,2008-02-27T00:11:08.110,0.498,S,nc51197189.mseed,3755.588623046875,3755.588623046875
XQ.ME33.01.BH,2008-02-27T00:10:12.820,4467,2008-02-27T00:10:57.490,0.662,P,nc51197189.mseed,1776.7689208984375,1776.7689208984375
XQ.ME33.01.BH,2008-02-27T00:10:12.820,5596,2008-02-27T00:11:08.780,0.585,S,nc51197189.mseed,2139.10546875,2139.10546875
XQ.ME34.01.BH,2008-02-27T00:10:12.820,8972,2008-02-27T00:11:42.540,0.329,S,nc51197189.mseed,3291.09716796875,3291.09716796875
XQ.ME35.01.BH,2008-02-27T00:10:12.820,4551,2008-02-27T00:10:58.330,0.482,P,nc51197189.mseed,960.04052734375,960.04052734375
XQ.ME35.01.BH,2008-02-27T00:10:12.820,4778,2008-02-27T00:11:00.600,0.67,P,nc51197189.mseed,1625.14208984375,1625.14208984375
XQ.ME35.01.BH,2008-02-27T00:10:12.820,5661,2008-02-27T00:11:09.430,0.623,S,nc51197189.mseed,1800.4407958984375,1800.4407958984375
XQ.ME36.01.BH,2008-02-27T00:10:12.820,6317,2008-02-27T00:11:15.990,0.671,S,nc51197189.mseed,1873.6500244140625,1873.6500244140625
XQ.ME37.01.BH,2008-02-27T00:10:12.820,4684,2008-02-27T00:10:59.660,0.489,P,nc51197189.mseed,1618.179443359375,1618.179443359375
XQ.ME37.01.BH,2008-02-27T00:10:12.820,5842,2008-02-27T00:11:11.240,0.582,S,nc51197189.mseed,1812.976318359375,1812.976318359375
XQ.ME37.01.BH,2008-02-27T00:10:12.820,6052,2008-02-27T00:11:13.340,0.377,S,nc51197189.mseed,1964.9796142578125,1964.9796142578125
XQ.ME39.01.BH,2008-02-27T00:10:12.820,5050,2008-02-27T00:11:03.320,0.8,P,nc51197189.mseed,2269.01025390625,2269.01025390625
XQ.ME39.01.BH,2008-02-27T00:10:12.820,2006,2008-02-27T00:10:32.880,0.424,S,nc51197189.mseed,1827.8099365234375,1827.8099365234375
XQ.ME39.01.BH,2008-02-27T00:10:12.820,6181,2008-02-27T00:11:14.630,0.719,S,nc51197189.mseed,2269.01025390625,2269.01025390625
XQ.ME42.01.BH,2008-02-27T00:10:12.820,7058,2008-02-27T00:11:23.400,0.388,P,nc51197189.mseed,1312.4254150390625,1312.4254150390625
XQ.ME42.01.BH,2008-02-27T00:10:12.820,7410,2008-02-27T00:11:26.920,0.44,S,nc51197189.mseed,1340.626220703125,1340.626220703125
XQ.ME44.01.BH,2008-02-27T00:10:12.820,12678,2008-02-27T00:12:19.600,0.876,P,nc51197189.mseed,1727.506591796875,1727.506591796875
XQ.ME44.01.BH,2008-02-27T00:10:12.820,13017,2008-02-27T00:12:22.990,0.786,S,nc51197189.mseed,1317.4925537109375,1317.4925537109375
XQ.ME45.01.BH,2008-02-27T00:10:12.820,12922,2008-02-27T00:12:22.040,0.733,P,nc51197189.mseed,1287.3948974609375,1287.3948974609375
XQ.ME45.01.BH,2008-02-27T00:10:12.820,13349,2008-02-27T00:12:26.310,0.627,S,nc51197189.mseed,1287.3948974609375,1287.3948974609375
XQ.ME46.01.BH,2008-02-27T00:10:12.820,13079,2008-02-27T00:12:23.610,0.601,P,nc51197189.mseed,2337.755126953125,2337.755126953125
XQ.ME46.01.BH,2008-02-27T00:10:12.820,13306,2008-02-27T00:12:25.880,0.834,S,nc51197189.mseed,2337.755126953125,2337.755126953125
XQ.ME49.01.BH,2008-02-27T00:10:12.820,523,2008-02-27T00:10:18.050,0.925,P,nc51197189.mseed,5879.35546875,5879.35546875
XQ.ME49.01.BH,2008-02-27T00:10:12.820,654,2008-02-27T00:10:19.360,0.941,S,nc51197189.mseed,5879.35546875,5879.35546875
