station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp
7D.FS01B..BH,2013-05-17T23:14:24.840,11051,2013-05-17T23:16:15.350,0.976,P,nc71993336.mseed,3.9588549043401144e-06,3.9588549043401144e-06
7D.FS01B..BH,2013-05-17T23:14:24.840,11128,2013-05-17T23:16:16.120,0.907,S,nc71993336.mseed,3.9588549043401144e-06,3.9588549043401144e-06
7D.FS09B..BH,2013-05-17T23:14:24.840,3004,2013-05-17T23:14:54.880,0.38,S,nc71993336.mseed,8.991565891847131e-07,8.991565891847131e-07
BK.GASB.00.HH,2013-05-17T23:14:24.840,4039,2013-05-17T23:15:05.230,0.969,P,nc71993336.mseed,2.5286774985033844e-07,2.5286774985033844e-07
BK.GASB.00.HH,2013-05-17T23:14:24.840,4844,2013-05-17T23:15:13.280,0.712,S,nc71993336.mseed,2.5286774985033844e-07,2.5286774985033844e-07
BK.GASB.00.HH,2013-05-17T23:14:24.840,7015,2013-05-17T23:15:34.990,0.447,S,nc71993336.mseed,4.811618481426194e-08,4.811618481426194e-08
BK.WDC.00.HH,2013-05-17T23:14:24.840,11792,2013-05-17T23:16:22.760,0.518,P,nc71993336.mseed,1.4678054327532664e-08,1.4678054327532664e-08
BK.YBH.50.HH,2013-05-17T23:14:24.840,12324,2013-05-17T23:16:28.080,0.322,P,nc71993336.mseed,1.0373496728277587e-08,1.0373496728277587e-08
NC.GHM..EH,2013-05-17T23:14:24.840,4144,2013-05-17T23:15:06.280,0.917,P,nc71993336.mseed,2.3876020804891596e-07,2.3876020804891596e-07
NC.GHM..EH,2013-05-17T23:14:24.840,5059,2013-05-17T23:15:15.430,0.341,S,nc71993336.mseed,7.896309739408025e-08,7.896309739408025e-08
NC.GRO..EH,2013-05-17T23:14:24.840,3897,2013-05-17T23:15:03.810,0.96,P,nc71993336.mseed,2.555532034875796e-07,2.555532034875796e-07
NC.GRO..EH,2013-05-17T23:14:24.840,4525,2013-05-17T23:15:10.090,0.356,S,nc71993336.mseed,1.1053526804971625e-07,1.1053526804971625e-07
NC.GVV..EH,2013-05-17T23:14:24.840,3969,2013-05-17T23:15:04.530,0.974,P,nc71993336.mseed,4.4616552941079135e-07,4.4616552941079135e-07
NC.KBN..EH,2013-05-17T23:14:24.840,3307,2013-05-17T23:14:57.910,0.918,P,nc71993336.mseed,1.7094810118578607e-06,1.7094810118578607e-06
NC.KBN..EH,2013-05-17T23:14:24.840,3500,2013-05-17T23:14:59.840,0.572,S,nc71993336.mseed,1.7094810118578607e-06,1.7094810118578607e-06
NC.KCPB..HH,2013-05-17T23:14:24.840,4072,2013-05-17T23:15:05.560,0.432,P,nc71993336.mseed,4.5843546558899106e-07,4.5843546558899106e-07
NC.KCPB..HH,2013-05-17T23:14:24.840,4804,2013-05-17T23:15:12.880,0.336,S,nc71993336.mseed,4.913316615784424e-07,4.913316615784424e-07
NC.KFP..EH,2013-05-17T23:14:24.840,3923,2013-05-17T23:15:04.070,0.911,P,nc71993336.mseed,2.7129775048706506e-07,2.7129775048706506e-07
NC.KHBB..HH,2013-05-17T23:14:24.840,4668,2013-05-17T23:15:11.520,0.549,P,nc71993336.mseed,8.539936402485182e-08,8.539936402485182e-08
NC.KHBB..HH,2013-05-17T23:14:24.840,5720,2013-05-17T23:15:22.040,0.598,S,nc71993336.mseed,9.605901141185313e-08,9.605901141185313e-08
NC.KIP..EH,2013-05-17T23:14:24.840,3764,2013-05-17T23:15:02.480,0.823,P,nc71993336.mseed,2.583905427400168e-07,2.583905427400168e-07
NC.KIP..EH,2013-05-17T23:14:24.840,4332,2013-05-17T23:15:08.160,0.643,S,nc71993336.mseed,2.583905427400168e-07,2.583905427400168e-07
NC.KKP..EH,2013-05-17T23:14:24.840,3805,2013-05-17T23:15:02.890,0.944,P,nc71993336.mseed,2.7042258921028406e-07,2.7042258921028406e-07
NC.KKP..EH,2013-05-17T23:14:24.840,4535,2013-05-17T23:15:10.190,0.458,S,nc71993336.mseed,1.4243724422158266e-07,1.4243724422158266e-07
NC.KMR..HH,2013-05-17T23:14:24.840,4138,2013-05-17T23:15:06.220,0.541,P,nc71993336.mseed,4.3950757344646263e-07,4.3950757344646263e-07
NC.KPP..EH,2013-05-17T23:14:24.840,4004,2013-05-17T23:15:04.880,0.924,P,nc71993336.mseed,5.646033969242126e-07,5.646033969242126e-07
NC.KPP..EH,2013-05-17T23:14:24.840,4733,2013-05-17T23:15:12.170,0.372,S,nc71993336.mseed,2.0346135443105595e-07,2.0346135443105595e-07
NC.LBP..EH,2013-05-17T23:14:24.840,3975,2013-05-17T23:15:04.590,0.77,P,nc71993336.mseed,8.695131725744432e-08,8.695131725744432e-08
NC.LBP..EH,2013-05-17T23:14:24.840,4648,2013-05-17T23:15:11.320,0.499,S,nc71993336.mseed,8.695131725744432e-08,8.695131725744432e-08
NC.LPG..EH,2013-05-17T23:14:24.840,3980,2013-05-17T23:15:04.640,0.689,P,nc71993336.mseed,8.05728745945089e-08,8.05728745945089e-08
NC.LPG..EH,2013-05-17T23:14:24.840,4619,2013-05-17T23:15:11.030,0.581,S,nc71993336.mseed,8.05728745945089e-08,8.05728745945089e-08
NC.LRB..EH,2013-05-17T23:14:24.840,4190,2013-05-17T23:15:06.740,0.911,P,nc71993336.mseed,1.5998175229015033e-07,1.5998175229015033e-07
NC.LRB..EH,2013-05-17T23:14:24.840,5050,2013-05-17T23:15:15.340,0.474,S,nc71993336.mseed,1.5998175229015033e-07,1.5998175229015033e-07
NC.LSF..EH,2013-05-17T23:14:24.840,4742,2013-05-17T23:15:12.260,0.454,P,nc71993336.mseed,8.287616282132149e-08,8.287616282132149e-08
NC.LVR..EH,2013-05-17T23:14:24.840,3906,2013-05-17T23:15:03.900,0.965,P,nc71993336.mseed,3.986001786415727e-07,3.986001786415727e-07
NC.LVR..EH,2013-05-17T23:14:24.840,4540,2013-05-17T23:15:10.240,0.802,S,nc71993336.mseed,3.986001786415727e-07,3.986001786415727e-07
PB.B045..EH,2013-05-17T23:14:24.840,1,2013-05-17T23:14:24.850,0.583,P,nc71993336.mseed,9.838520753646662e-08,9.838520753646662e-08
PB.B046..EH,2013-05-17T23:14:24.840,6356,2013-05-17T23:15:28.400,0.524,P,nc71993336.mseed,7.336216611975033e-08,7.336216611975033e-08
PB.B046..EH,2013-05-17T23:14:24.840,1199,2013-05-17T23:14:36.830,0.569,S,nc71993336.mseed,6.262978757831661e-08,6.262978757831661e-08
PB.B047..EH,2013-05-17T23:14:24.840,4836,2013-05-17T23:15:13.200,0.396,P,nc71993336.mseed,8.994629752123728e-08,8.994629752123728e-08
PB.B047..EH,2013-05-17T23:14:24.840,4942,2013-05-17T23:15:14.260,0.614,S,nc71993336.mseed,8.994629752123728e-08,8.994629752123728e-08
PB.B047..EH,2013-05-17T23:14:24.840,6301,2013-05-17T23:15:27.850,0.513,S,nc71993336.mseed,2.1907251834818453e-07,2.1907251834818453e-07
PB.B049..EH,2013-05-17T23:14:24.840,4532,2013-05-17T23:15:10.160,0.327,P,nc71993336.mseed,1.1354909901228893e-07,1.1354909901228893e-07
PB.B932..EH,2013-05-17T23:14:24.840,4984,2013-05-17T23:15:14.680,0.754,P,nc71993336.mseed,3.608518284181628e-08,3.608518284181628e-08
PB.B933..EH,2013-05-17T23:14:24.840,4546,2013-05-17T23:15:10.300,0.81,P,nc71993336.mseed,6.98669211374181e-08,6.98669211374181e-08
PB.B933..EH,2013-05-17T23:14:24.840,5522,2013-05-17T23:15:20.060,0.551,S,nc71993336.mseed,7.644070620926868e-08,7.644070620926868e-08
PB.B934..EH,2013-05-17T23:14:24.840,1,2013-05-17T23:14:24.850,0.768,P,nc71993336.mseed,3.835223651549313e-06,3.835223651549313e-06
PB.B934..EH,2013-05-17T23:14:24.840,13074,2013-05-17T23:16:35.580,0.314,P,nc71993336.mseed,2.9756297408312093e-06,2.9756297408312093e-06
PB.B934..EH,2013-05-17T23:14:24.840,4752,2013-05-17T23:15:12.360,0.692,S,nc71993336.mseed,3.884073066728888e-06,3.884073066728888e-06
PB.B935..EH,2013-05-17T23:14:24.840,4366,2013-05-17T23:15:08.500,0.323,P,nc71993336.mseed,7.245878208550494e-08,7.245878208550494e-08
PB.B935..EH,2013-05-17T23:14:24.840,4723,2013-05-17T23:15:12.070,0.541,P,nc71993336.mseed,5.5396530029838686e-08,5.5396530029838686e-08
PB.B935..EH,2013-05-17T23:14:24.840,4374,2013-05-17T23:15:08.580,0.549,S,nc71993336.mseed,7.245878208550494e-08,7.245878208550494e-08
PB.B935..EH,2013-05-17T23:14:24.840,5355,2013-05-17T23:15:18.390,0.771,S,nc71993336.mseed,5.5396530029838686e-08,5.5396530029838686e-08
TA.M02C..HH,2013-05-17T23:14:24.840,12294,2013-05-17T23:16:27.780,0.399,S,nc71993336.mseed,3.2793082027637865e-07,3.2793082027637865e-07
TA.O02D..HH,2013-05-17T23:14:24.840,3884,2013-05-17T23:15:03.680,0.968,P,nc71993336.mseed,7.404523785226047e-07,7.404523785226047e-07
TA.O02D..HH,2013-05-17T23:14:24.840,4440,2013-05-17T23:15:09.240,0.855,S,nc71993336.mseed,7.404523785226047e-07,7.404523785226047e-07
BK.GASB..HH,2008-02-27T00:10:12.820,1,2008-02-27T00:10:12.830,0.3,P,nc51197189.mseed,4.0730537875788286e-07,4.0730537875788286e-07
BK.GASB..HH,2008-02-27T00:10:12.820,9476,2008-02-27T00:11:47.580,0.325,P,nc51197189.mseed,1.4151315497201722e-07,1.4151315497201722e-07
BK.GASB..HH,2008-02-27T00:10:12.820,11852,2008-02-27T00:12:11.340,0.309,S,nc51197189.mseed,1.4280715276981937e-07,1.4280715276981937e-07
BK.JCC..HH,2008-02-27T00:10:12.820,4254,2008-02-27T00:10:55.360,0.803,P,nc51197189.mseed,1.1608242402871838e-06,1.1608242402871838e-06
BK.JCC..HH,2008-02-27T00:10:12.820,9334,2008-02-27T00:11:46.160,0.831,P,nc51197189.mseed,9.940269762864773e-08,9.940269762864773e-08
BK.JCC..HH,2008-02-27T00:10:12.820,5392,2008-02-27T00:11:06.740,0.695,S,nc51197189.mseed,1.5268685729097342e-06,1.5268685729097342e-06
BK.JCC..HH,2008-02-27T00:10:12.820,8436,2008-02-27T00:11:37.180,0.38,S,nc51197189.mseed,9.940269762864773e-08,9.940269762864773e-08
BK.JCC..HH,2008-02-27T00:10:12.820,9844,2008-02-27T00:11:51.260,0.666,S,nc51197189.mseed,7.290318393415873e-08,7.290318393415873e-08
BK.WDC..HH,2008-02-27T00:10:12.820,4396,2008-02-27T00:10:56.780,0.854,P,nc51197189.mseed,1.085728513317008e-06,1.085728513317008e-06
BK.WDC..HH,2008-02-27T00:10:12.820,5438,2008-02-27T00:11:07.200,0.42,S,nc51197189.mseed,1.3465736401485628e-06,1.3465736401485628e-06
BK.YBH..HH,2008-02-27T00:10:12.820,4399,2008-02-27T00:10:56.810,0.48,P,nc51197189.mseed,3.8931099766159605e-07,3.8931099766159605e-07
BK.YBH..HH,2008-02-27T00:10:12.820,5472,2008-02-27T00:11:07.540,0.456,S,nc51197189.mseed,6.505745204776758e-07,6.505745204776758e-07
NC.GHL..EH,2008-02-27T00:10:12.820,13500,2008-02-27T00:12:27.820,0.409,S,nc51197189.mseed,1.0322936105922054e-07,1.0322936105922054e-07
NC.GNA.02.EH,2008-02-27T00:10:12.820,13450,2008-02-27T00:12:27.320,0.303,S,nc51197189.mseed,6.513886319226003e-07,6.513886319226003e-07
NC.GWR..EH,2008-02-27T00:10:12.820,12554,2008-02-27T00:12:18.360,0.349,P,nc51197189.mseed,9.250555876860744e-07,9.250555876860744e-07
NC.KCPB..HH,2008-02-27T00:10:12.820,751,2008-02-27T00:10:20.330,0.889,P,nc51197189.mseed,2.20313359022839e-06,2.20313359022839e-06
NC.KCPB..HH,2008-02-27T00:10:12.820,13262,2008-02-27T00:12:25.440,0.447,P,nc51197189.mseed,4.563575259908248e-07,4.563575259908248e-07
NC.KCPB..HH,2008-02-27T00:10:12.820,1077,2008-02-27T00:10:23.590,0.898,S,nc51197189.mseed,2.20313359022839e-06,2.20313359022839e-06
NC.KCPB..HH,2008-02-27T00:10:12.820,13927,2008-02-27T00:12:32.090,0.583,S,nc51197189.mseed,4.563575259908248e-07,4.563575259908248e-07
NC.KCT..HH,2008-02-27T00:10:12.820,6174,2008-02-27T00:11:14.560,0.311,S,nc51197189.mseed,3.855764418858598e-07,3.855764418858598e-07
NC.KHBB..HH,2008-02-27T00:10:12.820,3990,2008-02-27T00:10:52.720,0.945,P,nc51197189.mseed,6.494863555417396e-06,6.494863555417396e-06
NC.KHBB..HH,2008-02-27T00:10:12.820,7332,2008-02-27T00:11:26.140,0.355,P,nc51197189.mseed,3.227761737889523e-07,3.227761737889523e-07
NC.KHBB..HH,2008-02-27T00:10:12.820,10003,2008-02-27T00:11:52.850,0.339,P,nc51197189.mseed,9.150043922545592e-08,9.150043922545592e-08
NC.KHBB..HH,2008-02-27T00:10:12.820,13418,2008-02-27T00:12:27.000,0.876,P,nc51197189.mseed,5.886529308440913e-08,5.886529308440913e-08
NC.KHBB..HH,2008-02-27T00:10:12.820,4735,2008-02-27T00:11:00.170,0.634,S,nc51197189.mseed,6.494863555417396e-06,6.494863555417396e-06
NC.KHBB..HH,2008-02-27T00:10:12.820,10397,2008-02-27T00:11:56.790,0.372,S,nc51197189.mseed,7.673241242400763e-08,7.673241242400763e-08
NC.KHBB..HH,2008-02-27T00:10:12.820,13063,2008-02-27T00:12:23.450,0.34,S,nc51197189.mseed,1.2797451631740842e-07,1.2797451631740842e-07
NC.KHBB..HH,2008-02-27T00:10:12.820,13838,2008-02-27T00:12:31.200,0.441,S,nc51197189.mseed,5.886529308440913e-08,5.886529308440913e-08
NC.KHMB..HH,2008-02-27T00:10:12.820,4013,2008-02-27T00:10:52.950,0.915,P,nc51197189.mseed,1.957775020855479e-05,1.957775020855479e-05
NC.KHMB..HH,2008-02-27T00:10:12.820,4814,2008-02-27T00:11:00.960,0.383,S,nc51197189.mseed,1.957775020855479e-05,1.957775020855479e-05
NC.KRMB..HH,2008-02-27T00:10:12.820,4283,2008-02-27T00:10:55.650,0.966,P,nc51197189.mseed,2.1111259229655843e-06,2.1111259229655843e-06
NC.KRMB..HH,2008-02-27T00:10:12.820,5343,2008-02-27T00:11:06.250,0.719,S,nc51197189.mseed,2.3608861283719307e-06,2.3608861283719307e-06
NC.KRP..HH,2008-02-27T00:10:12.820,4256,2008-02-27T00:10:55.380,0.319,P,nc51197189.mseed,4.7052058107510675e-06,4.7052058107510675e-06
NC.KRP..HH,2008-02-27T00:10:12.820,5304,2008-02-27T00:11:05.860,0.678,S,nc51197189.mseed,5.2880277507938445e-06,5.2880277507938445e-06
NC.KSXB..HH,2008-02-27T00:10:12.820,4591,2008-02-27T00:10:58.730,0.743,P,nc51197189.mseed,6.165389550005784e-07,6.165389550005784e-07
NC.KSXB..HH,2008-02-27T00:10:12.820,5955,2008-02-27T00:11:12.370,0.735,S,nc51197189.mseed,1.5843057781239622e-06,1.5843057781239622e-06
XQ.ME01.01.BH,2008-02-27T00:10:12.820,1,2008-02-27T00:10:12.830,0.37,P,nc51197189.mseed,7.025431614238187e-07,7.025431614238187e-07
XQ.ME01.01.BH,2008-02-27T00:10:12.820,4376,2008-02-27T00:10:56.580,0.699,P,nc51197189.mseed,4.243322564434493e-06,4.243322564434493e-06
XQ.ME01.01.BH,2008-02-27T00:10:12.820,5424,2008-02-27T00:11:07.060,0.434,S,nc51197189.mseed,5.04771514897584e-06,5.04771514897584e-06
XQ.ME03.01.BH,2008-02-27T00:10:12.820,4429,2008-02-27T00:10:57.110,0.938,P,nc51197189.mseed,4.901392571809993e-07,4.901392571809993e-07
XQ.ME03.01.BH,2008-02-27T00:10:12.820,5640,2008-02-27T00:11:09.220,0.728,S,nc51197189.mseed,3.642794808911276e-06,3.642794808911276e-06
XQ.ME08.01.BH,2008-02-27T00:10:12.820,1,2008-02-27T00:10:12.830,0.485,P,nc51197189.mseed,3.0643198556390416e-07,3.0643198556390416e-07
XQ.ME08.01.BH,2008-02-27T00:10:12.820,4614,2008-02-27T00:10:58.960,0.477,P,nc51197189.mseed,6.107836725277593e-07,6.107836725277593e-07
XQ.ME08.01.BH,2008-02-27T00:10:12.820,5946,2008-02-27T00:11:12.280,0.455,S,nc51197189.mseed,1.0231486839984427e-06,1.0231486839984427e-06
XQ.ME09.01.BH,2008-02-27T00:10:12.820,3863,2008-02-27T00:10:51.450,0.97,P,nc51197189.mseed,4.139027623750735e-06,4.139027623750735e-06
XQ.ME09.01.BH,2008-02-27T00:10:12.820,4544,2008-02-27T00:10:58.260,0.793,S,nc51197189.mseed,3.081745717281592e-06,3.081745717281592e-06
XQ.ME13.01.BH,2008-02-27T00:10:12.820,1,2008-02-27T00:10:12.830,0.424,P,nc51197189.mseed,5.130705744704755e-07,5.130705744704755e-07
XQ.ME13.01.BH,2008-02-27T00:10:12.820,3911,2008-02-27T00:10:51.930,0.98,P,nc51197189.mseed,1.0455283700139262e-05,1.0455283700139262e-05
XQ.ME13.01.BH,2008-02-27T00:10:12.820,4611,2008-02-27T00:10:58.930,0.547,S,nc51197189.mseed,1.0455283700139262e-05,1.0455283700139262e-05
XQ.ME27.01.BH,2008-02-27T00:10:12.820,4300,2008-02-27T00:10:55.820,0.828,P,nc51197189.mseed,3.174242010572925e-06,3.174242010572925e-06
XQ.ME27.01.BH,2008-02-27T00:10:12.820,5338,2008-02-27T00:11:06.200,0.479,S,nc51197189.mseed,3.174242010572925e-06,3.174242010572925e-06
XQ.ME29.01.BH,2008-02-27T00:10:12.820,3593,2008-02-27T00:10:48.750,0.938,P,nc51197189.mseed,5.8235309552401304e-05,5.8235309552401304e-05
XQ.ME29.01.BH,2008-02-27T00:10:12.820,4071,2008-02-27T00:10:53.530,0.705,S,nc51197189.mseed,5.8235309552401304e-05,5.8235309552401304e-05
XQ.ME30.01.BH,2008-02-27T00:10:12.820,1,2008-02-27T00:10:12.830,0.54,P,nc51197189.mseed,5.74914054141118e-07,5.74914054141118e-07
XQ.ME30.01.BH,2008-02-27T00:10:12.820,3865,2008-02-27T00:10:51.470,0.953,P,nc51197189.mseed,1.4387812370841857e-05,1.4387812370841857e-05
XQ.ME30.01.BH,2008-02-27T00:10:12.820,7259,2008-02-27T00:11:25.410,0.462,P,nc51197189.mseed,2.39009295910364e-07,2.39009295910364e-07
XQ.ME30.01.BH,2008-02-27T00:10:12.820,4551,2008-02-27T00:10:58.330,0.627,S,nc51197189.mseed,1.4387812370841857e-05,1.4387812370841857e-05
XQ.ME31.01.BH,2008-02-27T00:10:12.820,4296,2008-02-27T00:10:55.780,0.805,P,nc51197189.mseed,1.6057200582508813e-06,1.6057200582508813e-06
XQ.ME31.01.BH,2008-02-27T00:10:12.820,5355,2008-02-27T00:11:06.370,0.59,S,nc51197189.mseed,3.1232400488079293e-06,3.1232400488079293e-06
XQ.ME32.01.BH,2008-02-27T00:10:12.820,1,2008-02-27T00:10:12.830,0.306,P,nc51197189.mseed,5.295513574310462e-07,5.295513574310462e-07
XQ.ME32.01.BH,2008-02-27T00:10:12.820,4383,2008-02-27T00:10:56.650,0.626,P,nc51197189.mseed,1.1434211728555965e-06,1.1434211728555965e-06
XQ.ME32.01.BH,2008-02-27T00:10:12.820,5532,2008-02-27T00:11:08.140,0.574,S,nc51197189.mseed,3.3414457902836148e-06,3.3414457902836148e-06
XQ.ME33.01.BH,2008-02-27T00:10:12.820,4452,2008-02-27T00:10:57.340,0.588,P,nc51197189.mseed,4.6408453613366873e-07,4.6408453613366873e-07
XQ.ME34.01.BH,2008-02-27T00:10:12.820,1744,2008-02-27T00:10:30.260,0.497,P,nc51197189.mseed,5.814275482407538e-06,5.814275482407538e-06
XQ.ME34.01.BH,2008-02-27T00:10:12.820,5910,2008-02-27T00:11:11.920,0.36,P,nc51197189.mseed,2.2405822619475657e-06,2.2405822619475657e-06
XQ.ME35.01.BH,2008-02-27T00:10:12.820,1802,2008-02-27T00:10:30.840,0.579,P,nc51197189.mseed,1.202368622443828e-07,1.202368622443828e-07
XQ.ME35.01.BH,2008-02-27T00:10:12.820,4775,2008-02-27T00:11:00.570,0.441,P,nc51197189.mseed,1.0065668902825564e-06,1.0065668902825564e-06
XQ.ME35.01.BH,2008-02-27T00:10:12.820,5661,2008-02-27T00:11:09.430,0.727,S,nc51197189.mseed,1.0888936685660155e-06,1.0888936685660155e-06
XQ.ME36.01.BH,2008-02-27T00:10:12.820,6308,2008-02-27T00:11:15.900,0.38,S,nc51197189.mseed,1.192939635075163e-06,1.192939635075163e-06
XQ.ME37.01.BH,2008-02-27T00:10:12.820,1,2008-02-27T00:10:12.830,0.319,P,nc51197189.mseed,1.1762904250645079e-06,1.1762904250645079e-06
XQ.ME37.01.BH,2008-02-27T00:10:12.820,4615,2008-02-27T00:10:58.970,0.794,P,nc51197189.mseed,2.5452376917201036e-07,2.5452376917201036e-07
XQ.ME37.01.BH,2008-02-27T00:10:12.820,10579,2008-02-27T00:11:58.610,0.398,P,nc51197189.mseed,6.266490970574523e-08,6.266490970574523e-08
XQ.ME37.01.BH,2008-02-27T00:10:12.820,2327,2008-02-27T00:10:36.090,0.532,S,nc51197189.mseed,8.8428663502782e-08,8.8428663502782e-08
XQ.ME37.01.BH,2008-02-27T00:10:12.820,5840,2008-02-27T00:11:11.220,0.515,S,nc51197189.mseed,1.5061032172525302e-06,1.5061032172525302e-06
XQ.ME37.01.BH,2008-02-27T00:10:12.820,11046,2008-02-27T00:12:03.280,0.334,S,nc51197189.mseed,6.266490970574523e-08,6.266490970574523e-08
XQ.ME38.01.BH,2008-02-27T00:10:12.820,6167,2008-02-27T00:11:14.490,0.482,P,nc51197189.mseed,5.8000032367999665e-06,5.8000032367999665e-06
XQ.ME38.01.BH,2008-02-27T00:10:12.820,6368,2008-02-27T00:11:16.500,0.542,S,nc51197189.mseed,5.8000032367999665e-06,5.8000032367999665e-06
XQ.ME39.01.BH,2008-02-27T00:10:12.820,5040,2008-02-27T00:11:03.220,0.486,P,nc51197189.mseed,9.904665603244212e-07,9.904665603244212e-07
XQ.ME39.01.BH,2008-02-27T00:10:12.820,2000,2008-02-27T00:10:32.820,0.709,S,nc51197189.mseed,1.5158154553773784e-07,1.5158154553773784e-07
XQ.ME39.01.BH,2008-02-27T00:10:12.820,6192,2008-02-27T00:11:14.740,0.851,S,nc51197189.mseed,9.904665603244212e-07,9.904665603244212e-07
XQ.ME42.01.BH,2008-02-27T00:10:12.820,1,2008-02-27T00:10:12.830,0.31,P,nc51197189.mseed,1.0772845371320727e-06,1.0772845371320727e-06
XQ.ME42.01.BH,2008-02-27T00:10:12.820,13770,2008-02-27T00:12:30.520,0.378,S,nc51197189.mseed,1.8149326308503078e-07,1.8149326308503078e-07
XQ.ME43.01.BH,2008-02-27T00:10:12.820,1,2008-02-27T00:10:12.830,0.452,P,nc51197189.mseed,3.264257486534916e-07,3.264257486534916e-07
XQ.ME43.01.BH,2008-02-27T00:10:12.820,239,2008-02-27T00:10:15.210,0.324,P,nc51197189.mseed,1.0848350484593539e-07,1.0848350484593539e-07
XQ.ME43.01.BH,2008-02-27T00:10:12.820,1066,2008-02-27T00:10:23.480,0.507,P,nc51197189.mseed,6.66202168986274e-08,6.66202168986274e-08
XQ.ME43.01.BH,2008-02-27T00:10:12.820,6272,2008-02-27T00:11:15.540,0.602,P,nc51197189.mseed,8.203315360333363e-08,8.203315360333363e-08
XQ.ME43.01.BH,2008-02-27T00:10:12.820,7794,2008-02-27T00:11:30.760,0.616,P,nc51197189.mseed,1.4106385037848668e-07,1.4106385037848668e-07
XQ.ME43.01.BH,2008-02-27T00:10:12.820,12838,2008-02-27T00:12:21.200,0.929,P,nc51197189.mseed,1.2374140112569876e-07,1.2374140112569876e-07
XQ.ME43.01.BH,2008-02-27T00:10:12.820,307,2008-02-27T00:10:15.890,0.38,S,nc51197189.mseed,1.0848350484593539e-07,1.0848350484593539e-07
XQ.ME43.01.BH,2008-02-27T00:10:12.820,2260,2008-02-27T00:10:35.420,0.448,S,nc51197189.mseed,8.857526978545138e-08,8.857526978545138e-08
XQ.ME43.01.BH,2008-02-27T00:10:12.820,11820,2008-02-27T00:12:11.020,0.487,S,nc51197189.mseed,1.2374140112569876e-07,1.2374140112569876e-07
XQ.ME43.01.BH,2008-02-27T00:10:12.820,13320,2008-02-27T00:12:26.020,0.521,S,nc51197189.mseed,1.0829583629856643e-07,1.0829583629856643e-07
XQ.ME44.01.BH,2008-02-27T00:10:12.820,12674,2008-02-27T00:12:19.560,0.978,P,nc51197189.mseed,6.119927320469287e-07,6.119927320469287e-07
XQ.ME44.01.BH,2008-02-27T00:10:12.820,13015,2008-02-27T00:12:22.970,0.764,S,nc51197189.mseed,4.4912044927514216e-07,4.4912044927514216e-07
XQ.ME45.01.BH,2008-02-27T00:10:12.820,6172,2008-02-27T00:11:14.540,0.312,P,nc51197189.mseed,7.768174015154727e-08,7.768174015154727e-08
XQ.ME45.01.BH,2008-02-27T00:10:12.820,12834,2008-02-27T00:12:21.160,0.309,P,nc51197189.mseed,1.7773918159491586e-07,1.7773918159491586e-07
XQ.ME45.01.BH,2008-02-27T00:10:12.820,13350,2008-02-27T00:12:26.320,0.874,S,nc51197189.mseed,1.7773918159491586e-07,1.7773918159491586e-07
XQ.ME46.01.BH,2008-02-27T00:10:12.820,13079,2008-02-27T00:12:23.610,0.576,P,nc51197189.mseed,1.7329134607280139e-06,1.7329134607280139e-06
XQ.ME46.01.BH,2008-02-27T00:10:12.820,13304,2008-02-27T00:12:25.860,0.933,S,nc51197189.mseed,1.7329134607280139e-06,1.7329134607280139e-06
XQ.ME49.01.BH,2008-02-27T00:10:12.820,520,2008-02-27T00:10:18.020,0.822,P,nc51197189.mseed,6.756575658073416e-06,6.756575658073416e-06
XQ.ME49.01.BH,2008-02-27T00:10:12.820,652,2008-02-27T00:10:19.340,0.956,S,nc51197189.mseed,6.756575658073416e-06,6.756575658073416e-06
XQ.ME49.01.BH,2008-02-27T00:10:12.820,7116,2008-02-27T00:11:23.980,0.577,S,nc51197189.mseed,1.1133810176033876e-06,1.1133810176033876e-06
XQ.ME50.01.BH,2008-02-27T00:10:12.820,1520,2008-02-27T00:10:28.020,0.824,S,nc51197189.mseed,4.290330934964004e-07,4.290330934964004e-07
XQ.ME50.01.BH,2008-02-27T00:10:12.820,13668,2008-02-27T00:12:29.500,0.491,S,nc51197189.mseed,2.616033327740297e-07,2.616033327740297e-07
XQ.ME52.01.BH,2008-02-27T00:10:12.820,2716,2008-02-27T00:10:39.980,0.766,P,nc51197189.mseed,9.933635425340981e-08,9.933635425340981e-08
XQ.ME52.01.BH,2008-02-27T00:10:12.820,12416,2008-02-27T00:12:16.980,0.99,P,nc51197189.mseed,9.25651238503633e-06,9.25651238503633e-06
XQ.ME52.01.BH,2008-02-27T00:10:12.820,12548,2008-02-27T00:12:18.300,0.953,S,nc51197189.mseed,9.25651238503633e-06,9.25651238503633e-06
XQ.ME63.01.BH,2008-02-27T00:10:12.820,1,2008-02-27T00:10:12.830,0.371,P,nc51197189.mseed,3.1175753179013554e-07,3.1175753179013554e-07
BK.DCMP.00.HH,2017-12-31T19:48:36.270,4673,2017-12-31T19:49:23.000,0.967,P,nc72946846.mseed,1.5786345102242194e-06,1.5786345102242194e-06
BK.GASB.00.HH,2017-12-31T19:48:36.270,4750,2017-12-31T19:49:23.770,0.958,P,nc72946846.mseed,1.170426003227476e-05,1.170426003227476e-05
BK.JCC.00.HH,2017-12-31T19:48:36.270,4097,2017-12-31T19:49:17.240,0.933,P,nc72946846.mseed,1.7251652025151998e-05,1.7251652025151998e-05
