event_id,sta_code,p_polarity,event_id2,origin_lat,origin_lon,origin_depth_km,sr_dist_km,takeoff,azimuth,takeoff_uncertainty,azimuth_uncertainty,source,horz_uncert_km,vert_uncert_km,station_lat,station_lon,station_depth_km,pol_agreement,mech_quality,pol_agreement_weighted
1,ME13.01.BHZ,1.0,nan,40.8358333,-123.4968333,27.755,49.349,79.4737,99.3151,,,con_p,1.0,1.0,40.764,-122.917999,-0.76,1.0,B,1.0
2,ME09.01.BHZ,1.0,nan,40.4995,-123.9648333,19.319,123.397,110.6727,58.0939,,,con_p,1.0,1.0,41.085999,-122.725998,-0.867,1.0,B,1.0
2,ME08.01.BHZ,1.0,nan,40.4995,-123.9648333,19.319,63.759,102.8672,118.9457,,,con_p,1.0,1.0,40.222,-123.305,-0.835,1.0,B,1.0
2,ME07.01.BHZ,-1.0,nan,40.4995,-123.9648333,19.319,74.471,104.1752,3.439,,,con_p,1.0,1.0,41.167999,-123.912003,-0.681,1.0,B,1.0
2,ME04.01.BHZ,1.0,nan,40.4995,-123.9648333,19.319,102.485,107.8146,21.8371,,,con_p,1.0,1.0,41.355,-123.514,-0.431,0.0,B,0.0
2,ME03.01.BHZ,-1.0,nan,40.4995,-123.9648333,19.319,133.906,112.1032,3.0347,,,con_p,1.0,1.0,41.702,-123.880997,-0.283,1.0,B,1.0
2,KSXB.--.HHZ,-1.0,nan,40.4995,-123.9648333,19.319,148.18,114.0938,2.8767,,,con_p,1.0,1.0,41.830379,-123.876884,-1.136,1.0,B,1.0
2,ME01.01.BHZ,-1.0,nan,40.4995,-123.9648333,19.319,149.591,114.281,18.5032,,,con_p,1.0,1.0,41.7752,-123.403397,-0.337,1.0,B,1.0
2,ME13.01.BHZ,1.0,nan,40.4995,-123.9648333,19.319,93.277,106.5709,71.6196,,,con_p,1.0,1.0,40.764,-122.917999,-0.76,1.0,B,1.0
2,ME44.01.BHZ,-1.0,nan,40.4995,-123.9648333,19.319,129.837,111.5426,149.564,,,con_p,1.0,1.0,39.492802,-123.186996,-0.417,1.0,B,1.0
2,ME29.01.BHZ,1.0,nan,40.4995,-123.9648333,19.319,99.798,107.4322,44.2825,,,con_p,1.0,1.0,41.141998,-123.1408,-0.725,1.0,B,1.0
2,ME30.01.BHZ,1.0,nan,40.4995,-123.9648333,19.319,51.01,101.2992,41.5125,,,con_p,1.0,1.0,40.842999,-123.565002,-0.237,1.0,B,1.0
2,ME31.01.BHZ,-1.0,nan,40.4995,-123.9648333,19.319,24.788,77.7421,3.4879,,,con_p,1.0,1.0,40.722,-123.946999,-0.82,1.0,B,1.0
2,ME33.01.BHZ,1.0,nan,40.4995,-123.9648333,19.319,13.89,52.2792,97.5896,,,con_p,1.0,1.0,40.483002,-123.802002,-0.367,1.0,B,1.0
2,ME34.01.BHZ,1.0,nan,40.4995,-123.9648333,19.319,13.835,52.1074,262.3797,,,con_p,1.0,1.0,40.483002,-124.126999,-0.244,1.0,B,1.0
2,ME35.01.BHZ,1.0,nan,40.4995,-123.9648333,19.319,18.426,64.432,95.714,,,con_p,1.0,1.0,40.483002,-123.748001,-0.369,1.0,B,1.0
2,KRP.--.HHZ,-1.0,nan,40.4995,-123.9648333,19.319,73.354,104.0517,356.1355,,,con_p,1.0,1.0,41.157654,-124.0233,-0.813,1.0,B,1.0
2,ME45.01.BHZ,-1.0,nan,40.4995,-123.9648333,19.319,142.895,113.3613,143.4943,,,con_p,1.0,1.0,39.466599,-122.959503,-0.633,1.0,B,1.0
2,ME36.01.BHZ,1.0,nan,40.4995,-123.9648333,19.319,32.618,89.4074,211.0506,,,con_p,1.0,1.0,40.248199,-124.163803,-0.073,0.0,B,0.0
2,ME43.01.BHZ,-1.0,nan,40.4995,-123.9648333,19.319,123.032,110.623,147.123,,,con_p,1.0,1.0,39.570301,-123.175003,-1.143,1.0,B,1.0
2,ME42.01.BHZ,-1.0,nan,40.4995,-123.9648333,19.319,105.081,108.1587,146.1716,,,con_p,1.0,1.0,39.7145,-123.273003,-0.633,1.0,B,1.0
2,ME39.01.BHZ,-1.0,nan,40.4995,-123.9648333,19.319,46.69,101.0684,137.8515,,,con_p,1.0,1.0,40.188202,-123.594299,-0.341,1.0,B,1.0
2,ME27.01.BHZ,1.0,nan,40.4995,-123.9648333,19.319,68.673,103.4685,94.3183,,,con_p,1.0,1.0,40.452999,-123.154999,-0.771,1.0,B,1.0
2,KHMB.--.HHZ,-1.0,nan,40.4995,-123.9648333,19.319,46.118,101.0684,25.2028,,,con_p,1.0,1.0,40.874748,-123.73259,-1.501,1.0,B,1.0
2,KMR.--.HHZ,-1.0,nan,40.4995,-123.9648333,19.319,39.528,96.6695,146.7658,,,con_p,1.0,1.0,40.202175,-123.708633,-0.915,1.0,B,1.0
2,ME57.01.BHZ,1.0,nan,40.4995,-123.9648333,19.319,135.017,112.2646,118.9488,,,con_p,1.0,1.0,39.9118,-122.567596,-0.266,1.0,B,1.0
2,ME56.01.BHZ,1.0,nan,40.4995,-123.9648333,19.319,114.721,109.4745,126.42,,,con_p,1.0,1.0,39.887001,-122.8731,-1.534,1.0,B,1.0
2,ME54.01.BHZ,-1.0,nan,40.4995,-123.9648333,19.319,172.567,117.3618,163.2859,,,con_p,1.0,1.0,39.013199,-123.377899,-0.109,1.0,B,1.0
2,ME53.01.BHZ,-1.0,nan,40.4995,-123.9648333,19.319,145.391,113.6828,167.5245,,,con_p,1.0,1.0,39.2229,-123.593399,-0.165,1.0,B,1.0
2,ME52.01.BHZ,-1.0,nan,40.4995,-123.9648333,19.319,145.251,113.6637,154.2701,,,con_p,1.0,1.0,39.3228,-123.219101,-0.271,1.0,B,1.0
2,ME50.01.BHZ,-1.0,nan,40.4995,-123.9648333,19.319,106.005,108.2694,157.0,,,con_p,1.0,1.0,39.622002,-123.474998,-0.634,1.0,B,1.0
2,ME49.01.BHZ,-1.0,nan,40.4995,-123.9648333,19.319,73.727,104.098,163.6507,,,con_p,1.0,1.0,39.8633,-123.719398,-0.284,1.0,B,1.0
2,ME46.01.BHZ,-1.0,nan,40.4995,-123.9648333,19.319,167.676,116.7088,149.8215,,,con_p,1.0,1.0,39.195999,-122.968002,-0.425,1.0,B,1.0
2,GASB.--.HHZ,-1.0,nan,40.4995,-123.9648333,19.319,141.339,113.1623,131.6552,,,con_p,1.0,1.0,39.654709,-122.71595,-1.3548,1.0,B,1.0
2,JCC.--.HHZ,-1.0,nan,40.4995,-123.9648333,19.319,35.777,92.9407,351.2019,,,con_p,1.0,1.0,40.817451,-124.029549,-0.0272,1.0,B,1.0
2,KRMB.--.HHZ,-1.0,nan,40.4995,-123.9648333,19.319,113.91,109.3544,2.4191,,,con_p,1.0,1.0,41.522957,-123.907974,-1.266,1.0,B,1.0
2,WDC.--.HHZ,1.0,nan,40.4995,-123.9648333,19.319,120.717,110.2991,85.7537,,,con_p,1.0,1.0,40.57988,-122.54113,-0.26830000000000004,1.0,B,1.0
2,GHG.--.EHZ,1.0,nan,40.4995,-123.9648333,19.319,180.425,118.38,147.6941,,,con_p,1.0,1.0,39.128132,-122.824478,-0.871,0.0,B,0.0
2,GHL.--.EHZ,-1.0,nan,40.4995,-123.9648333,19.319,180.853,118.4345,153.7673,,,con_p,1.0,1.0,39.040627,-123.01944,-0.943,1.0,B,1.0
2,GHM.--.EHZ,1.0,nan,40.4995,-123.9648333,19.319,141.804,113.227,141.9391,,,con_p,1.0,1.0,39.495453,-122.930962,-1.456,0.0,B,0.0
2,GHO.--.EHZ,-1.0,nan,40.4995,-123.9648333,19.319,165.72,116.4437,167.5134,,,con_p,1.0,1.0,39.04446,-123.541092,-0.671,1.0,B,1.0
2,GNA.02.EHZ,1.0,nan,40.4995,-123.9648333,19.319,147.509,113.9952,168.9947,,,con_p,1.0,1.0,39.19738,-123.631813,-0.333,0.0,B,0.0
2,GWR.--.EHZ,1.0,nan,40.4995,-123.9648333,19.319,154.433,114.9197,158.6864,,,con_p,1.0,1.0,39.205704,-123.301003,-0.654,0.0,B,0.0
2,KCPB.--.HHZ,1.0,nan,40.4995,-123.9648333,19.319,96.034,106.9619,160.3233,,,con_p,1.0,1.0,39.68631,-123.58242,-1.261,0.0,B,0.0
2,KCT.--.HHZ,1.0,nan,40.4995,-123.9648333,19.319,31.623,88.1923,265.1723,,,con_p,1.0,1.0,40.475567,-124.337486,-0.378,1.0,B,1.0
2,KHBB.--.HHZ,1.0,nan,40.4995,-123.9648333,19.319,65.486,103.0584,74.1946,,,con_p,1.0,1.0,40.659901,-123.219658,-1.864,1.0,B,1.0
2,ME38.01.BHZ,-1.0,nan,40.4995,-123.9648333,19.319,59.054,102.2259,138.6234,,,con_p,1.0,1.0,40.101002,-123.503197,-0.275,1.0,B,1.0
2,KMPB.--.HHZ,1.0,nan,40.4995,-123.9648333,19.319,16.05,58.3917,235.2327,,,con_p,1.0,1.0,40.417194,-124.120758,-0.938,1.0,B,1.0
2,YBH.--.HHZ,-1.0,nan,40.4995,-123.9648333,19.319,173.31,117.4595,37.7372,,,con_p,1.0,1.0,41.73204,-122.710388,-1.0597,0.0,B,0.0
2,ME37.01.BHZ,1.0,nan,40.4995,-123.9648333,19.319,35.493,92.6333,132.2239,,,con_p,1.0,1.0,40.285,-123.653999,-0.501,0.0,B,0.0
3,ME31.01.BHZ,1.0,nan,41.4356667,-123.3888333,38.139,91.996,88.5382,210.3851,,,con_p,1.0,1.0,40.722,-123.946999,-0.82,1.0,D,1.0
3,ME32.01.BHZ,1.0,nan,41.4356667,-123.3888333,38.139,101.808,91.9822,202.6438,,,con_p,1.0,1.0,40.590698,-123.859001,-0.711,1.0,D,1.0
3,ME33.01.BHZ,-1.0,nan,41.4356667,-123.3888333,38.139,111.395,93.8906,198.0116,,,con_p,1.0,1.0,40.483002,-123.802002,-0.367,0.0,D,0.0
3,ME34.01.BHZ,1.0,nan,41.4356667,-123.3888333,38.139,122.513,96.4509,210.1523,,,con_p,1.0,1.0,40.483002,-124.126999,-0.244,1.0,D,1.0
3,ME35.01.BHZ,-1.0,nan,41.4356667,-123.3888333,38.139,110.087,93.5835,195.7828,,,con_p,1.0,1.0,40.483002,-123.748001,-0.369,0.0,D,0.0
3,ME36.01.BHZ,1.0,nan,41.4356667,-123.3888333,38.139,147.004,102.0183,206.0712,,,con_p,1.0,1.0,40.248199,-124.163803,-0.073,1.0,D,1.0
3,ME07.01.BHZ,1.0,nan,41.4356667,-123.3888333,38.139,52.803,69.6084,235.6887,,,con_p,1.0,1.0,41.167999,-123.912003,-0.681,1.0,D,1.0
3,ME38.01.BHZ,1.0,nan,41.4356667,-123.3888333,38.139,148.721,102.2224,183.6756,,,con_p,1.0,1.0,40.101002,-123.503197,-0.275,1.0,D,1.0
3,ME39.01.BHZ,1.0,nan,41.4356667,-123.3888333,38.139,139.772,100.5114,187.0393,,,con_p,1.0,1.0,40.188202,-123.594299,-0.341,1.0,D,1.0
3,KRP.--.HHZ,1.0,nan,41.4356667,-123.3888333,38.139,61.265,74.7586,239.6946,,,con_p,1.0,1.0,41.157654,-124.0233,-0.813,1.0,D,1.0
3,KSXB.--.HHZ,-1.0,nan,41.4356667,-123.3888333,38.139,59.849,73.9884,317.17,,,con_p,1.0,1.0,41.830379,-123.876884,-1.136,1.0,D,1.0
3,B045.--.EHZ,1.0,nan,41.4356667,-123.3888333,38.139,122.162,96.3571,204.4996,,,con_p,1.0,1.0,40.436001,-123.996498,-0.0294,1.0,D,1.0
3,ME49.01.BHZ,1.0,nan,41.4356667,-123.3888333,38.139,177.006,102.8736,188.9568,,,con_p,1.0,1.0,39.8633,-123.719398,-0.284,1.0,D,1.0
3,ME30.01.BHZ,1.0,nan,41.4356667,-123.3888333,38.139,67.521,78.0187,192.5629,,,con_p,1.0,1.0,40.842999,-123.565002,-0.237,1.0,D,1.0
3,ME04.01.BHZ,1.0,nan,41.4356667,-123.3888333,38.139,13.76,25.5076,229.3162,,,con_p,1.0,1.0,41.355,-123.514,-0.431,1.0,D,1.0
3,KMR.--.HHZ,1.0,nan,41.4356667,-123.3888333,38.139,139.731,100.502,190.9994,,,con_p,1.0,1.0,40.202175,-123.708633,-0.915,1.0,D,1.0
3,KRMB.--.HHZ,-1.0,nan,41.4356667,-123.3888333,38.139,44.354,63.337,282.6412,,,con_p,1.0,1.0,41.522957,-123.907974,-1.266,1.0,D,1.0
3,ME03.01.BHZ,-1.0,nan,41.4356667,-123.3888333,38.139,50.602,68.0859,305.8225,,,con_p,1.0,1.0,41.702,-123.880997,-0.283,1.0,D,1.0
3,ME01.01.BHZ,1.0,nan,41.4356667,-123.3888333,38.139,37.776,57.4552,358.1582,,,con_p,1.0,1.0,41.7752,-123.403397,-0.337,1.0,D,1.0
3,B935.--.EHZ,1.0,nan,41.4356667,-123.3888333,38.139,107.519,92.7147,188.2185,,,con_p,1.0,1.0,40.478699,-123.573196,-0.6967000000000001,1.0,D,1.0
3,B933.--.EHZ,1.0,nan,41.4356667,-123.3888333,38.139,160.438,102.8736,197.5457,,,con_p,1.0,1.0,40.060001,-123.969002,-0.2681,1.0,D,1.0
3,B049.--.EHZ,1.0,nan,41.4356667,-123.3888333,38.139,137.993,100.0991,195.088,,,con_p,1.0,1.0,40.237499,-123.819702,-0.117,1.0,D,1.0
3,B047.--.EHZ,1.0,nan,41.4356667,-123.3888333,38.139,147.054,102.0264,206.2806,,,con_p,1.0,1.0,40.249933,-124.169848,-0.08,1.0,D,1.0
3,B046.--.EHZ,1.0,nan,41.4356667,-123.3888333,38.139,144.603,101.5377,211.0815,,,con_p,1.0,1.0,40.321972,-124.284302,-0.044,1.0,D,1.0
3,ME08.01.BHZ,1.0,nan,41.4356667,-123.3888333,38.139,135.141,99.4629,177.0356,,,con_p,1.0,1.0,40.222,-123.305,-0.835,1.0,D,1.0
3,ME13.01.BHZ,1.0,nan,41.4356667,-123.3888333,38.139,84.375,85.2362,152.2765,,,con_p,1.0,1.0,40.764,-122.917999,-0.76,0.0,D,0.0
3,ME37.01.BHZ,1.0,nan,41.4356667,-123.3888333,38.139,129.85,98.2599,189.8019,,,con_p,1.0,1.0,40.285,-123.653999,-0.501,1.0,D,1.0
3,ME29.01.BHZ,-1.0,nan,41.4356667,-123.3888333,38.139,38.652,58.2926,147.6581,,,con_p,1.0,1.0,41.141998,-123.1408,-0.725,1.0,D,1.0
3,ME27.01.BHZ,1.0,nan,41.4356667,-123.3888333,38.139,110.998,93.7973,169.885,,,con_p,1.0,1.0,40.452999,-123.154999,-0.771,1.0,D,1.0
3,KMPB.--.HHZ,1.0,nan,41.4356667,-123.3888333,38.139,128.646,97.999,208.3145,,,con_p,1.0,1.0,40.417194,-124.120758,-0.938,1.0,D,1.0
3,JCC.--.HHZ,1.0,nan,41.4356667,-123.3888333,38.139,87.058,86.3637,217.8467,,,con_p,1.0,1.0,40.817451,-124.029549,-0.0272,1.0,D,1.0
3,YBH.--.HHZ,1.0,nan,41.4356667,-123.3888333,38.139,65.461,76.9893,59.7711,,,con_p,1.0,1.0,41.73204,-122.710388,-1.0597,1.0,D,1.0
3,KHBB.--.HHZ,1.0,nan,41.4356667,-123.3888333,38.139,87.41,86.5144,170.7148,,,con_p,1.0,1.0,40.659901,-123.219658,-1.864,1.0,D,1.0
3,KHMB.--.HHZ,1.0,nan,41.4356667,-123.3888333,38.139,68.643,78.5672,204.6764,,,con_p,1.0,1.0,40.874748,-123.73259,-1.501,1.0,D,1.0
3,WDC.--.HHZ,-1.0,nan,41.4356667,-123.3888333,38.139,118.534,95.5026,143.4018,,,con_p,1.0,1.0,40.57988,-122.54113,-0.26830000000000004,1.0,D,1.0
4,ME08.01.BHZ,-1.0,nan,41.0988333,-123.2238333,35.504,97.741,91.4428,183.9903,,,con_p,1.0,1.0,40.222,-123.305,-0.835,0.0,C,0.0
4,ME09.01.BHZ,-1.0,nan,41.0988333,-123.2238333,35.504,41.742,63.9929,91.9594,,,con_p,1.0,1.0,41.085999,-122.725998,-0.867,1.0,C,1.0
4,JCC.--.HHZ,1.0,nan,41.0988333,-123.2238333,35.504,74.415,83.3593,245.1354,,,con_p,1.0,1.0,40.817451,-124.029549,-0.0272,1.0,C,1.0
4,WDC.--.HHZ,-1.0,nan,41.0988333,-123.2238333,35.504,81.259,86.1811,135.2486,,,con_p,1.0,1.0,40.57988,-122.54113,-0.26830000000000004,1.0,C,1.0
4,ME39.01.BHZ,1.0,nan,41.0988333,-123.2238333,35.504,105.914,93.6678,197.0441,,,con_p,1.0,1.0,40.188202,-123.594299,-0.341,1.0,C,1.0
4,YBH.--.HHZ,1.0,nan,41.0988333,-123.2238333,35.504,82.517,86.7315,31.427,,,con_p,1.0,1.0,41.73204,-122.710388,-1.0597,1.0,C,1.0
4,ME13.01.BHZ,-1.0,nan,41.0988333,-123.2238333,35.504,45.201,66.8458,145.4599,,,con_p,1.0,1.0,40.764,-122.917999,-0.76,1.0,C,1.0
4,ME01.01.BHZ,1.0,nan,41.0988333,-123.2238333,35.504,76.702,84.2393,348.6867,,,con_p,1.0,1.0,41.7752,-123.403397,-0.337,1.0,C,1.0
4,KSXB.--.HHZ,1.0,nan,41.0988333,-123.2238333,35.504,98.042,91.4754,326.0706,,,con_p,1.0,1.0,41.830379,-123.876884,-1.136,0.0,C,0.0
4,KRMB.--.HHZ,-1.0,nan,41.0988333,-123.2238333,35.504,74.236,83.291,309.4427,,,con_p,1.0,1.0,41.522957,-123.907974,-1.266,1.0,C,1.0
4,KHMB.--.HHZ,1.0,nan,41.0988333,-123.2238333,35.504,49.381,69.9518,239.6942,,,con_p,1.0,1.0,40.874748,-123.73259,-1.501,1.0,C,1.0
4,KHBB.--.HHZ,-1.0,nan,41.0988333,-123.2238333,35.504,48.811,69.548,179.5893,,,con_p,1.0,1.0,40.659901,-123.219658,-1.864,0.0,C,0.0
4,ME27.01.BHZ,-1.0,nan,41.0988333,-123.2238333,35.504,72.048,82.3111,175.408,,,con_p,1.0,1.0,40.452999,-123.154999,-0.771,0.0,C,0.0
4,ME29.01.BHZ,-1.0,nan,41.0988333,-123.2238333,35.504,8.453,17.3205,55.4005,,,con_p,1.0,1.0,41.141998,-123.1408,-0.725,1.0,C,1.0
4,ME30.01.BHZ,1.0,nan,41.0988333,-123.2238333,35.504,40.332,62.7514,225.141,,,con_p,1.0,1.0,40.842999,-123.565002,-0.237,1.0,C,1.0
