station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp,sta_dist_km
NC.KOM.02.HN,2022-10-09T08:49:13.120,3662,2022-10-09 08:49:49.740000,0.953,P,nc73791326.mseed,0.8749961853027344,0.8749961853027344,29.46
NC.LBK..EH,2022-10-09T08:49:13.120,4099,2022-10-09 08:49:54.110000,0.962,P,nc73791326.mseed,1613.8218994140625,1613.8218994140625,66.54
PB.B049..EH,2022-10-09T08:49:13.120,4456,2022-10-09 08:49:57.680000,0.974,P,nc73791326.mseed,186.91696166992188,186.91696166992188,91.58
PB.B039..EH,2022-10-09T08:49:13.120,4487,2022-10-09 08:49:57.990000,0.917,P,nc73791326.mseed,153.30227661132812,153.30227661132812,95.53
PB.B046..EH,2022-10-09T08:49:13.120,4598,2022-10-09 08:49:59.100000,0.97,P,nc73791326.mseed,110.50383758544922,110.50383758544922,104.09
GM.LST2..EH,2022-10-09T08:49:13.120,4867,2022-10-09 08:50:01.790000,0.922,P,nc73791326.mseed,2129.666015625,2129.666015625,114.92
GM.LST4.01.EH,2022-10-09T08:49:13.120,4914,2022-10-09 08:50:02.260000,0.954,P,nc73791326.mseed,1979.8797607421875,1979.8797607421875,118.44
7D.M14B..BH,2013-05-06T13:57:14.690,4214,2013-05-06 13:57:56.830000,0.96,P,nc71986471.mseed,40926.7109375,40926.7109375,18.05
7D.FS09B..BH,2013-05-06T13:57:14.690,4195,2013-05-06 13:57:56.640000,0.94,P,nc71986471.mseed,12902.6142578125,12902.6142578125,45.59
BK.JCC.00.HN,2013-05-06T13:57:14.690,4046,2013-05-06 13:57:55.150000,0.975,P,nc71986471.mseed,1.5904135704040527,1.5904135704040527,50.24
NC.KHMB..HN,2013-05-06T13:57:14.690,4427,2013-05-06 13:57:58.960000,0.949,P,nc71986471.mseed,0.4508460760116577,0.4508460760116577,75.46
NC.KRMB..HN,2013-05-06T13:57:14.690,4694,2013-05-06 13:58:01.630000,0.908,P,nc71986471.mseed,0.390162855386734,0.390162855386734,98.15
NC.KOM..EH,2013-05-06T13:57:14.690,4878,2013-05-06 13:58:03.470000,0.891,P,nc71986471.mseed,353.0179748535156,353.0179748535156,110.68
NC.LGP..EH,2013-05-06T13:57:14.690,5403,2013-05-06 13:58:08.720000,0.958,P,nc71986471.mseed,814.365966796875,814.365966796875,151.68
NC.LBK..EH,2013-05-06T13:57:14.690,5602,2013-05-06 13:58:10.710000,0.896,P,nc71986471.mseed,359.8211669921875,359.8211669921875,167.31
NC.LAMB..EH,2013-05-06T13:57:14.690,5914,2013-05-06 13:58:13.830000,0.869,P,nc71986471.mseed,46.182090759277344,46.182090759277344,188.99
PB.B040..EH,2013-05-06T13:57:14.690,6290,2013-05-06 13:58:17.590000,0.873,P,nc71986471.mseed,113.12008666992188,113.12008666992188,215.74
PB.B047..EH,2020-05-27T07:53:04.590,3235,2020-05-27 07:53:36.940000,0.981,P,nc73396951.mseed,43411.21875,43411.21875,2.73
PB.B932..EH,2020-05-27T07:53:04.590,3242,2020-05-27 07:53:37.010000,0.985,P,nc73396951.mseed,42915.671875,42915.671875,6.45
NC.KCO..HN,2020-05-27T07:53:04.590,3291,2020-05-27 07:53:37.500000,0.984,P,nc73396951.mseed,49.30382537841797,49.30382537841797,8.09
NC.KPR.01.HN,2020-05-27T07:53:04.590,3314,2020-05-27 07:53:37.730000,0.985,P,nc73396951.mseed,9.306015968322754,9.306015968322754,10.43
PB.B046..EH,2020-05-27T07:53:04.590,3239,2020-05-27 07:53:36.980000,0.953,P,nc73396951.mseed,30207.318359375,30207.318359375,13.85
CE.89101.10.HN,2020-05-27T07:53:04.590,3357,2020-05-27 07:53:38.160000,0.945,P,nc73396951.mseed,18.802309036254883,18.802309036254883,14.29
BK.PETL.00.HN,2020-05-27T07:53:04.590,3361,2020-05-27 07:53:38.200000,0.954,P,nc73396951.mseed,6.91041898727417,6.91041898727417,15.49
NC.KMPB..HN,2020-05-27T07:53:04.590,3453,2020-05-27 07:53:39.120000,0.987,P,nc73396951.mseed,4.12880277633667,4.12880277633667,21.76
BK.BRIC.00.HN,2020-05-27T07:53:04.590,3588,2020-05-27 07:53:40.470000,0.982,P,nc73396951.mseed,3.4053003787994385,3.4053003787994385,27.24
NC.KBU.01.HN,2020-05-27T07:53:04.590,3596,2020-05-27 07:53:40.550000,0.935,P,nc73396951.mseed,1.731633543968201,1.731633543968201,27.85
PB.B045..EH,2020-05-27T07:53:04.590,3555,2020-05-27 07:53:40.140000,0.968,P,nc73396951.mseed,2583.319580078125,2583.319580078125,27.98
PB.B049..EH,2020-05-27T07:53:04.590,3618,2020-05-27 07:53:40.770000,0.961,P,nc73396951.mseed,2196.315185546875,2196.315185546875,30.64
NC.KCT..HN,2020-05-27T07:53:04.590,3655,2020-05-27 07:53:41.140000,0.98,P,nc73396951.mseed,2.8206558227539062,2.8206558227539062,30.74
NP.1023.10.HN,2020-05-27T07:53:04.590,3830,2020-05-27 07:53:42.890000,0.981,P,nc73396951.mseed,4.764529705047607,4.764529705047607,39.47
NP.1586.10.HN,2020-05-27T07:53:04.590,3963,2020-05-27 07:53:44.220000,0.975,P,nc73396951.mseed,3.267536878585815,3.267536878585815,46.51
PB.B935..EH,2020-05-27T07:53:04.590,4134,2020-05-27 07:53:45.930000,0.951,P,nc73396951.mseed,967.435302734375,967.435302734375,58.63
CE.89255.10.HN,2023-05-18T11:26:44.260,3321,2023-05-18 11:27:17.470000,0.989,P,nc73889561.mseed,8.026792526245117,8.026792526245117,2.98
NP.1586.10.HN,2023-05-18T11:26:44.260,3382,2023-05-18 11:27:18.080000,0.984,P,nc73889561.mseed,6.550633907318115,6.550633907318115,11.21
NP.1023.10.HN,2023-05-18T11:26:44.260,3412,2023-05-18 11:27:18.380000,0.982,P,nc73889561.mseed,5.551741600036621,5.551741600036621,12.91
NP.1582.10.HN,2023-05-18T11:26:44.260,3403,2023-05-18 11:27:18.290000,0.951,P,nc73889561.mseed,6.08629846572876,6.08629846572876,14.06
PB.B045..EH,2023-05-18T11:26:44.260,3474,2023-05-18 11:27:19,0.96,P,nc73889561.mseed,1178.59033203125,1178.59033203125,19.38
BK.JCC.00.HN,2023-05-18T11:26:44.260,3554,2023-05-18 11:27:19.800000,0.97,P,nc73889561.mseed,0.2859052121639251,0.2859052121639251,26.55
PB.B932..EH,2023-05-18T11:26:44.260,3711,2023-05-18 11:27:21.370000,0.983,P,nc73889561.mseed,678.957275390625,678.957275390625,35.83
PB.B047..EH,2023-05-18T11:26:44.260,3755,2023-05-18 11:27:21.810000,0.982,P,nc73889561.mseed,1465.4442138671875,1465.4442138671875,37.71
PB.B049..EH,2023-05-18T11:26:44.260,3887,2023-05-18 11:27:23.130000,0.971,P,nc73889561.mseed,624.9189453125,624.9189453125,46.02
PB.B935..EH,2023-05-18T11:26:44.260,3915,2023-05-18 11:27:23.410000,0.957,P,nc73889561.mseed,185.226806640625,185.226806640625,47.19
PB.B047..EH,2018-03-02T20:21:43.600,3813,2018-03-02 20:22:21.730000,0.921,P,nc72981086.mseed,245.73646545410156,245.73646545410156,37.96
NC.LGP..EH,2018-03-02T20:21:43.600,5370,2018-03-02 20:22:37.300000,0.937,P,nc72981086.mseed,187.5935211181641,187.5935211181641,150.88
NC.KCS..EH,2015-07-11T07:37:13.100,3522,2015-07-11 07:37:48.320000,0.981,P,nc72483811.mseed,1632.10791015625,1632.10791015625,1.1
PB.B935..EH,2015-07-11T07:37:13.100,3502,2015-07-11 07:37:48.120000,0.973,P,nc72483811.mseed,4784.71337890625,4784.71337890625,7.22
NC.KPP..EH,2015-07-11T07:37:13.100,3667,2015-07-11 07:37:49.770000,0.971,P,nc72483811.mseed,1447.123779296875,1447.123779296875,24.76
NC.KCR.02.EH,2015-07-11T07:37:13.100,3682,2015-07-11 07:37:49.920000,0.974,P,nc72483811.mseed,1604.28271484375,1604.28271484375,27.73
5E.CM03A..EH,2015-07-11T07:37:13.100,3763,2015-07-11 07:37:50.730000,0.976,P,nc72483811.mseed,6637.1259765625,6637.1259765625,37.66
PB.B049..EH,2015-07-11T07:37:13.100,3814,2015-07-11 07:37:51.240000,0.986,P,nc72483811.mseed,1706.6009521484375,1706.6009521484375,41.21
PB.B045..EH,2015-07-11T07:37:13.100,3822,2015-07-11 07:37:51.320000,0.983,P,nc72483811.mseed,1288.7655029296875,1288.7655029296875,41.44
NC.KHMB..HN,2015-07-11T07:37:13.100,3842,2015-07-11 07:37:51.520000,0.982,P,nc72483811.mseed,2.480356454849243,2.480356454849243,41.96
NC.KKP..EH,2015-07-11T07:37:13.100,3889,2015-07-11 07:37:51.990000,0.974,P,nc72483811.mseed,344.7924499511719,344.7924499511719,43.12
5E.CM01A..EH,2015-07-11T07:37:13.100,3845,2015-07-11 07:37:51.550000,0.972,P,nc72483811.mseed,2571.423828125,2571.423828125,44.41
5E.CM04A..EH,2015-07-11T07:37:13.100,3943,2015-07-11 07:37:52.530000,0.984,P,nc72483811.mseed,7898.13623046875,7898.13623046875,49.84
NC.LBP..EH,2015-07-11T07:37:13.100,4047,2015-07-11 07:37:53.570000,0.924,P,nc72483811.mseed,729.1022338867188,729.1022338867188,59.51
5E.CM06A..EH,2015-07-11T07:37:13.100,4042,2015-07-11 07:37:53.520000,0.969,P,nc72483811.mseed,2098.012451171875,2098.012451171875,59.95
PB.B047..EH,2015-07-11T07:37:13.100,4074,2015-07-11 07:37:53.840000,0.974,P,nc72483811.mseed,1065.6663818359375,1065.6663818359375,63.13
PB.B933..EH,2015-07-11T07:37:13.100,4110,2015-07-11 07:37:54.200000,0.979,P,nc72483811.mseed,276.7922058105469,276.7922058105469,64.62
5E.CM08A..EH,2015-07-11T07:37:13.100,4111,2015-07-11 07:37:54.210000,0.953,P,nc72483811.mseed,3620.0244140625,3620.0244140625,65.11
PB.B932..EH,2015-07-11T07:37:13.100,4078,2015-07-11 07:37:53.880000,0.964,P,nc72483811.mseed,232.2404937744141,232.2404937744141,65.68
5E.CM10A..EH,2015-07-11T07:37:13.100,4118,2015-07-11 07:37:54.280000,0.97,P,nc72483811.mseed,2536.282958984375,2536.282958984375,67.2
NC.KBS.02.EH,2015-07-11T07:37:13.100,4115,2015-07-11 07:37:54.250000,0.877,P,nc72483811.mseed,317.490966796875,317.490966796875,68.52
PB.B046..EH,2015-07-11T07:37:13.100,4127,2015-07-11 07:37:54.370000,0.964,P,nc72483811.mseed,476.2471008300781,476.2471008300781,68.58
NC.LGP..EH,2015-07-11T07:37:13.100,4215,2015-07-11 07:37:55.250000,0.966,P,nc72483811.mseed,1546.48291015625,1546.48291015625,72.32
NC.KBN..EH,2015-07-11T07:37:13.100,4310,2015-07-11 07:37:56.200000,0.895,P,nc72483811.mseed,92.47183990478516,92.47183990478516,76.33
NC.KIP..EH,2015-07-11T07:37:13.100,4338,2015-07-11 07:37:56.480000,0.973,P,nc72483811.mseed,229.8456115722656,229.8456115722656,80.41
NC.LBK..EH,2015-07-11T07:37:13.100,4503,2015-07-11 07:37:58.130000,0.954,P,nc72483811.mseed,318.33917236328125,318.33917236328125,94.79
BK.JCC..HH,2010-02-20T19:17:57.440,4056,2010-02-20 19:18:38,0.968,P,nc71357556.mseed,7146.04248046875,7146.04248046875,46.86
PB.B045..EH,2010-02-20T19:17:57.440,4205,2010-02-20 19:18:39.490000,0.914,P,nc71357556.mseed,1514.3311767578125,1514.3311767578125,60.16
PB.B932..EH,2010-02-20T19:17:57.440,4166,2010-02-20 19:18:39.100000,0.856,P,nc71357556.mseed,2020.724609375,2020.724609375,60.6
NC.KHBB..HN,2021-04-01T00:15:33.540,3647,2021-04-01 00:16:10.010000,0.989,P,nc73544605.mseed,0.7853997349739075,0.7853997349739075,25.73
PB.B935..EH,2021-04-01T00:15:33.540,3891,2021-04-01 00:16:12.450000,0.963,P,nc73544605.mseed,325.2774658203125,325.2774658203125,46.49
7D.FS04B..HH,2012-10-13T15:49:42.560,3186,2012-10-13 15:50:14.420000,0.972,P,nc71858965.mseed,26341.5546875,26341.5546875,7.51
7D.FS12B..HH,2012-10-13T15:49:42.560,3339,2012-10-13 15:50:15.950000,0.9,P,nc71858965.mseed,14710.7744140625,14710.7744140625,14.31
7D.FS11B..HH,2012-10-13T15:49:42.560,3257,2012-10-13 15:50:15.130000,0.88,P,nc71858965.mseed,8689.11328125,8689.11328125,15.53
PB.B046..EH,2012-10-13T15:49:42.560,3397,2012-10-13 15:50:16.530000,0.971,P,nc71858965.mseed,2511.20654296875,2511.20654296875,17.0
NC.KCO..EH,2012-10-13T15:49:42.560,3462,2012-10-13 15:50:17.180000,0.974,P,nc71858965.mseed,1717.693359375,1717.693359375,19.41
NC.KCT..HN,2012-10-13T15:49:42.560,3503,2012-10-13 15:50:17.590000,0.983,P,nc71858965.mseed,10.569387435913086,10.569387435913086,22.24
PB.B932..EH,2012-10-13T15:49:42.560,3482,2012-10-13 15:50:17.380000,0.971,P,nc71858965.mseed,3313.536865234375,3313.536865234375,22.64
PB.B047..EH,2012-10-13T15:49:42.560,3579,2012-10-13 15:50:18.350000,0.968,P,nc71858965.mseed,10799.1455078125,10799.1455078125,27.49
NC.KSM.02.EH,2012-10-13T15:49:42.560,3625,2012-10-13 15:50:18.810000,0.976,P,nc71858965.mseed,1616.509033203125,1616.509033203125,29.53
NC.KMPB..HN,2012-10-13T15:49:42.560,3679,2012-10-13 15:50:19.350000,0.938,P,nc71858965.mseed,3.942966938018799,3.942966938018799,33.07
7D.FS16B..HH,2012-10-13T15:49:42.560,3527,2012-10-13 15:50:17.830000,0.955,P,nc71858965.mseed,12923.5341796875,12923.5341796875,33.42
7D.FS01B..BH,2012-10-13T15:49:42.560,3498,2012-10-13 15:50:17.540000,0.856,P,nc71858965.mseed,66803.34375,66803.34375,39.62
7D.G09B..HH,2012-10-13T15:49:42.560,7713,2012-10-13 15:50:59.690000,0.93,P,nc71858965.mseed,11185.1923828125,11185.1923828125,43.43
PB.B933..EH,2012-10-13T15:49:42.560,3951,2012-10-13 15:50:22.070000,0.959,P,nc71858965.mseed,2540.934326171875,2540.934326171875,51.84
NC.KCR.02.EH,2012-10-13T15:49:42.560,4130,2012-10-13 15:50:23.860000,0.94,P,nc71858965.mseed,1533.7952880859375,1533.7952880859375,57.8
NC.KCS..EH,2012-10-13T15:49:42.560,4518,2012-10-13 15:50:27.740000,0.918,P,nc71858965.mseed,109.87857055664062,109.87857055664062,86.12
NC.KFP..EH,2012-10-13T15:49:42.560,4844,2012-10-13 15:50:31,0.952,P,nc71858965.mseed,176.61085510253906,176.61085510253906,117.12
NC.LSH.03.EH,2012-10-13T15:49:42.560,6158,2012-10-13 15:50:44.140000,0.891,P,nc71858965.mseed,291.7979736328125,291.7979736328125,213.88
NC.KBN..EH,2016-04-23T09:58:15.070,3355,2016-04-23 09:58:48.620000,0.97,P,nc72626515.mseed,954.8709106445312,954.8709106445312,6.38
NC.KIP..EH,2016-04-23T09:58:15.070,3642,2016-04-23 09:58:51.490000,0.966,P,nc72626515.mseed,279.98797607421875,279.98797607421875,29.96
NC.GRO..EH,2016-04-23T09:58:15.070,3876,2016-04-23 09:58:53.830000,0.987,P,nc72626515.mseed,159.9793243408203,159.9793243408203,43.84
NC.LVR..EH,2016-04-23T09:58:15.070,3890,2016-04-23 09:58:53.970000,0.981,P,nc72626515.mseed,256.6549377441406,256.6549377441406,44.68
NC.GVV..EH,2016-04-23T09:58:15.070,3934,2016-04-23 09:58:54.410000,0.966,P,nc72626515.mseed,156.43788146972656,156.43788146972656,47.47
NC.LBP..EH,2016-04-23T09:58:15.070,3938,2016-04-23 09:58:54.450000,0.985,P,nc72626515.mseed,56.624778747558594,56.624778747558594,48.19
PB.B049..EH,2016-04-23T09:58:15.070,4195,2016-04-23 09:58:57.020000,0.974,P,nc72626515.mseed,78.4532470703125,78.4532470703125,63.09
PB.B046..EH,2011-11-11T16:11:42.970,4179,2011-11-11 16:12:24.760000,0.939,P,nc71679711.mseed,1160.555908203125,1160.555908203125,55.95
BK.JCC.00.HN,2011-11-11T16:11:42.970,4231,2011-11-11 16:12:25.280000,0.972,P,nc71679711.mseed,0.6816267967224121,0.6816267967224121,59.83
NC.KSM.02.EH,2011-11-11T16:11:42.970,4395,2011-11-11 16:12:26.920000,0.936,P,nc71679711.mseed,1232.809814453125,1232.809814453125,73.39
NC.KRP..HN,2011-11-11T16:11:42.970,4413,2011-11-11 16:12:27.100000,0.98,P,nc71679711.mseed,0.9910144805908204,0.9910144805908204,77.71
NC.KHMB..HN,2011-11-11T16:11:42.970,4619,2011-11-11 16:12:29.160000,0.983,P,nc71679711.mseed,2.5041961669921875,2.5041961669921875,85.66
NC.KCS..EH,2011-11-11T16:11:42.970,4901,2011-11-11 16:12:31.980000,0.959,P,nc71679711.mseed,188.2045135498047,188.2045135498047,103.71
PB.B935..EH,2023-11-01T15:03:02.290,3205,2023-11-01 15:03:34.340000,0.988,P,nc73954610.mseed,42414.8203125,42414.8203125,6.13
NC.KCR.03.HN,2023-11-01T15:03:02.290,3523,2023-11-01 15:03:37.520000,0.952,P,nc73954610.mseed,1.848297357559204,1.848297357559204,24.38
NC.KPPB.01.HN,2023-11-01T15:03:02.290,3630,2023-11-01 15:03:38.590000,0.978,P,nc73954610.mseed,0.7441643476486206,0.7441643476486206,27.26
BK.HAYF.00.HN,2023-11-01T15:03:02.290,3645,2023-11-01 15:03:38.740000,0.96,P,nc73954610.mseed,3.0796451568603516,3.0796451568603516,28.65
NC.KMR..HN,2023-11-01T15:03:02.290,3802,2023-11-01 15:03:40.310000,0.881,P,nc73954610.mseed,1.6100451946258545,1.6100451946258545,38.67
NC.KBU.01.HN,2023-11-01T15:03:02.290,3813,2023-11-01 15:03:40.420000,0.968,P,nc73954610.mseed,0.5941293835639954,0.5941293835639954,40.05
BK.JCC.00.HN,2023-11-01T15:03:02.290,4011,2023-11-01 15:03:42.400000,0.869,P,nc73954610.mseed,0.5778536200523376,0.5778536200523376,50.03
NC.KPR.01.HN,2023-11-01T15:03:02.290,4062,2023-11-01 15:03:42.910000,0.942,P,nc73954610.mseed,1.082708477973938,1.082708477973938,54.14
PB.B047..EH,2023-11-01T15:03:02.290,4170,2023-11-01 15:03:43.990000,0.874,P,nc73954610.mseed,2337.968994140625,2337.968994140625,59.91
PB.B932..EH,2023-11-01T15:03:02.290,4198,2023-11-01 15:03:44.270000,0.926,P,nc73954610.mseed,640.820556640625,640.820556640625,62.32
PB.B933..EH,2023-11-01T15:03:02.290,4214,2023-11-01 15:03:44.430000,0.967,P,nc73954610.mseed,568.5303344726562,568.5303344726562,62.61
PB.B046..EH,2023-11-01T15:03:02.290,4271,2023-11-01 15:03:45,0.895,P,nc73954610.mseed,1132.7869873046875,1132.7869873046875,65.03
NC.LSF..EH,2023-11-01T15:03:02.290,4638,2023-11-01 15:03:48.670000,0.975,P,nc73954610.mseed,268.3193664550781,268.3193664550781,89.62
NC.LBK..EH,2023-11-01T15:03:02.290,4718,2023-11-01 15:03:49.470000,0.906,P,nc73954610.mseed,583.0867919921875,583.0867919921875,97.62
PB.B047..EH,2017-04-18T20:12:05.930,3231,2017-04-18 20:12:38.240000,0.976,P,nc72790391.mseed,54270.734375,54270.734375,0.64
PB.B932..EH,2017-04-18T20:12:05.930,3235,2017-04-18 20:12:38.280000,0.983,P,nc72790391.mseed,51040.80078125,51040.80078125,5.43
NC.KSM.02.EH,2017-04-18T20:12:05.930,3263,2017-04-18 20:12:38.560000,0.979,P,nc72790391.mseed,1673.0247802734375,1673.0247802734375,6.4
NC.KCO..HN,2017-04-18T20:12:05.930,3284,2017-04-18 20:12:38.770000,0.969,P,nc72790391.mseed,59.527347564697266,59.527347564697266,8.16
PB.B046..EH,2017-04-18T20:12:05.930,3338,2017-04-18 20:12:39.310000,0.976,P,nc72790391.mseed,33365.77734375,33365.77734375,12.9
NC.KMPB..HN,2017-04-18T20:12:05.930,3447,2017-04-18 20:12:40.400000,0.984,P,nc72790391.mseed,4.117818832397461,4.117818832397461,19.67
PB.B045..EH,2017-04-18T20:12:05.930,3552,2017-04-18 20:12:41.450000,0.968,P,nc72790391.mseed,2559.765625,2559.765625,25.96
PB.B933..EH,2017-04-18T20:12:05.930,3520,2017-04-18 20:12:41.130000,0.981,P,nc72790391.mseed,6009.5380859375,6009.5380859375,26.77
NC.KCT..HN,2017-04-18T20:12:05.930,3647,2017-04-18 20:12:42.400000,0.969,P,nc72790391.mseed,3.7712671756744385,3.7712671756744385,29.29
PB.B049..EH,2017-04-18T20:12:05.930,3622,2017-04-18 20:12:42.150000,0.913,P,nc72790391.mseed,4724.50439453125,4724.50439453125,29.95
NC.KCR.02.EH,2017-04-18T20:12:05.930,3747,2017-04-18 20:12:43.400000,0.97,P,nc72790391.mseed,926.231689453125,926.231689453125,36.02
PB.B935..EH,2017-04-18T20:12:05.930,4134,2017-04-18 20:12:47.270000,0.953,P,nc72790391.mseed,1483.9058837890625,1483.9058837890625,57.1
NC.KKP..EH,2017-04-18T20:12:05.930,4202,2017-04-18 20:12:47.950000,0.955,P,nc72790391.mseed,1066.5819091796875,1066.5819091796875,60.76
NC.KBS.02.EH,2017-04-18T20:12:05.930,4156,2017-04-18 20:12:47.490000,0.864,P,nc72790391.mseed,1559.415771484375,1559.415771484375,61.09
NC.KBN..EH,2017-04-18T20:12:05.930,4594,2017-04-18 20:12:51.870000,0.887,P,nc72790391.mseed,340.59930419921875,340.59930419921875,92.01
NC.KFP..EH,2017-04-18T20:12:05.930,4512,2017-04-18 20:12:51.050000,0.942,P,nc72790391.mseed,443.4879760742187,443.4879760742187,92.67
NC.KHBB..HN,2014-11-13T04:44:36.050,3656,2014-11-13 04:45:12.610000,0.981,P,nc72342070.mseed,4.788664817810059,4.788664817810059,24.5
NC.KHMB..HN,2014-11-13T04:44:36.050,3792,2014-11-13 04:45:13.970000,0.982,P,nc72342070.mseed,2.8209774494171143,2.8209774494171143,37.63
NC.LGP..EH,2014-11-13T04:44:36.050,3767,2014-11-13 04:45:13.720000,0.98,P,nc72342070.mseed,1521.0380859375,1521.0380859375,38.71
NC.KCS..EH,2014-11-13T04:44:36.050,3872,2014-11-13 04:45:14.770000,0.987,P,nc72342070.mseed,1444.9757080078125,1444.9757080078125,42.06
NC.KOM.02.EH,2014-11-13T04:44:36.050,3892,2014-11-13 04:45:14.970000,0.943,P,nc72342070.mseed,771.0592041015625,771.0592041015625,47.02
PB.B935..EH,2014-11-13T04:44:36.050,3942,2014-11-13 04:45:15.470000,0.975,P,nc72342070.mseed,832.393310546875,832.393310546875,50.22
NC.LBK..EH,2014-11-13T04:44:36.050,4006,2014-11-13 04:45:16.110000,0.973,P,nc72342070.mseed,1609.548095703125,1609.548095703125,57.03
NC.KPP..EH,2014-11-13T04:44:36.050,4075,2014-11-13 04:45:16.800000,0.98,P,nc72342070.mseed,1121.7264404296875,1121.7264404296875,59.09
NC.LBP..EH,2014-11-13T04:44:36.050,4213,2014-11-13 04:45:18.180000,0.933,P,nc72342070.mseed,310.74853515625,310.74853515625,70.78
BK.WDC.00.HN,2014-11-13T04:44:36.050,4201,2014-11-13 04:45:18.060000,0.949,P,nc72342070.mseed,0.4505203068256378,0.4505203068256378,70.95
NC.LSR..EH,2014-11-13T04:44:36.050,4447,2014-11-13 04:45:20.520000,0.872,P,nc72342070.mseed,396.5515441894531,396.5515441894531,89.26
NC.LPK..EH,2014-11-13T04:44:36.050,4458,2014-11-13 04:45:20.630000,0.911,P,nc72342070.mseed,805.5906372070312,805.5906372070312,89.67
PB.B039..EH,2014-11-13T04:44:36.050,4501,2014-11-13 04:45:21.060000,0.85,P,nc72342070.mseed,214.60487365722656,214.60487365722656,94.06
NC.LMI..EH,2014-11-13T04:44:36.050,4667,2014-11-13 04:45:22.720000,0.866,P,nc72342070.mseed,308.3171081542969,308.3171081542969,104.19
PB.B046..EH,2014-11-13T04:44:36.050,4578,2014-11-13 04:45:21.830000,0.89,P,nc72342070.mseed,277.8486633300781,277.8486633300781,104.42
NC.LHE.02.EH,2014-11-13T04:44:36.050,4954,2014-11-13 04:45:25.590000,0.865,P,nc72342070.mseed,80.86235809326172,80.86235809326172,121.75
7D.FS04B..HH,2012-09-26T07:00:52.770,3231,2012-09-26 07:01:25.080000,0.9,P,nc71848200.mseed,9055.2314453125,9055.2314453125,7.79
PB.B046..EH,2012-09-26T07:00:52.770,3349,2012-09-26 07:01:26.260000,0.975,P,nc71848200.mseed,4060.69482421875,4060.69482421875,15.19
NC.KCO..EH,2012-09-26T07:00:52.770,3418,2012-09-26 07:01:26.950000,0.981,P,nc71848200.mseed,1711.8753662109375,1711.8753662109375,17.45
PB.B932..EH,2012-09-26T07:00:52.770,3446,2012-09-26 07:01:27.230000,0.984,P,nc71848200.mseed,4604.66357421875,4604.66357421875,20.69
NC.KCT..HN,2012-09-26T07:00:52.770,3486,2012-09-26 07:01:27.630000,0.973,P,nc71848200.mseed,3.8713457584381104,3.8713457584381104,21.73
PB.B047..EH,2012-09-26T07:00:52.770,3545,2012-09-26 07:01:28.220000,0.981,P,nc71848200.mseed,3187.5537109375,3187.5537109375,25.53
NC.KSM.02.EH,2012-09-26T07:00:52.770,3589,2012-09-26 07:01:28.660000,0.965,P,nc71848200.mseed,1540.8983154296875,1540.8983154296875,27.6
PB.B933..EH,2012-09-26T07:00:52.770,3931,2012-09-26 07:01:32.080000,0.979,P,nc71848200.mseed,647.3245849609375,647.3245849609375,49.95
NC.KCR.02.EH,2012-09-26T07:00:52.770,4123,2012-09-26 07:01:34,0.935,P,nc71848200.mseed,324.38677978515625,324.38677978515625,56.1
NC.KFP..EH,2012-09-26T07:00:52.770,4901,2012-09-26 07:01:41.780000,0.947,P,nc71848200.mseed,168.1051788330078,168.1051788330078,115.31
NC.GTC..EH,2012-09-26T07:00:52.770,5019,2012-09-26 07:01:42.960000,0.951,P,nc71848200.mseed,87.0781021118164,87.0781021118164,126.92
7D.FS04D..BH,2015-01-08T10:01:47.380,3227,2015-01-08 10:02:19.650000,0.967,P,nc72377506.mseed,162298.421875,162298.421875,4.9
7D.FS07D..BH,2015-01-08T10:01:47.380,3269,2015-01-08 10:02:20.070000,0.924,P,nc72377506.mseed,60895.4609375,60895.4609375,13.23
PB.B046..EH,2015-01-08T10:01:47.380,3435,2015-01-08 10:02:21.730000,0.972,P,nc72377506.mseed,1888.1416015625,1888.1416015625,19.53
5E.CM10A..EH,2015-01-08T10:01:47.380,3479,2015-01-08 10:02:22.170000,0.978,P,nc72377506.mseed,30005.517578125,30005.517578125,21.13
NC.KCO..EH,2015-01-08T10:01:47.380,3502,2015-01-08 10:02:22.400000,0.982,P,nc72377506.mseed,1697.5665283203125,1697.5665283203125,21.36
7D.FS10D..BH,2015-01-08T10:01:47.380,3446,2015-01-08 10:02:21.840000,0.957,P,nc72377506.mseed,23655.607421875,23655.607421875,21.64
NC.KCT..HN,2015-01-08T10:01:47.380,3554,2015-01-08 10:02:22.920000,0.977,P,nc72377506.mseed,13.422714233398438,13.422714233398438,24.77
PB.B932..EH,2015-01-08T10:01:47.380,3520,2015-01-08 10:02:22.580000,0.97,P,nc72377506.mseed,3546.552001953125,3546.552001953125,24.82
5E.CM08A..EH,2015-01-08T10:01:47.380,3527,2015-01-08 10:02:22.650000,0.957,P,nc72377506.mseed,20695.609375,20695.609375,24.86
7D.FS09D..BH,2015-01-08T10:01:47.380,3524,2015-01-08 10:02:22.620000,0.968,P,nc72377506.mseed,23274.08203125,23274.08203125,29.33
PB.B047..EH,2015-01-08T10:01:47.380,3618,2015-01-08 10:02:23.560000,0.975,P,nc72377506.mseed,6665.71826171875,6665.71826171875,29.53
7D.FS13D..BH,2015-01-08T10:01:47.380,3595,2015-01-08 10:02:23.330000,0.951,P,nc72377506.mseed,12422.2705078125,12422.2705078125,33.05
