station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp,sta_dist_km
XQ.ME31.01.BH,2008-04-04T17:10:56.150,3415,2008-04-04T17:11:30.300,0.955,P,nc40214567.mseed,14003.8056640625,14003.8056640625,5.65
XQ.ME32.01.BH,2008-04-04T17:10:56.150,3462,2008-04-04T17:11:30.770,0.969,P,nc40214567.mseed,10884.021484375,10884.021484375,10.78
BK.JCC..HH,2008-04-04T17:10:56.150,3486,2008-04-04T17:11:31.010,0.975,P,nc40214567.mseed,4026.403564453125,4026.403564453125,18.23
XQ.ME33.01.BH,2008-04-04T17:10:56.150,3599,2008-04-04T17:11:32.140,0.932,P,nc40214567.mseed,5679.31396484375,5679.31396484375,23.61
XQ.ME35.01.BH,2008-04-04T17:10:56.150,3731,2008-04-04T17:11:33.460,0.949,P,nc40214567.mseed,5652.5712890625,5652.5712890625,25.94
XQ.ME34.01.BH,2008-04-04T17:10:56.150,3654,2008-04-04T17:11:32.690,0.969,P,nc40214567.mseed,30166.796875,30166.796875,27.3
NC.KMPB..HN,2008-04-04T17:10:56.150,3890,2008-04-04T17:11:35.050,0.879,P,nc40214567.mseed,39.11949157714844,39.11949157714844,33.04
XQ.ME30.01.BH,2008-04-04T17:10:56.150,3698,2008-04-04T17:11:33.130,0.971,P,nc40214567.mseed,10655.2451171875,10655.2451171875,35.66
NC.KCT..HN,2008-04-04T17:10:56.150,3838,2008-04-04T17:11:34.530,0.909,P,nc40214567.mseed,2.0776944160461426,2.0776944160461426,41.37
XQ.ME37.01.BH,2008-04-04T17:10:56.150,3927,2008-04-04T17:11:35.420,0.926,P,nc40214567.mseed,1849.5311279296875,1849.5311279296875,48.91
XQ.ME36.01.BH,2008-04-04T17:10:56.150,3974,2008-04-04T17:11:35.890,0.911,P,nc40214567.mseed,5304.1650390625,5304.1650390625,51.48
NC.KHBB..HN,2008-04-04T17:10:56.150,4058,2008-04-04T17:11:36.730,0.973,P,nc40214567.mseed,2.671461820602417,2.671461820602417,59.59
XQ.ME04.01.BH,2008-04-04T17:10:56.150,4335,2008-04-04T17:11:39.500,0.858,P,nc40214567.mseed,2348.050537109375,2348.050537109375,83.11
XQ.ME29.01.BH,2008-04-04T17:10:56.150,4342,2008-04-04T17:11:39.570,0.934,P,nc40214567.mseed,4982.46630859375,4982.46630859375,83.99
XQ.ME13.01.BH,2008-04-04T17:10:56.150,4378,2008-04-04T17:11:39.930,0.933,P,nc40214567.mseed,865.8053588867188,865.8053588867188,85.6
XQ.ME09.01.BH,2008-04-04T17:10:56.150,4704,2008-04-04T17:11:43.190,0.922,P,nc40214567.mseed,478.1387023925781,478.1387023925781,110.86
XQ.ME03.01.BH,2008-04-04T17:10:56.150,4715,2008-04-04T17:11:43.300,0.943,P,nc40214567.mseed,437.0450744628906,437.0450744628906,114.21
BK.WDC..HH,2008-04-04T17:10:56.150,4894,2008-04-04T17:11:45.090,0.922,P,nc40214567.mseed,273.92822265625,273.92822265625,117.48
XQ.ME43.01.BH,2008-04-04T17:10:56.150,10247,2008-04-04T17:12:38.620,0.904,P,nc40214567.mseed,540.8508911132812,540.8508911132812,138.21
XQ.ME44.01.BH,2008-04-04T17:10:56.150,10083,2008-04-04T17:12:36.980,0.878,P,nc40214567.mseed,935.0119018554688,935.0119018554688,145.46
BK.YBH..HH,2008-04-04T17:10:56.150,5313,2008-04-04T17:11:49.280,0.875,P,nc40214567.mseed,342.4845886230469,342.4845886230469,155.46
NC.GHM..EH,2008-04-04T17:10:56.150,10263,2008-04-04T17:12:38.780,0.983,P,nc40214567.mseed,84.39575958251953,84.39575958251953,155.9
XQ.ME45.01.BH,2008-04-04T17:10:56.150,10191,2008-04-04T17:12:38.060,0.935,P,nc40214567.mseed,586.3814697265625,586.3814697265625,157.32
XQ.ME52.01.BH,2008-04-04T17:10:56.150,10235,2008-04-04T17:12:38.500,0.974,P,nc40214567.mseed,707.1491088867188,707.1491088867188,161.68
NC.GCW..EH,2008-04-04T17:10:56.150,10594,2008-04-04T17:12:42.090,0.925,P,nc40214567.mseed,41.89402770996094,41.89402770996094,186.04
XQ.ME15.01.BH,2008-04-04T17:10:56.150,5830,2008-04-04T17:11:54.450,0.876,P,nc40214567.mseed,520.3773193359375,520.3773193359375,189.8
XQ.ME36.01.BH,2008-04-16T16:46:54.950,3270,2008-04-16T16:47:27.650,0.954,P,nc40215417.mseed,83085.59375,83085.59375,4.04
XQ.ME34.01.BH,2008-04-16T16:46:54.950,3586,2008-04-16T16:47:30.810,0.904,P,nc40215417.mseed,13215.1474609375,13215.1474609375,27.42
NC.KCT..HN,2008-04-16T16:46:54.950,3694,2008-04-16T16:47:31.890,0.921,P,nc40215417.mseed,3.9453394412994385,3.9453394412994385,32.42
NC.KMR..HN,2008-04-16T16:46:54.950,3717,2008-04-16T16:47:32.120,0.927,P,nc40215417.mseed,2.8731815814971924,2.8731815814971924,35.13
XQ.ME33.01.BH,2008-04-16T16:46:54.950,2565,2008-04-16T16:47:20.600,0.924,P,nc40215417.mseed,979.4840087890624,979.4840087890624,38.42
XQ.ME33.01.BH,2008-04-16T16:46:54.950,3783,2008-04-16T16:47:32.780,0.925,P,nc40215417.mseed,6624.6435546875,6624.6435546875,38.42
XQ.ME37.01.BH,2008-04-16T16:46:54.950,2588,2008-04-16T16:47:20.830,0.867,P,nc40215417.mseed,1050.605712890625,1050.605712890625,39.93
XQ.ME39.01.BH,2008-04-16T16:46:54.950,2683,2008-04-16T16:47:21.780,0.851,P,nc40215417.mseed,1108.7235107421875,1108.7235107421875,44.98
XQ.ME39.01.BH,2008-04-16T16:46:54.950,3902,2008-04-16T16:47:33.970,0.905,P,nc40215417.mseed,10333.7109375,10333.7109375,44.98
XQ.ME32.01.BH,2008-04-16T16:46:54.950,2732,2008-04-16T16:47:22.270,0.869,P,nc40215417.mseed,987.997314453125,987.997314453125,45.13
XQ.ME32.01.BH,2008-04-16T16:46:54.950,3943,2008-04-16T16:47:34.380,0.862,P,nc40215417.mseed,5223.26611328125,5223.26611328125,45.13
XQ.ME38.01.BH,2008-04-16T16:46:54.950,2858,2008-04-16T16:47:23.530,0.963,P,nc40215417.mseed,742.31689453125,742.31689453125,54.56
XQ.ME38.01.BH,2008-04-16T16:46:54.950,4068,2008-04-16T16:47:35.630,0.85,P,nc40215417.mseed,5208.9580078125,5208.9580078125,54.56
XQ.ME31.01.BH,2008-04-16T16:46:54.950,4074,2008-04-16T16:47:35.690,0.873,P,nc40215417.mseed,2939.79248046875,2939.79248046875,55.89
XQ.ME04.01.BH,2008-04-16T16:46:54.950,5080,2008-04-16T16:47:45.750,0.861,P,nc40215417.mseed,517.2534790039062,517.2534790039062,134.33
XQ.ME24.01.BH,2008-04-16T16:46:54.950,5674,2008-04-16T16:47:51.690,0.867,P,nc40215417.mseed,472.3542785644531,472.3542785644531,176.69
XQ.ME35.01.BH,2008-04-20T13:53:28.660,3502,2008-04-20T13:54:03.680,0.977,P,nc40215622.mseed,10433.625,10433.625,22.41
XQ.ME33.01.BH,2008-04-20T13:53:28.660,3538,2008-04-20T13:54:04.040,0.955,P,nc40215622.mseed,12077.984375,12077.984375,26.94
NC.KHBB..HN,2008-04-20T13:53:28.660,3613,2008-04-20T13:54:04.790,0.964,P,nc40215622.mseed,2.102647066116333,2.102647066116333,27.79
XQ.ME27.01.BH,2008-04-20T13:53:28.660,3625,2008-04-20T13:54:04.910,0.967,P,nc40215622.mseed,6382.8671875,6382.8671875,28.95
XQ.ME37.01.BH,2008-04-20T13:53:28.660,3582,2008-04-20T13:54:04.480,0.943,P,nc40215622.mseed,5652.36474609375,5652.36474609375,29.17
XQ.ME32.01.BH,2008-04-20T13:53:28.660,3642,2008-04-20T13:54:05.080,0.949,P,nc40215622.mseed,8598.255859375,8598.255859375,32.64
XQ.ME08.01.BH,2008-04-20T13:53:28.660,3733,2008-04-20T13:54:05.990,0.88,P,nc40215622.mseed,2038.63037109375,2038.63037109375,35.96
XQ.ME30.01.BH,2008-04-20T13:53:28.660,3679,2008-04-20T13:54:05.450,0.948,P,nc40215622.mseed,3870.429443359375,3870.429443359375,37.07
XQ.ME39.01.BH,2008-04-20T13:53:28.660,3729,2008-04-20T13:54:05.950,0.912,P,nc40215622.mseed,2404.272705078125,2404.272705078125,37.37
NC.KMR..HN,2008-04-20T13:53:28.660,3770,2008-04-20T13:54:06.360,0.961,P,nc40215622.mseed,5.0618977546691895,5.0618977546691895,39.47
NC.KHMB..HN,2008-04-20T13:53:28.660,3844,2008-04-20T13:54:07.100,0.865,P,nc40215622.mseed,0.9140611886978148,0.9140611886978148,45.08
XQ.ME31.01.BH,2008-04-20T13:53:28.660,3915,2008-04-20T13:54:07.810,0.885,P,nc40215622.mseed,2313.47998046875,2313.47998046875,45.25
XQ.ME34.01.BH,2008-04-20T13:53:28.660,4023,2008-04-20T13:54:08.890,0.936,P,nc40215622.mseed,6625.00341796875,6625.00341796875,54.38
XQ.ME13.01.BH,2008-04-20T13:53:28.660,4036,2008-04-20T13:54:09.020,0.884,P,nc40215622.mseed,2706.065185546875,2706.065185546875,55.53
XQ.ME36.01.BH,2008-04-20T13:53:28.660,4191,2008-04-20T13:54:10.570,0.956,P,nc40215622.mseed,4660.205078125,4660.205078125,64.65
XQ.ME49.01.BH,2008-04-20T13:53:28.660,4383,2008-04-20T13:54:12.490,0.931,P,nc40215622.mseed,1719.95703125,1719.95703125,74.97
BK.WDC..HH,2008-04-20T13:53:28.660,4436,2008-04-20T13:54:13.020,0.914,P,nc40215622.mseed,443.8154296875,443.8154296875,80.44
XQ.ME04.01.BH,2008-04-20T13:53:28.660,4587,2008-04-20T13:54:14.530,0.891,P,nc40215622.mseed,1404.4266357421875,1404.4266357421875,93.37
NC.GRO..EH,2008-04-20T13:53:28.660,4730,2008-04-20T13:54:15.960,0.978,P,nc40215622.mseed,136.82925415039062,136.82925415039062,96.05
XQ.ME50.01.BH,2008-04-20T13:53:28.660,4808,2008-04-20T13:54:16.740,0.893,P,nc40215622.mseed,1655.0906982421875,1655.0906982421875,99.1
XQ.ME10.01.BH,2008-04-20T13:53:28.660,4722,2008-04-20T13:54:15.880,0.884,P,nc40215622.mseed,1538.0933837890625,1538.0933837890625,99.66
XQ.ME57.01.BH,2008-04-20T13:53:28.660,4842,2008-04-20T13:54:17.080,0.894,P,nc40215622.mseed,905.5973510742188,905.5973510742188,102.97
XQ.ME16.01.BH,2008-04-20T13:53:28.660,5032,2008-04-20T13:54:18.980,0.863,P,nc40215622.mseed,789.0703735351562,789.0703735351562,118.78
NC.GCK..EH,2008-04-20T13:53:28.660,5522,2008-04-20T13:54:23.880,0.877,P,nc40215622.mseed,56.40382385253906,56.40382385253906,140.19
XQ.ME15.01.BH,2008-04-20T13:53:28.660,5675,2008-04-20T13:54:25.410,0.856,P,nc40215622.mseed,861.5286865234375,861.5286865234375,155.94
XQ.ME02.01.BH,2008-04-20T13:53:28.660,5759,2008-04-20T13:54:26.250,0.889,P,nc40215622.mseed,1301.5140380859375,1301.5140380859375,162.36
NC.GPM.02.EH,2008-04-20T13:53:28.660,13949,2008-04-20T13:55:48.150,0.951,P,nc40215622.mseed,76.04524993896484,76.04524993896484,191.07
NC.GSG.02.EH,2008-04-20T13:53:28.660,13994,2008-04-20T13:55:48.600,0.933,P,nc40215622.mseed,115.2924575805664,115.2924575805664,194.78
NC.KCT..HN,2008-04-21T23:19:52.050,3702,2008-04-21T23:20:29.070,0.962,P,nc40215740.mseed,4.629560947418213,4.629560947418213,22.41
XQ.ME34.01.BH,2008-04-21T23:19:52.050,3903,2008-04-21T23:20:31.080,0.985,P,nc40215740.mseed,16238.0849609375,16238.0849609375,39.79
XQ.ME36.01.BH,2008-04-21T23:19:52.050,3934,2008-04-21T23:20:31.390,0.977,P,nc40215740.mseed,5405.31103515625,5405.31103515625,47.88
BK.JCC..HH,2008-04-21T23:19:52.050,4094,2008-04-21T23:20:32.990,0.965,P,nc40215740.mseed,4868.2001953125,4868.2001953125,57.44
XQ.ME31.01.BH,2008-04-21T23:19:52.050,4143,2008-04-21T23:20:33.480,0.935,P,nc40215740.mseed,2574.513671875,2574.513671875,58.72
XQ.ME32.01.BH,2008-04-21T23:19:52.050,4206,2008-04-21T23:20:34.110,0.953,P,nc40215740.mseed,3594.72216796875,3594.72216796875,62.52
XQ.ME33.01.BH,2008-04-21T23:19:52.050,4265,2008-04-21T23:20:34.700,0.963,P,nc40215740.mseed,1943.47998046875,1943.47998046875,67.2
XQ.ME35.01.BH,2008-04-21T23:19:52.050,4311,2008-04-21T23:20:35.160,0.962,P,nc40215740.mseed,868.1104125976562,868.1104125976562,71.77
XQ.ME30.01.BH,2008-04-21T23:19:52.050,4586,2008-04-21T23:20:37.910,0.926,P,nc40215740.mseed,665.6484375,665.6484375,93.64
XQ.ME49.01.BH,2008-04-21T23:19:52.050,4653,2008-04-21T23:20:38.580,0.862,P,nc40215740.mseed,652.271240234375,652.271240234375,104.78
NC.KRMB..HN,2008-04-21T23:19:52.050,4944,2008-04-21T23:20:41.490,0.928,P,nc40215740.mseed,1.534543752670288,1.534543752670288,124.58
XQ.ME29.01.BH,2008-04-21T23:19:52.050,5195,2008-04-21T23:20:44.000,0.877,P,nc40215740.mseed,1387.4063720703125,1387.4063720703125,140.15
XQ.ME03.01.BH,2008-04-21T23:19:52.050,5158,2008-04-21T23:20:43.630,0.981,P,nc40215740.mseed,2332.013916015625,2332.013916015625,143.41
XQ.ME09.01.BH,2008-04-21T23:19:52.050,5579,2008-04-21T23:20:47.840,0.932,P,nc40215740.mseed,370.7776794433594,370.7776794433594,169.25
BK.WDC..HH,2008-04-21T23:19:52.050,5635,2008-04-21T23:20:48.400,0.877,P,nc40215740.mseed,141.01393127441406,141.01393127441406,173.86
NC.GRO..EH,2008-04-21T23:19:52.050,5718,2008-04-21T23:20:49.230,0.916,P,nc40215740.mseed,82.50326538085938,82.50326538085938,177.07
XQ.ME12.01.BH,2008-04-21T23:19:52.050,5864,2008-04-21T23:20:50.690,0.882,P,nc40215740.mseed,738.854248046875,738.854248046875,184.16
XQ.ME10.01.BH,2008-04-21T23:19:52.050,5842,2008-04-21T23:20:50.470,0.938,P,nc40215740.mseed,481.2225646972656,481.2225646972656,186.21
NC.GCK..EH,2008-04-21T23:19:52.050,6215,2008-04-21T23:20:54.200,0.858,P,nc40215740.mseed,56.52083969116211,56.52083969116211,214.02
XQ.ME24.01.BH,2008-04-21T23:19:52.050,6180,2008-04-21T23:20:53.850,0.932,P,nc40215740.mseed,549.0926513671875,549.0926513671875,216.78
NC.KMR..HN,2008-04-23T04:24:49.620,3469,2008-04-23T04:25:24.310,0.967,P,nc40215840.mseed,3.591911554336548,3.591911554336548,13.34
XQ.ME39.01.BH,2008-04-23T04:24:49.620,3502,2008-04-23T04:25:24.640,0.97,P,nc40215840.mseed,6244.9365234375,6244.9365234375,18.25
XQ.ME38.01.BH,2008-04-23T04:24:49.620,3558,2008-04-23T04:25:25.200,0.963,P,nc40215840.mseed,6289.85791015625,6289.85791015625,22.48
XQ.ME37.01.BH,2008-04-23T04:24:49.620,3566,2008-04-23T04:25:25.280,0.975,P,nc40215840.mseed,6140.65283203125,6140.65283203125,23.63
XQ.ME49.01.BH,2008-04-23T04:24:49.620,3601,2008-04-23T04:25:25.630,0.953,P,nc40215840.mseed,6824.0576171875,6824.0576171875,25.55
XQ.ME36.01.BH,2008-04-23T04:24:49.620,3786,2008-04-23T04:25:27.480,0.953,P,nc40215840.mseed,15261.53515625,15261.53515625,38.1
XQ.ME41.01.BH,2008-04-23T04:24:49.620,3862,2008-04-23T04:25:28.240,0.882,P,nc40215840.mseed,6412.75,6412.75,41.47
XQ.ME08.01.BH,2008-04-23T04:24:49.620,3844,2008-04-23T04:25:28.060,0.946,P,nc40215840.mseed,3803.32275390625,3803.32275390625,41.94
XQ.ME35.01.BH,2008-04-23T04:24:49.620,3682,2008-04-23T04:25:26.440,0.965,P,nc40215840.mseed,2631.091796875,2631.091796875,43.61
NC.KCPB..HN,2008-04-23T04:24:49.620,3910,2008-04-23T04:25:28.720,0.959,P,nc40215840.mseed,1.7917336225509644,1.7917336225509644,47.56
XQ.ME34.01.BH,2008-04-23T04:24:49.620,4022,2008-04-23T04:25:29.840,0.882,P,nc40215840.mseed,2911.317626953125,2911.317626953125,53.28
XQ.ME27.01.BH,2008-04-23T04:24:49.620,4151,2008-04-23T04:25:31.130,0.973,P,nc40215840.mseed,2325.711181640625,2325.711181640625,65.77
XQ.ME31.01.BH,2008-04-23T04:24:49.620,4239,2008-04-23T04:25:32.010,0.862,P,nc40215840.mseed,1023.6532592773438,1023.6532592773438,71.78
XQ.ME44.01.BH,2008-04-23T04:24:49.620,4331,2008-04-23T04:25:32.930,0.929,P,nc40215840.mseed,1044.005615234375,1044.005615234375,82.87
XQ.ME30.01.BH,2008-04-23T04:24:49.620,4374,2008-04-23T04:25:33.360,0.954,P,nc40215840.mseed,720.9984741210938,720.9984741210938,85.29
NC.GRO..EH,2008-04-23T04:24:49.620,4582,2008-04-23T04:25:35.440,0.954,P,nc40215840.mseed,89.93547821044922,89.93547821044922,95.5
BK.GASB..HH,2008-04-23T04:24:49.620,4603,2008-04-23T04:25:35.650,0.953,P,nc40215840.mseed,325.7095031738281,325.7095031738281,102.07
NC.GWR..EH,2008-04-23T04:24:49.620,4594,2008-04-23T04:25:35.560,0.906,P,nc40215840.mseed,34.74584197998047,34.74584197998047,106.05
XQ.ME29.01.BH,2008-04-23T04:24:49.620,4946,2008-04-23T04:25:39.080,0.884,P,nc40215840.mseed,1076.158203125,1076.158203125,128.21
NC.GTS..EH,2008-04-23T04:24:49.620,5009,2008-04-23T04:25:39.710,0.878,P,nc40215840.mseed,22.240633010864254,22.240633010864254,132.02
XQ.ME16.01.BH,2008-04-23T04:24:49.620,5242,2008-04-23T04:25:42.040,0.864,P,nc40215840.mseed,313.86328125,313.86328125,152.6
NC.KHMB..HN,2008-04-30T03:02:36.900,3604,2008-04-30T03:03:12.940,0.885,P,nc40216664.mseed,2288.7861328125,2288.7861328125,20.34
XQ.ME29.01.BH,2008-04-30T03:02:36.900,3835,2008-04-30T03:03:15.250,0.916,P,nc40216664.mseed,6288119.5,6288119.5,45.32
XQ.ME13.01.BH,2008-04-30T03:02:36.900,3922,2008-04-30T03:03:16.120,0.866,P,nc40216664.mseed,8188927.0,8188927.0,49.49
XQ.ME27.01.BH,2008-04-30T03:02:36.900,3961,2008-04-30T03:03:16.510,0.902,P,nc40216664.mseed,4833503.5,4833503.5,51.41
NC.KRMB..HN,2008-04-30T03:02:36.900,4337,2008-04-30T03:03:20.270,0.916,P,nc40216664.mseed,200.5411071777344,200.5411071777344,83.75
XQ.ME49.01.BH,2008-04-30T03:02:36.900,4674,2008-04-30T03:03:23.640,0.874,P,nc40216664.mseed,321460.375,321460.375,109.63
NC.GVV..EH,2008-04-30T03:02:36.900,5078,2008-04-30T03:03:27.680,0.886,P,nc40216664.mseed,1646.4168701171875,1646.4168701171875,136.92
NC.GBB..EH,2008-04-30T03:02:36.900,5256,2008-04-30T03:03:29.460,0.89,P,nc40216664.mseed,1671.2825927734375,1671.2825927734375,150.91
NC.KBO..HN,2008-04-30T03:02:36.900,5355,2008-04-30T03:03:30.450,0.915,P,nc40216664.mseed,36.09056854248047,36.09056854248047,164.55
NC.GCK..EH,2008-04-30T03:02:36.900,5552,2008-04-30T03:03:32.420,0.874,P,nc40216664.mseed,1677.714599609375,1677.714599609375,169.51
XQ.ME11.01.BH,2008-04-30T03:02:36.900,5624,2008-04-30T03:03:33.140,0.87,P,nc40216664.mseed,418474.65625,418474.65625,180.74
NC.GWR..EH,2008-04-30T03:02:36.900,5546,2008-04-30T03:03:32.360,0.869,P,nc40216664.mseed,1660.4788818359375,1660.4788818359375,181.77
PB.B035..EH,2008-04-30T03:02:36.900,5662,2008-04-30T03:03:33.520,0.854,P,nc40216664.mseed,14501.0908203125,14501.0908203125,185.46
PB.B036..EH,2008-04-30T03:02:36.900,5670,2008-04-30T03:03:33.600,0.871,P,nc40216664.mseed,18413.90234375,18413.90234375,185.73
NC.GCW..EH,2008-04-30T03:02:36.900,5706,2008-04-30T03:03:33.960,0.885,P,nc40216664.mseed,1828.7265625,1828.7265625,192.68
YW.FACT..BH,2008-04-30T03:02:36.900,5818,2008-04-30T03:03:35.080,0.863,P,nc40216664.mseed,50502.24609375,50502.24609375,197.01
NC.GHG..EH,2008-04-30T03:02:36.900,5787,2008-04-30T03:03:34.770,0.856,P,nc40216664.mseed,1616.6541748046875,1616.6541748046875,198.12
NC.OGO..EH,2008-04-30T03:02:36.900,5818,2008-04-30T03:03:35.080,0.852,P,nc40216664.mseed,1644.85986328125,1644.85986328125,207.15
XQ.ME30.01.BH,2008-04-30T03:07:35.220,3467,2008-04-30T03:08:09.890,0.982,P,nc40216665.mseed,5404.15087890625,5404.15087890625,7.44
XQ.ME30.01.BH,2008-04-30T03:07:35.220,11995,2008-04-30T03:09:35.170,0.968,P,nc40216665.mseed,2054.044921875,2054.044921875,7.44
XQ.ME30.01.BH,2008-04-30T03:07:35.220,14818,2008-04-30T03:10:03.400,0.983,P,nc40216665.mseed,3621.884765625,3621.884765625,7.44
NC.KHMB..HN,2008-04-30T03:07:35.220,3584,2008-04-30T03:08:11.060,0.964,P,nc40216665.mseed,1.5810004472732544,1.5810004472732544,21.9
NC.KHBB..HN,2008-04-30T03:07:35.220,3674,2008-04-30T03:08:11.960,0.983,P,nc40216665.mseed,4.509486675262451,4.509486675262451,29.54
XQ.ME29.01.BH,2008-04-30T03:07:35.220,3822,2008-04-30T03:08:13.440,0.889,P,nc40216665.mseed,8612.1962890625,8612.1962890625,43.85
XQ.ME29.01.BH,2008-04-30T03:07:35.220,12346,2008-04-30T03:09:38.680,0.92,P,nc40216665.mseed,1734.654296875,1734.654296875,43.85
BK.JCC..HH,2008-04-30T03:07:35.220,3862,2008-04-30T03:08:13.840,0.923,P,nc40216665.mseed,2808.49755859375,2808.49755859375,46.69
XQ.ME13.01.BH,2008-04-30T03:07:35.220,3902,2008-04-30T03:08:14.240,0.954,P,nc40216665.mseed,3968.65966796875,3968.65966796875,47.91
XQ.ME27.01.BH,2008-04-30T03:07:35.220,3939,2008-04-30T03:08:14.610,0.937,P,nc40216665.mseed,5933.271484375,5933.271484375,50.89
XQ.ME07.01.BH,2008-04-30T03:07:35.220,3946,2008-04-30T03:08:14.680,0.877,P,nc40216665.mseed,5968.64794921875,5968.64794921875,51.63
XQ.ME04.01.BH,2008-04-30T03:07:35.220,4003,2008-04-30T03:08:15.250,0.932,P,nc40216665.mseed,4250.56689453125,4250.56689453125,57.26
XQ.ME09.01.BH,2008-04-30T03:07:35.220,4173,2008-04-30T03:08:16.950,0.958,P,nc40216665.mseed,3902.460693359375,3902.460693359375,68.85
XQ.ME10.01.BH,2008-04-30T03:07:35.220,4461,2008-04-30T03:08:19.830,0.91,P,nc40216665.mseed,3347.640625,3347.640625,86.53
NC.KHMB..HN,2008-04-30T03:54:08.410,3586,2008-04-30T03:54:44.270,0.976,P,nc40216667.mseed,2.907892942428589,2.907892942428589,19.97
NC.KHBB..HN,2008-04-30T03:54:08.410,3698,2008-04-30T03:54:45.390,0.979,P,nc40216667.mseed,3.2310290336608887,3.2310290336608887,30.95
BK.JCC..HH,2008-04-30T03:54:08.410,3840,2008-04-30T03:54:46.810,0.952,P,nc40216667.mseed,2120.189208984375,2120.189208984375,44.69
XQ.ME08.01.BH,2008-05-29T02:18:51.940,3734,2008-05-29T02:19:29.280,0.978,P,nc40218352.mseed,1296.518310546875,1296.518310546875,21.57
XQ.ME38.01.BH,2008-05-29T02:18:51.940,3831,2008-05-29T02:19:30.250,0.956,P,nc40218352.mseed,1287.7015380859375,1287.7015380859375,34.8
XQ.ME27.01.BH,2008-05-29T02:18:51.940,3843,2008-05-29T02:19:30.370,0.962,P,nc40218352.mseed,887.4932250976562,887.4932250976562,38.09
NC.GRO..EH,2008-05-29T02:18:51.940,3936,2008-05-29T02:19:31.300,0.977,P,nc40218352.mseed,225.63134765625,225.63134765625,42.26
XQ.ME39.01.BH,2008-05-29T02:18:51.940,3909,2008-05-29T02:19:31.030,0.965,P,nc40218352.mseed,1221.6507568359375,1221.6507568359375,43.33
XQ.ME42.01.BH,2008-05-29T02:18:51.940,3966,2008-05-29T02:19:31.600,0.947,P,nc40218352.mseed,843.4730224609375,843.4730224609375,46.78
XQ.ME57.01.BH,2008-05-29T02:18:51.940,4019,2008-05-29T02:19:32.130,0.888,P,nc40218352.mseed,519.1240234375,519.1240234375,50.29
XQ.ME12.01.BH,2008-05-29T02:18:51.940,4064,2008-05-29T02:19:32.580,0.941,P,nc40218352.mseed,2143.1533203125,2143.1533203125,50.94
XQ.ME37.01.BH,2008-05-29T02:18:51.940,4002,2008-05-29T02:19:31.960,0.966,P,nc40218352.mseed,1021.4033203125,1021.4033203125,51.26
NC.GVV..EH,2008-05-29T02:18:51.940,4053,2008-05-29T02:19:32.470,0.927,P,nc40218352.mseed,134.99896240234375,134.99896240234375,51.91
NC.KMR..HN,2008-05-29T02:18:51.940,4032,2008-05-29T02:19:32.260,0.935,P,nc40218352.mseed,0.9040988683700562,0.9040988683700562,53.18
XQ.ME28.01.BH,2008-05-29T02:18:51.940,4114,2008-05-29T02:19:33.080,0.886,P,nc40218352.mseed,753.0845947265625,753.0845947265625,58.21
XQ.ME49.01.BH,2008-05-29T02:18:51.940,4094,2008-05-29T02:19:32.880,0.909,P,nc40218352.mseed,668.923095703125,668.923095703125,60.08
BK.GASB..HH,2008-05-29T02:18:51.940,4158,2008-05-29T02:19:33.520,0.985,P,nc40218352.mseed,1755.899658203125,1755.899658203125,60.35
XQ.ME43.01.BH,2008-05-29T02:18:51.940,4114,2008-05-29T02:19:33.080,0.955,P,nc40218352.mseed,366.6581115722656,366.6581115722656,60.64
XQ.ME50.01.BH,2008-05-29T02:18:51.940,4134,2008-05-29T02:19:33.280,0.921,P,nc40218352.mseed,934.921875,934.921875,63.46
XQ.ME35.01.BH,2008-05-29T02:18:51.940,4126,2008-05-29T02:19:33.200,0.976,P,nc40218352.mseed,1102.86669921875,1102.86669921875,69.04
XQ.ME44.01.BH,2008-05-29T02:18:51.940,4186,2008-05-29T02:19:33.800,0.93,P,nc40218352.mseed,456.5994262695313,456.5994262695313,69.31
NC.GHM..EH,2008-05-29T02:18:51.940,4231,2008-05-29T02:19:34.250,0.959,P,nc40218352.mseed,172.5333709716797,172.5333709716797,70.0
XQ.ME45.01.BH,2008-05-29T02:18:51.940,4269,2008-05-29T02:19:34.630,0.941,P,nc40218352.mseed,471.6173400878906,471.6173400878906,72.71
XQ.ME33.01.BH,2008-05-29T02:18:51.940,4258,2008-05-29T02:19:34.520,0.95,P,nc40218352.mseed,689.2341918945312,689.2341918945312,72.79
NC.GBB..EH,2008-05-29T02:18:51.940,4302,2008-05-29T02:19:34.960,0.891,P,nc40218352.mseed,389.4093017578125,389.4093017578125,72.82
XQ.ME13.01.BH,2008-05-29T02:18:51.940,4250,2008-05-29T02:19:34.440,0.851,P,nc40218352.mseed,744.6611328125,744.6611328125,73.84
XQ.ME32.01.BH,2008-05-29T02:18:51.940,4398,2008-05-29T02:19:35.920,0.923,P,nc40218352.mseed,1016.048828125,1016.048828125,83.8
NC.GCK..EH,2008-05-29T02:18:51.940,4479,2008-05-29T02:19:36.730,0.881,P,nc40218352.mseed,78.45559692382812,78.45559692382812,84.7
XQ.ME26.01.BH,2008-05-29T02:18:51.940,4358,2008-05-29T02:19:35.520,0.878,P,nc40218352.mseed,653.1008911132812,653.1008911132812,85.05
