station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp,diting_polarity,diting_sharpness,pyrocko_phase_time,pyrocko_polarity
BK.MILL.00.HH,2023-10-01 15:40:59.620,5374,2023-10-01 15:41:53.360,0.952,P,nc73944166.mseed,2952.360595703125,2952.360595703125,D,E,,
BK.ORRS.00.HH,2023-10-01 15:40:59.620,5049,2023-10-01 15:41:50.110,0.968,P,nc73944166.mseed,17244.859375,17244.859375,U,I,,
BK.PETL.00.HH,2023-10-01 15:40:59.620,3234,2023-10-01 15:41:31.960,0.948,P,nc73944166.mseed,9463815.0,9463815.0,U,I,,
BK.PETY.00.HH,2023-10-01 15:40:59.620,5087,2023-10-01 15:41:50.490,0.941,P,nc73944166.mseed,18962.455078125,18962.455078125,U,I,,
BK.PRDS.00.HH,2023-10-01 15:40:59.620,3600,2023-10-01 15:41:35.620,0.974,P,nc73944166.mseed,1964384.375,1964384.375,U,I,,
BK.RBOW.00.HH,2023-10-01 15:40:59.620,3374,2023-10-01 15:41:33.360,0.979,P,nc73944166.mseed,3119390.75,3119390.75,D,I,,
BK.SANG.00.HH,2023-10-01 15:40:59.620,5771,2023-10-01 15:41:57.330,0.915,P,nc73944166.mseed,3116.269287109375,3116.269287109375,U,E,,
BK.SBAR.00.HH,2023-10-01 15:40:59.620,5710,2023-10-01 15:41:56.720,0.923,P,nc73944166.mseed,1838.316162109375,1838.316162109375,U,E,,
BK.SCOT.01.HH,2023-10-01 15:40:59.620,5615,2023-10-01 15:41:55.770,0.965,P,nc73944166.mseed,4256.7333984375,4256.7333984375,U,I,,
BK.SHWD.00.HH,2023-10-01 15:40:59.620,4939,2023-10-01 15:41:49.010,0.89,P,nc73944166.mseed,34527.44140625,34527.44140625,D,I,,
BK.TRIN.01.HH,2023-10-01 15:40:59.620,5386,2023-10-01 15:41:53.480,0.939,P,nc73944166.mseed,8615.8037109375,8615.8037109375,U,E,,
BK.WLKR.00.HH,2023-10-01 15:40:59.620,3249,2023-10-01 15:41:32.110,0.95,P,nc73944166.mseed,1975284.0,1975284.0,U,I,,
CE.79046.10.HN,2023-10-01 15:40:59.620,4282,2023-10-01 15:41:42.440,0.909,P,nc73944166.mseed,163.34432983398438,163.34432983398438,D,E,,
CE.89101..HN,2023-10-01 15:40:59.620,3214,2023-10-01 15:41:31.760,0.979,P,nc73944166.mseed,8737.140625,8737.140625,,,,
CE.89101.10.HN,2023-10-01 15:40:59.620,3214,2023-10-01 15:41:31.760,0.979,P,nc73944166.mseed,8777.7626953125,8777.7626953125,U,I,,
CE.89101.10.HN,2023-10-01 15:40:59.620,10839,2023-10-01 15:42:48.010,0.944,P,nc73944166.mseed,35.21391677856445,35.21391677856445,U,E,,
CE.89255.10.HN,2023-10-01 15:40:59.620,3750,2023-10-01 15:41:37.120,0.973,P,nc73944166.mseed,219.9617156982422,219.9617156982422,D,I,,
CE.89462.10.HN,2023-10-01 15:40:59.620,3590,2023-10-01 15:41:35.520,0.941,P,nc73944166.mseed,357.0250549316406,357.0250549316406,U,I,,
CE.89688..HN,2023-10-01 15:40:59.620,3630,2023-10-01 15:41:35.920,0.976,P,nc73944166.mseed,460.37744140625,460.37744140625,,,,
CE.89688.10.HN,2023-10-01 15:40:59.620,1,2023-10-01 15:40:59.630,0.876,P,nc73944166.mseed,0.4142554104328155,0.4142554104328155,,,,
CE.89688.10.HN,2023-10-01 15:40:59.620,3631,2023-10-01 15:41:35.930,0.97,P,nc73944166.mseed,465.2505187988281,465.2505187988281,D,I,,
CE.89781.10.HN,2023-10-01 15:40:59.620,4061,2023-10-01 15:41:40.230,0.956,P,nc73944166.mseed,188.6105194091797,188.6105194091797,U,E,,
CE.99700.10.HN,2023-10-01 15:40:59.620,5064,2023-10-01 15:41:50.260,0.832,P,nc73944166.mseed,8.847868919372559,8.847868919372559,U,E,,
NC.GBL.01.HN,2023-10-01 15:40:59.620,5087,2023-10-01 15:41:50.490,0.883,P,nc73944166.mseed,5.762074947357178,5.762074947357178,U,E,,
NC.GCWB.01.HN,2023-10-01 15:40:59.620,5435,2023-10-01 15:41:53.970,0.932,P,nc73944166.mseed,2.4738330841064453,2.4738330841064453,U,I,,
NC.GHO.01.HN,2023-10-01 15:40:59.620,5246,2023-10-01 15:41:52.080,0.908,P,nc73944166.mseed,6.91980504989624,6.91980504989624,U,E,,
NC.GSR.01.HH,2023-10-01 15:40:59.620,5750,2023-10-01 15:41:57.120,0.847,P,nc73944166.mseed,3049.880615234375,3049.880615234375,U,E,,
NC.GVA.01.HN,2023-10-01 15:40:59.620,5146,2023-10-01 15:41:51.080,0.805,P,nc73944166.mseed,4.593985557556152,4.593985557556152,D,E,,
NC.GWR.01.HN,2023-10-01 15:40:59.620,5203,2023-10-01 15:41:51.650,0.908,P,nc73944166.mseed,7.754581451416016,7.754581451416016,U,E,,
NC.KBN.01.HN,2023-10-01 15:40:59.620,4753,2023-10-01 15:41:47.150,0.858,P,nc73944166.mseed,18.193246841430664,18.193246841430664,U,I,,
NC.KBU.01.HN,2023-10-01 15:40:59.620,3773,2023-10-01 15:41:37.350,0.932,P,nc73944166.mseed,287.2668762207031,287.2668762207031,U,I,,
NC.KCO..HN,2023-10-01 15:40:59.620,3251,2023-10-01 15:41:32.130,0.975,P,nc73944166.mseed,2933.599853515625,2933.599853515625,U,I,,
NC.KCO..HN,2023-10-01 15:40:59.620,14913,2023-10-01 15:43:28.750,0.832,P,nc73944166.mseed,0.8370144367218018,0.8370144367218018,D,E,,
NC.KCPC.01.HH,2023-10-01 15:40:59.620,4516,2023-10-01 15:41:44.780,0.889,P,nc73944166.mseed,32146.427734375,32146.427734375,U,I,,
NC.KCR.03.HN,2023-10-01 15:40:59.620,3839,2023-10-01 15:41:38.010,0.963,P,nc73944166.mseed,105.89611053466795,105.89611053466795,D,I,,
NC.KCT..HH,2023-10-01 15:40:59.620,3472,2023-10-01 15:41:34.340,0.961,P,nc73944166.mseed,2684508.0,2684508.0,U,I,,
NC.KFP.01.HN,2023-10-01 15:40:59.620,4675,2023-10-01 15:41:46.370,0.957,P,nc73944166.mseed,8.297390937805176,8.297390937805176,U,I,,
NC.KHMB..HH,2023-10-01 15:40:59.620,4435,2023-10-01 15:41:43.970,0.915,P,nc73944166.mseed,135577.796875,135577.796875,U,I,,
NC.KLR.01.HN,2023-10-01 15:40:59.620,4556,2023-10-01 15:41:45.180,0.844,P,nc73944166.mseed,9.490267753601074,9.490267753601074,U,E,,
NC.KMR..HH,2023-10-01 15:40:59.620,3983,2023-10-01 15:41:39.450,0.962,P,nc73944166.mseed,274890.34375,274890.34375,U,I,,
NC.KOM.02.HN,2023-10-01 15:40:59.620,5059,2023-10-01 15:41:50.210,0.964,P,nc73944166.mseed,5.537448406219482,5.537448406219482,U,E,,
NC.KPPB.01.HN,2023-10-01 15:40:59.620,4467,2023-10-01 15:41:44.290,0.915,P,nc73944166.mseed,9.041702270507812,9.041702270507812,U,E,,
NC.KPR.01.HN,2023-10-01 15:40:59.620,3491,2023-10-01 15:41:34.530,0.944,P,nc73944166.mseed,1774.0040283203125,1774.0040283203125,U,I,,
NC.KRK.01.HN,2023-10-01 15:40:59.620,4958,2023-10-01 15:41:49.200,0.82,P,nc73944166.mseed,3.776951551437378,3.776951551437378,U,I,,
NC.KRMB..HH,2023-10-01 15:40:59.620,5150,2023-10-01 15:41:51.120,0.952,P,nc73944166.mseed,3992.3994140625,3992.3994140625,U,I,,
NC.KSXB..HH,2023-10-01 15:40:59.620,5585,2023-10-01 15:41:55.470,0.883,P,nc73944166.mseed,3437.3828125,3437.3828125,U,I,,
NC.KTJ.01.HN,2023-10-01 15:40:59.620,3731,2023-10-01 15:41:36.930,0.979,P,nc73944166.mseed,366.2090148925781,366.2090148925781,U,I,,
NC.LBK..EH,2023-10-01 15:40:59.620,5502,2023-10-01 15:41:54.640,0.895,P,nc73944166.mseed,1909.5819091796875,1909.5819091796875,U,E,,
NC.LSF..EH,2023-10-01 15:40:59.620,5399,2023-10-01 15:41:53.610,0.891,P,nc73944166.mseed,1760.5367431640625,1760.5367431640625,U,E,,
NP.1580.10.HN,2023-10-01 15:40:59.620,4202,2023-10-01 15:41:41.640,0.865,P,nc73944166.mseed,24.797569274902344,24.797569274902344,D,I,,
NP.1581.10.HN,2023-10-01 15:40:59.620,3997,2023-10-01 15:41:39.590,0.902,P,nc73944166.mseed,1244.630126953125,1244.630126953125,D,E,,
NP.1582.10.HN,2023-10-01 15:40:59.620,3937,2023-10-01 15:41:38.990,0.972,P,nc73944166.mseed,335.15185546875,335.15185546875,D,E,,
NP.1584B.10.HN,2023-10-01 15:40:59.620,3491,2023-10-01 15:41:34.530,0.947,P,nc73944166.mseed,369.7746276855469,369.7746276855469,U,I,,
NP.1586.10.HN,2023-10-01 15:40:59.620,3847,2023-10-01 15:41:38.090,0.966,P,nc73944166.mseed,340.05450439453125,340.05450439453125,D,I,,
NP.1591.10.HN,2023-10-01 15:40:59.620,3950,2023-10-01 15:41:39.120,0.968,P,nc73944166.mseed,276.2589111328125,276.2589111328125,U,I,,
PB.B045..EH,2023-10-01 15:40:59.620,3583,2023-10-01 15:41:35.450,0.973,P,nc73944166.mseed,396522.65625,396522.65625,D,I,,
PB.B046..EH,2023-10-01 15:40:59.620,3205,2023-10-01 15:41:31.670,0.978,P,nc73944166.mseed,9304614.0,9304614.0,U,I,,
PB.B046..EH,2023-10-01 15:40:59.620,10831,2023-10-01 15:42:47.930,0.978,P,nc73944166.mseed,26796.4609375,26796.4609375,D,E,,
PB.B046..EH,2023-10-01 15:40:59.620,14865,2023-10-01 15:43:28.270,0.981,P,nc73944166.mseed,1035.59716796875,1035.59716796875,D,E,,
PB.B047..EH,2023-10-01 15:40:59.620,3311,2023-10-01 15:41:32.730,0.968,P,nc73944166.mseed,5003852.5,5003852.5,D,I,,
PB.B047..EH,2023-10-01 15:40:59.620,10941,2023-10-01 15:42:49.030,0.963,P,nc73944166.mseed,3204.54052734375,3204.54052734375,U,E,,
PB.B047..EH,2023-10-01 15:40:59.620,14971,2023-10-01 15:43:29.330,0.888,P,nc73944166.mseed,1375.8046875,1375.8046875,,,,
PB.B049..EH,2023-10-01 15:40:59.620,3798,2023-10-01 15:41:37.600,0.974,P,nc73944166.mseed,202804.203125,202804.203125,U,I,,
PB.B932..EH,2023-10-01 15:40:59.620,3235,2023-10-01 15:41:31.970,0.976,P,nc73944166.mseed,5365016.5,5365016.5,D,I,,
PB.B932..EH,2023-10-01 15:40:59.620,10857,2023-10-01 15:42:48.190,0.973,P,nc73944166.mseed,2247.377685546875,2247.377685546875,U,E,,
PB.B932..EH,2023-10-01 15:40:59.620,14890,2023-10-01 15:43:28.520,0.983,P,nc73944166.mseed,1807.837646484375,1807.837646484375,D,I,,
PB.B933..EH,2023-10-01 15:40:59.620,3730,2023-10-01 15:41:36.920,0.974,P,nc73944166.mseed,233251.0,233251.0,U,I,,
PB.B935..EH,2023-10-01 15:40:59.620,4241,2023-10-01 15:41:42.030,0.953,P,nc73944166.mseed,45267.7890625,45267.7890625,D,I,,
7D.FS01B..BH,2013-06-10 22:16:28.140,5403,2013-06-10 22:17:22.170,0.854,P,nc72006040.mseed,25342.03515625,25342.03515625,,,2013-06-10T22:17:22.06370,1
7D.FS05B..BH,2013-06-10 22:16:28.140,5287,2013-06-10 22:17:21.010,0.874,P,nc72006040.mseed,24033.431640625,24033.431640625,,,2013-06-10T22:17:20.85299,1
7D.FS06B..BH,2013-06-10 22:16:28.140,5222,2013-06-10 22:17:20.360,0.826,P,nc72006040.mseed,199182.609375,199182.609375,,,2013-06-10T22:17:20.29490,1
7D.FS09B..BH,2013-06-10 22:16:28.140,6999,2013-06-10 22:17:38.130,0.855,P,nc72006040.mseed,140117.6875,140117.6875,,,2013-06-10T22:17:20.21030,None
7D.G02B..BH,2013-06-10 22:16:28.140,5773,2013-06-10 22:17:25.870,0.952,P,nc72006040.mseed,44843.5546875,44843.5546875,,,,
BK.JCC.00.HH,2013-06-10 22:16:28.140,4314,2013-06-10 22:17:11.280,0.89,P,nc72006040.mseed,21925.365234375,21925.365234375,D,E,2013-06-10T22:17:11.25140,1
BK.WDC.00.HH,2013-06-10 22:16:28.140,4819,2013-06-10 22:17:16.330,0.817,P,nc72006040.mseed,10347.048828125,10347.048828125,D,E,2013-06-10T22:17:16.51148,1
BK.YBH.00.HH,2013-06-10 22:16:28.140,4261,2013-06-10 22:17:10.750,0.926,P,nc72006040.mseed,293773.1875,293773.1875,U,I,2013-06-10T22:17:10.67247,1
BK.YBH.50.HH,2013-06-10 22:16:28.140,4258,2013-06-10 22:17:10.720,0.918,P,nc72006040.mseed,513802.3125,513802.3125,U,I,2013-06-10T22:17:10.66645,1
NC.GTC..EH,2013-06-10 22:16:28.140,6042,2013-06-10 22:17:28.560,0.858,P,nc72006040.mseed,217.0207977294922,217.0207977294922,U,I,,
NC.GWR..EH,2013-06-10 22:16:28.140,6327,2013-06-10 22:17:31.410,0.869,P,nc72006040.mseed,84.45939636230469,84.45939636230469,D,E,,
NC.K002.01.HN,2013-06-10 22:16:28.140,4038,2013-06-10 22:17:08.520,0.889,P,nc72006040.mseed,66.56507873535156,66.56507873535156,,,2013-06-10T22:17:08.52352,-1
NC.KBS.02.EH,2013-06-10 22:16:28.140,5418,2013-06-10 22:17:22.320,0.932,P,nc72006040.mseed,2128.176025390625,2128.176025390625,U,E,2013-06-10T22:17:22.30200,1
NC.KCO..EH,2013-06-10 22:16:28.140,5117,2013-06-10 22:17:19.310,0.922,P,nc72006040.mseed,1879.6971435546875,1879.6971435546875,U,E,2013-06-10T22:17:19.29450,1
NC.KCPB..HH,2013-06-10 22:16:28.140,5690,2013-06-10 22:17:25.040,0.854,P,nc72006040.mseed,3522.809326171875,3522.809326171875,U,E,,
NC.KCR.02.EH,2013-06-10 22:16:28.140,4730,2013-06-10 22:17:15.440,0.93,P,nc72006040.mseed,1668.4791259765625,1668.4791259765625,U,I,2013-06-10T22:17:15.42100,1
NC.KCS..EH,2013-06-10 22:16:28.140,4535,2013-06-10 22:17:13.490,0.849,P,nc72006040.mseed,1885.787841796875,1885.787841796875,U,E,2013-06-10T22:17:13.52150,1
NC.KCT..HH,2013-06-10 22:16:28.140,4914,2013-06-10 22:17:17.280,0.83,P,nc72006040.mseed,6548.1533203125,6548.1533203125,U,E,2013-06-10T22:17:17.22150,1
NC.KHBB..HH,2013-06-10 22:16:28.140,4366,2013-06-10 22:17:11.800,0.899,P,nc72006040.mseed,79710.171875,79710.171875,U,E,2013-06-10T22:17:11.77060,1
NC.KHMB..HH,2013-06-10 22:16:28.140,4139,2013-06-10 22:17:09.530,0.945,P,nc72006040.mseed,119411.6796875,119411.6796875,U,E,2013-06-10T22:17:09.50870,1
NC.KKP..EH,2013-06-10 22:16:28.140,5098,2013-06-10 22:17:19.120,0.881,P,nc72006040.mseed,1039.844482421875,1039.844482421875,U,I,2013-06-10T22:17:19.03830,None
NC.KMPB..HH,2013-06-10 22:16:28.140,4857,2013-06-10 22:17:16.710,0.96,P,nc72006040.mseed,13827.048828125,13827.048828125,U,I,2013-06-10T22:17:16.77090,-1
NC.KMR..HH,2013-06-10 22:16:28.140,5003,2013-06-10 22:17:18.170,0.864,P,nc72006040.mseed,5327.73291015625,5327.73291015625,U,I,2013-06-10T22:17:18.16060,1
NC.KPP..EH,2013-06-10 22:16:28.140,4812,2013-06-10 22:17:16.260,0.895,P,nc72006040.mseed,1635.1854248046875,1635.1854248046875,U,I,2013-06-10T22:17:16.13400,1
NC.KRMB..HH,2013-06-10 22:16:28.140,3986,2013-06-10 22:17:08.000,0.911,P,nc72006040.mseed,177076.828125,177076.828125,U,I,2013-06-10T22:17:07.96841,1
NC.KSM.02.EH,2013-06-10 22:16:28.140,5159,2013-06-10 22:17:19.730,0.946,P,nc72006040.mseed,1795.5220947265625,1795.5220947265625,U,E,2013-06-10T22:17:19.73830,1
NC.KTR..EH,2013-06-10 22:16:28.140,4171,2013-06-10 22:17:09.850,0.92,P,nc72006040.mseed,872.1354370117188,872.1354370117188,U,E,,
NC.LAMB..EH,2013-06-10 22:16:28.140,4248,2013-06-10 22:17:10.620,0.937,P,nc72006040.mseed,1760.5145263671875,1760.5145263671875,U,I,2013-06-10T22:17:10.58182,1
NC.LBK..EH,2013-06-10 22:16:28.140,4219,2013-06-10 22:17:10.330,0.86,P,nc72006040.mseed,1968.3289794921875,1968.3289794921875,U,E,,
NC.LSF..EH,2013-06-10 22:16:28.140,4758,2013-06-10 22:17:15.720,0.922,P,nc72006040.mseed,94.8002700805664,94.8002700805664,U,E,2013-06-10T22:17:15.74418,1
PB.B045..EH,2013-06-10 22:16:28.140,4772,2013-06-10 22:17:15.860,0.92,P,nc72006040.mseed,4956.1298828125,4956.1298828125,U,E,2013-06-10T22:17:15.87900,1
PB.B046..EH,2013-06-10 22:16:28.140,5039,2013-06-10 22:17:18.530,0.914,P,nc72006040.mseed,2766.71630859375,2766.71630859375,U,E,2013-06-10T22:17:18.53430,1
PB.B047..EH,2013-06-10 22:16:28.140,5071,2013-06-10 22:17:18.850,0.947,P,nc72006040.mseed,3022.540771484375,3022.540771484375,U,E,2013-06-10T22:17:18.85570,1
PB.B049..EH,2013-06-10 22:16:28.140,4960,2013-06-10 22:17:17.740,0.939,P,nc72006040.mseed,3109.543212890625,3109.543212890625,U,I,2013-06-10T22:17:17.73800,1
PB.B932..EH,2013-06-10 22:16:28.140,5048,2013-06-10 22:17:18.620,0.918,P,nc72006040.mseed,1992.5194091796875,1992.5194091796875,U,I,2013-06-10T22:17:18.62710,1
PB.B933..EH,2013-06-10 22:16:28.140,5243,2013-06-10 22:17:20.570,0.948,P,nc72006040.mseed,2118.592529296875,2118.592529296875,U,I,2013-06-10T22:17:20.57930,1
PB.B934..EH,2013-06-10 22:16:28.140,5482,2013-06-10 22:17:22.960,0.846,P,nc72006040.mseed,3054.595458984375,3054.595458984375,D,E,,
PB.B935..EH,2013-06-10 22:16:28.140,4610,2013-06-10 22:17:14.240,0.871,P,nc72006040.mseed,7118.29541015625,7118.29541015625,U,E,2013-06-10T22:17:14.17020,1
TA.M02C..HH,2013-06-10 22:16:28.140,3927,2013-06-10 22:17:07.410,0.968,P,nc72006040.mseed,90614.9609375,90614.9609375,U,I,2013-06-10T22:17:07.39034,1
TA.N02D..HH,2013-06-10 22:16:28.140,4252,2013-06-10 22:17:10.660,0.829,P,nc72006040.mseed,73287.2890625,73287.2890625,D,E,2013-06-10T22:17:10.69358,-1
BK.JCC.00.HH,2016-12-02 11:21:27.360,4235,2016-12-02 11:22:09.710,0.938,P,nc72731930.mseed,5296.30712890625,5296.30712890625,D,I,2016-12-02T11:22:09.65814,-1
NC.GHO..EH,2016-12-02 11:21:27.360,4807,2016-12-02 11:22:15.430,0.929,P,nc72731930.mseed,147.46826171875,147.46826171875,U,I,2016-12-02T11:22:15.40181,-1
NC.GNA.02.EH,2016-12-02 11:21:27.360,1,2016-12-02 11:21:27.370,0.835,P,nc72731930.mseed,24.830734252929688,24.830734252929688,,,,
NC.GTC..EH,2016-12-02 11:21:27.360,4355,2016-12-02 11:22:10.910,0.937,P,nc72731930.mseed,248.50534057617188,248.50534057617188,U,I,2016-12-02T11:22:10.83450,1
NC.KBN..EH,2016-12-02 11:21:27.360,4151,2016-12-02 11:22:08.870,0.814,P,nc72731930.mseed,970.6981201171876,970.6981201171876,D,E,2016-12-02T11:22:08.80324,1
NC.KCO..HN,2016-12-02 11:21:27.360,3762,2016-12-02 11:22:04.980,0.983,P,nc72731930.mseed,6.3943963050842285,6.3943963050842285,U,E,2016-12-02T11:22:04.98000,1
NC.KCPB..HH,2016-12-02 11:21:27.360,4026,2016-12-02 11:22:07.620,0.949,P,nc72731930.mseed,15320.990234375,15320.990234375,U,E,2016-12-02T11:22:07.62888,1
NC.KCR.02.EH,2016-12-02 11:21:27.360,3678,2016-12-02 11:22:04.140,0.962,P,nc72731930.mseed,822.6674194335938,822.6674194335938,D,I,2016-12-02T11:22:04.14000,-1
NC.KCT..HH,2016-12-02 11:21:27.360,4079,2016-12-02 11:22:08.150,0.916,P,nc72731930.mseed,26415.88671875,26415.88671875,U,I,2016-12-02T11:22:08.15000,1
NC.KHBB..HH,2016-12-02 11:21:27.360,4299,2016-12-02 11:22:10.350,0.84,P,nc72731930.mseed,8644.416015625,8644.416015625,D,E,2016-12-02T11:22:10.43950,-1
NC.KHMB..HH,2016-12-02 11:21:27.360,4371,2016-12-02 11:22:11.070,0.807,P,nc72731930.mseed,1225.106689453125,1225.106689453125,U,E,2016-12-02T11:22:10.89335,1
NC.KIP..EH,2016-12-02 11:21:27.360,3922,2016-12-02 11:22:06.580,0.876,P,nc72731930.mseed,1623.3026123046875,1623.3026123046875,D,E,2016-12-02T11:22:06.58000,-1
NC.KKP..EH,2016-12-02 11:21:27.360,3730,2016-12-02 11:22:04.660,0.975,P,nc72731930.mseed,1598.3623046875,1598.3623046875,U,I,2016-12-02T11:22:04.66000,1
NC.KMPB..HH,2016-12-02 11:21:27.360,3785,2016-12-02 11:22:05.210,0.964,P,nc72731930.mseed,30201.775390625,30201.775390625,U,I,2016-12-02T11:22:05.21000,1
NC.KMR..HH,2016-12-02 11:21:27.360,3492,2016-12-02 11:22:02.280,0.975,P,nc72731930.mseed,75623.0625,75623.0625,D,I,2016-12-02T11:22:02.28000,-1
NC.KPP..EH,2016-12-02 11:21:27.360,3921,2016-12-02 11:22:06.570,0.972,P,nc72731930.mseed,1402.67138671875,1402.67138671875,U,I,2016-12-02T11:22:06.57000,1
NC.KSM.02.EH,2016-12-02 11:21:27.360,3638,2016-12-02 11:22:03.740,0.932,P,nc72731930.mseed,1957.755126953125,1957.755126953125,U,I,2016-12-02T11:22:03.74000,1
NC.LBK..EH,2016-12-02 11:21:27.360,5166,2016-12-02 11:22:19.020,0.888,P,nc72731930.mseed,357.986328125,357.986328125,D,E,2016-12-02T11:22:18.97953,1
NC.LBP..EH,2016-12-02 11:21:27.360,4383,2016-12-02 11:22:11.190,0.961,P,nc72731930.mseed,672.6337890625,672.6337890625,U,E,2016-12-02T11:22:11.19000,1
NC.LGP..EH,2016-12-02 11:21:27.360,4839,2016-12-02 11:22:15.750,0.952,P,nc72731930.mseed,1145.9085693359375,1145.9085693359375,D,E,2016-12-02T11:22:15.74351,1
NC.LPK..EH,2016-12-02 11:21:27.360,5674,2016-12-02 11:22:24.100,0.818,P,nc72731930.mseed,197.34933471679688,197.34933471679688,U,E,2016-12-02T11:22:24.19271,-1
NC.LRB..EH,2016-12-02 11:21:27.360,4806,2016-12-02 11:22:15.420,0.808,P,nc72731930.mseed,409.7911987304687,409.7911987304687,U,E,2016-12-02T11:22:15.39040,-1
NC.LSF..EH,2016-12-02 11:21:27.360,4914,2016-12-02 11:22:16.500,0.889,P,nc72731930.mseed,184.92047119140625,184.92047119140625,D,E,2016-12-02T11:22:16.48121,-1
NC.LVR..EH,2016-12-02 11:21:27.360,4638,2016-12-02 11:22:13.740,0.928,P,nc72731930.mseed,929.2745971679688,929.2745971679688,U,E,2016-12-02T11:22:13.74000,1
NP.1023..HN,2016-12-02 11:21:27.360,1290,2016-12-02 11:21:40.260,0.941,P,nc72731930.mseed,37.928245544433594,37.928245544433594,,,,
NP.1584..HN,2016-12-02 11:21:27.360,4043,2016-12-02 11:22:07.790,0.808,P,nc72731930.mseed,10.129273414611816,10.129273414611816,,,2016-12-02T11:22:07.83206,-1
NP.1746..HN,2016-12-02 11:21:27.360,4070,2016-12-02 11:22:08.060,0.931,P,nc72731930.mseed,9.660269737243652,9.660269737243652,,,2016-12-02T11:22:08.08103,1
PB.B045..EH,2016-12-02 11:21:27.360,3722,2016-12-02 11:22:04.580,0.926,P,nc72731930.mseed,4933.5419921875,4933.5419921875,U,E,2016-12-02T11:22:04.65513,1
PB.B046..EH,2016-12-02 11:21:27.360,3806,2016-12-02 11:22:05.420,0.974,P,nc72731930.mseed,7525.78466796875,7525.78466796875,U,I,2016-12-02T11:22:05.42000,1
PB.B047..EH,2016-12-02 11:21:27.360,3666,2016-12-02 11:22:04.020,0.978,P,nc72731930.mseed,34439.1015625,34439.1015625,U,I,2016-12-02T11:22:04.02000,1
PB.B049..EH,2016-12-02 11:21:27.360,3444,2016-12-02 11:22:01.800,0.979,P,nc72731930.mseed,16072.1533203125,16072.1533203125,D,I,2016-12-02T11:22:01.80000,-1
PB.B932..EH,2016-12-02 11:21:27.360,3702,2016-12-02 11:22:04.380,0.981,P,nc72731930.mseed,10660.998046875,10660.998046875,U,I,2016-12-02T11:22:04.38000,1
PB.B933..EH,2016-12-02 11:21:27.360,3490,2016-12-02 11:22:02.260,0.986,P,nc72731930.mseed,109554.0390625,109554.0390625,U,I,2016-12-02T11:22:02.26000,1
PB.B934..EH,2016-12-02 11:21:27.360,3731,2016-12-02 11:22:04.670,0.971,P,nc72731930.mseed,4278.77978515625,4278.77978515625,U,E,2016-12-02T11:22:04.67000,-1
PB.B935..EH,2016-12-02 11:21:27.360,3859,2016-12-02 11:22:05.950,0.963,P,nc72731930.mseed,4339.3134765625,4339.3134765625,U,I,2016-12-02T11:22:05.95000,1
5E.CM05A..EH,2015-09-24 13:51:08.370,1,2015-09-24 13:51:08.380,0.863,P,nc72529026.mseed,893.1838989257812,893.1838989257812,,,,
BK.GASB.00.HH,2012-04-06 14:07:48.270,6359,2012-04-06 14:08:51.860,0.823,P,nc71759805.mseed,3911.57861328125,3911.57861328125,D,I,2012-04-06T14:08:51.64748,1
BK.JCC.00.HH,2012-04-06 14:07:48.270,4391,2012-04-06 14:08:32.180,0.963,P,nc71759805.mseed,82460.171875,82460.171875,U,I,2012-04-06T14:08:32.18000,1
BK.WDC.00.HH,2012-04-06 14:07:48.270,6033,2012-04-06 14:08:48.600,0.911,P,nc71759805.mseed,1847.15380859375,1847.15380859375,D,E,2012-04-06T14:08:48.53949,1
NC.GHL..EH,2012-04-06 14:07:48.270,6630,2012-04-06 14:08:54.570,0.83,P,nc71759805.mseed,178.7538604736328,178.7538604736328,D,E,2012-04-06T14:08:54.57000,None
NC.GHM..EH,2012-04-06 14:07:48.270,6258,2012-04-06 14:08:50.850,0.834,P,nc71759805.mseed,192.8445281982422,192.8445281982422,U,E,2012-04-06T14:08:50.95768,-1
NC.GHO..EH,2012-04-06 14:07:48.270,6285,2012-04-06 14:08:51.120,0.914,P,nc71759805.mseed,293.5292053222656,293.5292053222656,U,I,2012-04-06T14:08:51.08590,1
NC.GNA.02.EH,2012-04-06 14:07:48.270,6058,2012-04-06 14:08:48.850,0.911,P,nc71759805.mseed,377.4501953125,377.4501953125,D,I,2012-04-06T14:08:48.85000,-1
NC.GRO..EH,2012-04-06 14:07:48.270,6220,2012-04-06 14:08:50.470,0.875,P,nc71759805.mseed,393.2601318359375,393.2601318359375,U,E,2012-04-06T14:08:50.60329,-1
NC.GTC..EH,2012-04-06 14:07:48.270,5879,2012-04-06 14:08:47.060,0.964,P,nc71759805.mseed,665.9816284179688,665.9816284179688,U,E,2012-04-06T14:08:47.06000,-1
NC.GVV..EH,2012-04-06 14:07:48.270,6323,2012-04-06 14:08:51.500,0.87,P,nc71759805.mseed,753.5506591796875,753.5506591796875,U,I,2012-04-06T14:08:51.50000,1
NC.GWR..EH,2012-04-06 14:07:48.270,6250,2012-04-06 14:08:50.770,0.968,P,nc71759805.mseed,124.58280181884766,124.58280181884766,D,I,2012-04-06T14:08:50.77000,-1
NC.KBN..EH,2012-04-06 14:07:48.270,5786,2012-04-06 14:08:46.130,0.947,P,nc71759805.mseed,715.0405883789062,715.0405883789062,U,I,2012-04-06T14:08:46.13000,1
