station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp,diting_polarity,diting_sharpness,pyrocko_phase_time,pyrocko_polarity
XQ.ME63.01.BH,2008-04-30 03:02:36.900,5734.0,2008-04-30 03:03:34.240,0.779,P,nc40216664.mseed,77611.640625,77611.640625,L,,2008-04-30T03:03:34.06273,1
XQ.ME57.01.BH,2008-04-30 03:02:36.900,4986.0,2008-04-30 03:03:26.760,0.668,P,nc40216664.mseed,120261.6796875,120261.6796875,L,,2008-04-30T03:03:26.59764,1
XQ.ME07.01.BH,2008-04-30 03:02:36.900,3936.0,2008-04-30 03:03:16.260,0.707,P,nc40216664.mseed,8321248.0,8321248.0,L,,2008-04-30T03:03:16.19500,1
XQ.ME04.01.BH,2008-04-30 03:02:36.900,4012.0,2008-04-30 03:03:17.020,0.52,P,nc40216664.mseed,7793526.5,7793526.5,L,,2008-04-30T03:03:16.92713,1
XQ.ME03.01.BH,2008-04-30 03:02:36.900,4550.0,2008-04-30 03:03:22.400,0.804,P,nc40216664.mseed,437412.28125,437412.28125,,,2008-04-30T03:03:22.28528,-1
XQ.ME01.01.BH,2008-04-30 03:02:36.900,4618.0,2008-04-30 03:03:23.080,0.877,P,nc40216664.mseed,260184.078125,260184.078125,,,2008-04-30T03:03:22.96924,-1
NC.KSXB..HH,2008-04-30 03:02:36.900,4723.0,2008-04-30 03:03:24.130,0.712,P,nc40216664.mseed,118146.6953125,118146.6953125,L,E,2008-04-30T03:03:23.98970,-1
NC.KRP..HH,2008-04-30 03:02:36.900,4008.0,2008-04-30 03:03:16.980,0.677,P,nc40216664.mseed,5759925.0,5759925.0,L,E,2008-04-30T03:03:16.89353,1
NC.KRMB..HH,2008-04-30 03:02:36.900,4338.0,2008-04-30 03:03:20.280,0.764,P,nc40216664.mseed,1149029.0,1149029.0,L,E,2008-04-30T03:03:20.19793,-1
NC.KMR..HH,2008-04-30 03:02:36.900,4227.0,2008-04-30 03:03:19.170,0.731,P,nc40216664.mseed,1159454.0,1159454.0,L,E,2008-04-30T03:03:19.17031,1
NC.KMPB..HH,2008-04-30 03:02:36.900,4183.0,2008-04-30 03:03:18.730,0.855,P,nc40216664.mseed,3536234.75,3536234.75,D,E,2008-04-30T03:03:18.75666,1
NC.KHMB..HH,2008-04-30 03:02:36.900,3606.0,2008-04-30 03:03:12.960,0.846,P,nc40216664.mseed,8253262.0,8253262.0,D,E,2008-04-30T03:03:12.91092,1
NC.KHBB..HH,2008-04-30 03:02:36.900,3701.0,2008-04-30 03:03:13.910,0.812,P,nc40216664.mseed,8389793.0,8389793.0,U,E,2008-04-30T03:03:13.87287,-1
NC.KCT..HH,2008-04-30 03:02:36.900,4320.0,2008-04-30 03:03:20.100,0.679,P,nc40216664.mseed,761658.875,761658.875,L,E,2008-04-30T03:03:20.15690,1
NC.KCPB..HH,2008-04-30 03:02:36.900,4911.0,2008-04-30 03:03:26.010,0.744,P,nc40216664.mseed,186212.46875,186212.46875,L,E,2008-04-30T03:03:25.97341,1
NC.GWR..EH,2008-04-30 03:02:36.900,5547.0,2008-04-30 03:03:32.370,0.78,P,nc40216664.mseed,1761.0726318359375,1761.0726318359375,L,E,2008-04-30T03:03:32.57073,-1
NC.GVV..EH,2008-04-30 03:02:36.900,5081.0,2008-04-30 03:03:27.710,0.865,P,nc40216664.mseed,1746.1260986328125,1746.1260986328125,U,E,2008-04-30T03:03:27.79531,-1
NC.GTS..EH,2008-04-30 03:02:36.900,5715.0,2008-04-30 03:03:34.050,0.461,P,nc40216664.mseed,1740.596435546875,1740.596435546875,L,E,2008-04-30T03:03:34.00606,1
NC.GRO..EH,2008-04-30 03:02:36.900,4908.0,2008-04-30 03:03:25.980,0.591,P,nc40216664.mseed,1879.1982421875,1879.1982421875,L,E,2008-04-30T03:03:25.85139,1
NC.GHM..EH,2008-04-30 03:02:36.900,5299.0,2008-04-30 03:03:29.890,0.696,P,nc40216664.mseed,1983.677001953125,1983.677001953125,L,E,2008-04-30T03:03:29.83407,1
NC.GHL..EH,2008-04-30 03:02:36.900,5830.0,2008-04-30 03:03:35.200,0.76,P,nc40216664.mseed,1774.6961669921875,1774.6961669921875,L,E,2008-04-30T03:03:35.08664,1
NC.GHG..EH,2008-04-30 03:02:36.900,5790.0,2008-04-30 03:03:34.800,0.772,P,nc40216664.mseed,1693.7166748046875,1693.7166748046875,L,E,2008-04-30T03:03:34.93012,-1
NC.GCW..EH,2008-04-30 03:02:36.900,5710.0,2008-04-30 03:03:34.000,0.833,P,nc40216664.mseed,1926.40234375,1926.40234375,U,E,2008-04-30T03:03:34.07644,-1
BK.YBH..HH,2008-04-30 03:02:36.900,4840.0,2008-04-30 03:03:25.300,0.741,P,nc40216664.mseed,248524.53125,248524.53125,L,,2008-04-30T03:03:25.13002,1
BK.WDC..HH,2008-04-30 03:02:36.900,4412.0,2008-04-30 03:03:21.020,0.798,P,nc40216664.mseed,2157221.5,2157221.5,L,,2008-04-30T03:03:20.91823,1
BK.JCC..HH,2008-04-30 03:02:36.900,3852.0,2008-04-30 03:03:15.420,0.785,P,nc40216664.mseed,2909965.0,2909965.0,L,,2008-04-30T03:03:15.29529,1
XQ.ME08.01.BH,2008-04-30 03:02:36.900,4203.0,2008-04-30 03:03:18.930,0.732,P,nc40216664.mseed,1629768.75,1629768.75,L,,2008-04-30T03:03:18.86749,1
BK.GASB..HH,2008-04-30 03:02:36.900,5240.0,2008-04-30 03:03:29.300,0.773,P,nc40216664.mseed,90815.7109375,90815.7109375,L,E,2008-04-30T03:03:29.16796,1
XQ.ME09.01.BH,2008-04-30 03:02:36.900,4178.0,2008-04-30 03:03:18.680,0.86,P,nc40216664.mseed,4401218.5,4401218.5,,,2008-04-30T03:03:18.62196,1
XQ.ME27.01.BH,2008-04-30 03:02:36.900,3963.0,2008-04-30 03:03:16.530,0.903,P,nc40216664.mseed,7623097.5,7623097.5,,,2008-04-30T03:03:16.40931,-1
XQ.ME54.01.BH,2008-04-30 03:02:36.900,5787.0,2008-04-30 03:03:34.770,0.793,P,nc40216664.mseed,41215.60546875,41215.60546875,L,,2008-04-30T03:03:34.91278,-1
XQ.ME53.01.BH,2008-04-30 03:02:36.900,5491.0,2008-04-30 03:03:31.810,0.771,P,nc40216664.mseed,32199.759765625,32199.759765625,L,,,
XQ.ME52.01.BH,2008-04-30 03:02:36.900,5400.0,2008-04-30 03:03:30.900,0.784,P,nc40216664.mseed,43198.1640625,43198.1640625,L,,2008-04-30T03:03:30.72186,1
XQ.ME50.01.BH,2008-04-30 03:02:36.900,5016.0,2008-04-30 03:03:27.060,0.755,P,nc40216664.mseed,258310.34375,258310.34375,L,,2008-04-30T03:03:26.90292,1
XQ.ME49.01.BH,2008-04-30 03:02:36.900,4675.0,2008-04-30 03:03:23.650,0.835,P,nc40216664.mseed,331790.28125,331790.28125,,,2008-04-30T03:03:23.65587,1
XQ.ME47.01.BH,2008-04-30 03:02:36.900,5815.0,2008-04-30 03:03:35.050,0.735,P,nc40216664.mseed,44048.3125,44048.3125,L,,2008-04-30T03:03:34.87302,1
XQ.ME46.01.BH,2008-04-30 03:02:36.900,5656.0,2008-04-30 03:03:33.460,0.765,P,nc40216664.mseed,41286.3515625,41286.3515625,L,,,
XQ.ME46.01.BH,2008-04-30 03:02:36.900,1188.0,2008-04-30 03:02:48.780,0.301,P,nc40216664.mseed,1380.64111328125,1380.64111328125,L,,2008-04-30T03:03:33.33655,1
XQ.ME45.01.BH,2008-04-30 03:02:36.900,5315.0,2008-04-30 03:03:30.050,0.672,P,nc40216664.mseed,77774.3828125,77774.3828125,L,,2008-04-30T03:03:29.81071,1
XQ.ME44.01.BH,2008-04-30 03:02:36.900,5199.0,2008-04-30 03:03:28.890,0.763,P,nc40216664.mseed,85559.1796875,85559.1796875,L,,2008-04-30T03:03:28.75596,1
XQ.ME43.01.BH,2008-04-30 03:02:36.900,5115.0,2008-04-30 03:03:28.050,0.716,P,nc40216664.mseed,204336.25,204336.25,L,,2008-04-30T03:03:27.93799,1
XQ.ME42.01.BH,2008-04-30 03:02:36.900,4931.0,2008-04-30 03:03:26.210,0.749,P,nc40216664.mseed,199327.703125,199327.703125,L,,2008-04-30T03:03:26.04053,1
XQ.ME41.01.BH,2008-04-30 03:02:36.900,4714.0,2008-04-30 03:03:24.040,0.75,P,nc40216664.mseed,338227.4375,338227.4375,L,,2008-04-30T03:03:23.95055,1
XQ.ME39.01.BH,2008-04-30 03:02:36.900,4219.0,2008-04-30 03:03:19.090,0.688,P,nc40216664.mseed,763968.1875,763968.1875,L,,2008-04-30T03:03:19.03331,1
XQ.ME38.01.BH,2008-04-30 03:02:36.900,4339.0,2008-04-30 03:03:20.290,0.712,P,nc40216664.mseed,451082.3125,451082.3125,L,,2008-04-30T03:03:20.20077,1
XQ.ME37.01.BH,2008-04-30 03:02:36.900,4112.0,2008-04-30 03:03:18.020,0.721,P,nc40216664.mseed,1586203.875,1586203.875,L,,,
XQ.ME37.01.BH,2008-04-30 03:02:36.900,1206.0,2008-04-30 03:02:48.960,0.467,P,nc40216664.mseed,1930.1829833984375,1930.1829833984375,L,,2008-04-30T03:03:17.90389,1
XQ.ME36.01.BH,2008-04-30 03:02:36.900,4383.0,2008-04-30 03:03:20.730,0.822,P,nc40216664.mseed,918279.125,918279.125,,,2008-04-30T03:03:20.69067,1
XQ.ME35.01.BH,2008-04-30 03:02:36.900,3984.0,2008-04-30 03:03:16.740,0.669,P,nc40216664.mseed,3452679.5,3452679.5,L,,2008-04-30T03:03:16.73571,1
XQ.ME34.01.BH,2008-04-30 03:02:36.900,4140.0,2008-04-30 03:03:18.300,0.705,P,nc40216664.mseed,3769591.5,3769591.5,L,,2008-04-30T03:03:18.23565,1
XQ.ME33.01.BH,2008-04-30 03:02:36.900,3928.0,2008-04-30 03:03:16.180,0.751,P,nc40216664.mseed,5054170.0,5054170.0,L,,2008-04-30T03:03:16.17510,1
XQ.ME32.01.BH,2008-04-30 03:02:36.900,3856.0,2008-04-30 03:03:15.460,0.765,P,nc40216664.mseed,8344803.5,8344803.5,L,,2008-04-30T03:03:15.40675,1
XQ.ME31.01.BH,2008-04-30 03:02:36.900,3824.0,2008-04-30 03:03:15.140,0.775,P,nc40216664.mseed,8005520.5,8005520.5,L,,2008-04-30T03:03:15.13604,1
XQ.ME30.01.BH,2008-04-30 03:02:36.900,3487.0,2008-04-30 03:03:11.770,0.82,P,nc40216664.mseed,8408040.0,8408040.0,,,2008-04-30T03:03:11.78143,-1
XQ.ME29.01.BH,2008-04-30 03:02:36.900,3839.0,2008-04-30 03:03:15.290,0.76,P,nc40216664.mseed,8390162.0,8390162.0,L,,2008-04-30T03:03:15.28590,1
XQ.ME13.01.BH,2008-04-30 03:02:36.900,3924.0,2008-04-30 03:03:16.140,0.768,P,nc40216664.mseed,8376309.5,8376309.5,L,,2008-04-30T03:03:16.12595,1
NC.GTS..EH,2008-07-03 00:48:14.430,5998.0,2008-07-03 00:49:14.410,0.822,P,nc40220087.mseed,194.2178649902344,194.2178649902344,D,E,,
NC.GNA.02.EH,2008-07-03 00:48:14.430,5275.0,2008-07-03 00:49:07.180,0.952,P,nc40220087.mseed,1842.36328125,1842.36328125,U,I,,
BK.JCC..HH,2008-07-03 00:48:14.430,4306.0,2008-07-03 00:48:57.490,0.945,P,nc40220087.mseed,3950.64404296875,3950.64404296875,,,,
BK.YBH..HH,2008-07-03 00:48:14.430,6275.0,2008-07-03 00:49:17.180,0.887,P,nc40220087.mseed,538.6079711914062,538.6079711914062,,,,
NC.GCW..EH,2008-07-03 00:48:14.430,5730.0,2008-07-03 00:49:11.730,0.974,P,nc40220087.mseed,514.5316162109375,514.5316162109375,D,I,,
NC.GHG..EH,2008-07-03 00:48:14.430,5952.0,2008-07-03 00:49:13.950,0.68,P,nc40220087.mseed,214.37306213378903,214.37306213378903,L,I,,
BK.GASB..HH,2008-07-03 00:48:14.430,5640.0,2008-07-03 00:49:10.830,0.734,P,nc40220087.mseed,457.8855285644531,457.8855285644531,L,E,,
NC.GHL..EH,2008-07-03 00:48:14.430,5863.0,2008-07-03 00:49:13.060,0.981,P,nc40220087.mseed,628.7090454101562,628.7090454101562,D,E,,
NC.GHM..EH,2008-07-03 00:48:14.430,5528.0,2008-07-03 00:49:09.710,0.808,P,nc40220087.mseed,223.3272705078125,223.3272705078125,D,E,,
BK.WDC..HH,2008-07-03 00:48:14.430,5643.0,2008-07-03 00:49:10.860,0.875,P,nc40220087.mseed,320.2874755859375,320.2874755859375,,,,
NC.GHO..EH,2008-07-03 00:48:14.430,7327.0,2008-07-03 00:49:27.700,0.665,P,nc40220087.mseed,896.3733520507812,896.3733520507812,L,E,,
NC.GHO..EH,2008-07-03 00:48:14.430,5502.0,2008-07-03 00:49:09.450,0.981,P,nc40220087.mseed,1247.626708984375,1247.626708984375,D,I,,
NC.KRP..HH,2008-07-03 00:48:14.430,4754.0,2008-07-03 00:49:01.970,0.972,P,nc40220087.mseed,3289.77294921875,3289.77294921875,U,I,,
NC.KRMB..HH,2008-07-03 00:48:14.430,5271.0,2008-07-03 00:49:07.140,0.948,P,nc40220087.mseed,836.4695434570312,836.4695434570312,U,I,,
NC.KHMB..HH,2008-07-03 00:48:14.430,4649.0,2008-07-03 00:49:00.920,0.972,P,nc40220087.mseed,3102011.75,3102011.75,U,I,,
NC.KHBB..HH,2008-07-03 00:48:14.430,4973.0,2008-07-03 00:49:04.160,0.961,P,nc40220087.mseed,1634.156494140625,1634.156494140625,U,I,,
NC.KCT..HH,2008-07-03 00:48:14.430,9867.0,2008-07-03 00:49:53.100,0.913,P,nc40220087.mseed,4001.74462890625,4001.74462890625,D,I,,
NC.KCT..HH,2008-07-03 00:48:14.430,3794.0,2008-07-03 00:48:52.370,0.961,P,nc40220087.mseed,210662.703125,210662.703125,U,I,,
NC.KCPB..HH,2008-07-03 00:48:14.430,4817.0,2008-07-03 00:49:02.600,0.98,P,nc40220087.mseed,5145.0703125,5145.0703125,D,I,,
NC.GWR..EH,2008-07-03 00:48:14.430,5488.0,2008-07-03 00:49:09.310,0.982,P,nc40220087.mseed,1093.130859375,1093.130859375,D,I,,
NC.KSXB..HH,2008-07-03 00:48:14.430,5679.0,2008-07-03 00:49:11.220,0.92,P,nc40220087.mseed,385.6948547363281,385.6948547363281,D,E,,
XQ.ME09.01.BH,2008-07-25 08:31:20.190,4879.0,2008-07-25 08:32:08.980,0.849,P,nc40221138.mseed,2361.635009765625,2361.635009765625,,,2008-07-25T08:32:08.94040,1
XQ.ME08.01.BH,2008-07-25 08:31:20.190,5199.0,2008-07-25 08:32:12.180,0.914,P,nc40221138.mseed,62040.14453125,62040.14453125,,,2008-07-25T08:32:12.15985,1
XQ.ME07.01.BH,2008-07-25 08:31:20.190,4227.0,2008-07-25 08:32:02.460,0.961,P,nc40221138.mseed,32977.24609375,32977.24609375,,,2008-07-25T08:32:02.44557,-1
XQ.ME04.01.BH,2008-07-25 08:31:20.190,4586.0,2008-07-25 08:32:06.050,0.946,P,nc40221138.mseed,4505.37646484375,4505.37646484375,,,2008-07-25T08:32:06.00777,1
XQ.ME03.01.BH,2008-07-25 08:31:20.190,4960.0,2008-07-25 08:32:09.790,0.958,P,nc40221138.mseed,1739.8197021484375,1739.8197021484375,,,2008-07-25T08:32:09.79000,-1
NC.KSXB..HH,2008-07-25 08:31:20.190,5150.0,2008-07-25 08:32:11.690,0.973,P,nc40221138.mseed,854.9254150390625,854.9254150390625,D,E,2008-07-25T08:32:11.63770,-1
XQ.ME01.01.BH,2008-07-25 08:31:20.190,5179.0,2008-07-25 08:32:11.980,0.928,P,nc40221138.mseed,567.5625610351562,567.5625610351562,,,,
XQ.ME01.01.BH,2008-07-25 08:31:20.190,1266.0,2008-07-25 08:31:32.850,0.374,P,nc40221138.mseed,375.9919738769531,375.9919738769531,L,,,
XQ.ME01.01.BH,2008-07-25 08:31:20.190,1.0,2008-07-25 08:31:20.200,0.812,P,nc40221138.mseed,370.8630981445313,370.8630981445313,,,2008-07-25T08:32:11.98223,-1
XQ.ME13.01.BH,2008-07-25 08:31:20.190,4490.0,2008-07-25 08:32:05.090,0.925,P,nc40221138.mseed,5616.59765625,5616.59765625,,,2008-07-25T08:32:05.05622,1
XQ.ME01.01.BH,2008-07-25 08:31:20.190,5815.0,2008-07-25 08:32:18.340,0.333,P,nc40221138.mseed,1766.19091796875,1766.19091796875,L,,,
XQ.ME13.01.BH,2008-07-25 08:31:20.190,14854.0,2008-07-25 08:33:48.730,0.398,P,nc40221138.mseed,269.8794250488281,269.8794250488281,L,,,
XQ.ME44.01.BH,2008-07-25 08:31:20.190,4953.0,2008-07-25 08:32:09.720,0.899,P,nc40221138.mseed,1914.2972412109375,1914.2972412109375,,,2008-07-25T08:32:09.66588,-1
XQ.ME29.01.BH,2008-07-25 08:31:20.190,4559.0,2008-07-25 08:32:05.780,0.951,P,nc40221138.mseed,11905.56640625,11905.56640625,,,2008-07-25T08:32:05.75466,1
XQ.ME30.01.BH,2008-07-25 08:31:20.190,3921.0,2008-07-25 08:31:59.400,0.969,P,nc40221138.mseed,112017.8203125,112017.8203125,,,2008-07-25T08:31:59.40000,1
XQ.ME31.01.BH,2008-07-25 08:31:20.190,3562.0,2008-07-25 08:31:55.810,0.973,P,nc40221138.mseed,98374.40625,98374.40625,,,2008-07-25T08:31:55.79367,-1
XQ.ME32.01.BH,2008-07-25 08:31:20.190,3454.0,2008-07-25 08:31:54.730,0.98,P,nc40221138.mseed,523792.625,523792.625,,,2008-07-25T08:31:54.69734,None
XQ.ME33.01.BH,2008-07-25 08:31:20.190,3455.0,2008-07-25 08:31:54.740,0.977,P,nc40221138.mseed,300768.46875,300768.46875,,,2008-07-25T08:31:54.74000,1
XQ.ME34.01.BH,2008-07-25 08:31:20.190,3441.0,2008-07-25 08:31:54.600,0.975,P,nc40221138.mseed,1551757.375,1551757.375,,,2008-07-25T08:31:54.59456,1
XQ.ME35.01.BH,2008-07-25 08:31:20.190,3531.0,2008-07-25 08:31:55.500,0.983,P,nc40221138.mseed,238649.359375,238649.359375,,,2008-07-25T08:31:55.48911,1
NC.KRP..HH,2008-07-25 08:31:20.190,4203.0,2008-07-25 08:32:02.220,0.982,P,nc40221138.mseed,14554.748046875,14554.748046875,D,E,2008-07-25T08:32:02.22000,-1
XQ.ME45.01.BH,2008-07-25 08:31:20.190,5122.0,2008-07-25 08:32:11.410,0.913,P,nc40221138.mseed,947.1122436523438,947.1122436523438,,,2008-07-25T08:32:11.35903,-1
XQ.ME36.01.BH,2008-07-25 08:31:20.190,3691.0,2008-07-25 08:31:57.100,0.971,P,nc40221138.mseed,408555.78125,408555.78125,,,2008-07-25T08:31:57.06189,1
XQ.ME43.01.BH,2008-07-25 08:31:20.190,4895.0,2008-07-25 08:32:09.140,0.963,P,nc40221138.mseed,1422.1649169921875,1422.1649169921875,,,2008-07-25T08:32:09.10534,-1
XQ.ME42.01.BH,2008-07-25 08:31:20.190,4678.0,2008-07-25 08:32:06.970,0.917,P,nc40221138.mseed,2366.052490234375,2366.052490234375,,,2008-07-25T08:32:06.93622,-1
XQ.ME39.01.BH,2008-07-25 08:31:20.190,3902.0,2008-07-25 08:31:59.210,0.968,P,nc40221138.mseed,394328.0,394328.0,,,2008-07-25T08:31:59.21000,-1
XQ.ME27.01.BH,2008-07-25 08:31:20.190,4194.0,2008-07-25 08:32:02.130,0.648,P,nc40221138.mseed,47364.51171875,47364.51171875,L,,2008-07-25T08:32:02.09310,1
XQ.ME35.01.BH,2008-07-25 08:31:20.190,10070.0,2008-07-25 08:33:00.890,0.414,P,nc40221138.mseed,1431.9920654296875,1431.9920654296875,L,,,
NC.KHMB..HH,2008-07-25 08:31:20.190,1.0,2008-07-25 08:31:20.200,0.429,P,nc40221138.mseed,3747139.0,3747139.0,L,,2008-07-25T08:31:59.08405,-1
NC.KMR..HH,2008-07-25 08:31:20.190,3804.0,2008-07-25 08:31:58.230,0.696,P,nc40221138.mseed,161343.921875,161343.921875,L,I,2008-07-25T08:31:58.23000,-1
XQ.ME63.01.BH,2008-07-25 08:31:20.190,1.0,2008-07-25 08:31:20.200,0.567,P,nc40221138.mseed,5.899380207061768,5.899380207061768,L,,,
XQ.ME57.01.BH,2008-07-25 08:31:20.190,5212.0,2008-07-25 08:32:12.310,0.43,P,nc40221138.mseed,1201.3367919921875,1201.3367919921875,L,,2008-07-25T08:32:11.23260,1
XQ.ME56.01.BH,2008-07-25 08:31:20.190,4835.0,2008-07-25 08:32:08.540,0.94,P,nc40221138.mseed,1368.60546875,1368.60546875,,,2008-07-25T08:32:08.34191,1
XQ.ME54.01.BH,2008-07-25 08:31:20.190,5415.0,2008-07-25 08:32:14.340,0.942,P,nc40221138.mseed,1662.0972900390625,1662.0972900390625,,,2008-07-25T08:32:14.29080,-1
XQ.ME53.01.BH,2008-07-25 08:31:20.190,5078.0,2008-07-25 08:32:10.970,0.957,P,nc40221138.mseed,2062.71484375,2062.71484375,,,2008-07-25T08:32:10.88630,-1
XQ.ME52.01.BH,2008-07-25 08:31:20.190,5105.0,2008-07-25 08:32:11.240,0.959,P,nc40221138.mseed,1649.290771484375,1649.290771484375,,,2008-07-25T08:32:11.18903,-1
XQ.ME50.01.BH,2008-07-25 08:31:20.190,4674.0,2008-07-25 08:32:06.930,0.961,P,nc40221138.mseed,6268.2421875,6268.2421875,,,2008-07-25T08:32:06.90382,-1
XQ.ME49.01.BH,2008-07-25 08:31:20.190,4253.0,2008-07-25 08:32:02.720,0.928,P,nc40221138.mseed,98875.0,98875.0,,,2008-07-25T08:32:02.69475,-1
XQ.ME47.01.BH,2008-07-25 08:31:20.190,5640.0,2008-07-25 08:32:16.590,0.48,P,nc40221138.mseed,723.2921142578125,723.2921142578125,L,,,
XQ.ME46.01.BH,2008-07-25 08:31:20.190,8406.0,2008-07-25 08:32:44.250,0.302,P,nc40221138.mseed,1503.5191650390625,1503.5191650390625,L,,,
XQ.ME46.01.BH,2008-07-25 08:31:20.190,5427.0,2008-07-25 08:32:14.460,0.835,P,nc40221138.mseed,864.8807983398438,864.8807983398438,,,2008-07-25T08:32:14.46000,-1
BK.GASB..HH,2008-07-25 08:31:20.190,5165.0,2008-07-25 08:32:11.840,0.954,P,nc40221138.mseed,788.3353271484375,788.3353271484375,D,I,2008-07-25T08:32:11.82614,-1
BK.GASB..HH,2008-07-25 08:31:20.190,8014.0,2008-07-25 08:32:40.330,0.352,P,nc40221138.mseed,2231.656494140625,2231.656494140625,L,E,,
BK.JCC..HH,2008-07-25 08:31:20.190,3687.0,2008-07-25 08:31:57.060,0.963,P,nc40221138.mseed,96866.8671875,96866.8671875,,,2008-07-25T08:31:57.06000,-1
NC.KRMB..HH,2008-07-25 08:31:20.190,4719.0,2008-07-25 08:32:07.380,0.981,P,nc40221138.mseed,1758.7940673828125,1758.7940673828125,D,I,2008-07-25T08:32:07.38000,-1
BK.WDC..HH,2008-07-25 08:31:20.190,4843.0,2008-07-25 08:32:08.620,0.877,P,nc40221138.mseed,762.1970825195312,762.1970825195312,,,2008-07-25T08:32:08.62000,1
NC.GCW..EH,2008-07-25 08:31:20.190,5424.0,2008-07-25 08:32:14.430,0.786,P,nc40221138.mseed,106.07119750976562,106.07119750976562,L,E,,
NC.GHG..EH,2008-07-25 08:31:20.190,5604.0,2008-07-25 08:32:16.230,0.628,P,nc40221138.mseed,113.15360260009766,113.15360260009766,L,E,2008-07-25T08:32:16.13007,1
NC.GHL..EH,2008-07-25 08:31:20.190,5569.0,2008-07-25 08:32:15.880,0.893,P,nc40221138.mseed,326.2019348144531,326.2019348144531,D,E,2008-07-25T08:32:15.88000,-1
NC.GHM..EH,2008-07-25 08:31:20.190,5127.0,2008-07-25 08:32:11.460,0.74,P,nc40221138.mseed,370.5365905761719,370.5365905761719,L,E,2008-07-25T08:32:11.52493,1
NC.GHO..EH,2008-07-25 08:31:20.190,5331.0,2008-07-25 08:32:13.500,0.968,P,nc40221138.mseed,1554.832763671875,1554.832763671875,D,I,2008-07-25T08:32:13.50000,-1
NC.GNA.02.EH,2008-07-25 08:31:20.190,5106.0,2008-07-25 08:32:11.250,0.92,P,nc40221138.mseed,1580.9423828125,1580.9423828125,U,I,2008-07-25T08:32:11.25000,1
NC.GWR..EH,2008-07-25 08:31:20.190,5223.0,2008-07-25 08:32:12.420,0.939,P,nc40221138.mseed,238.22206115722656,238.22206115722656,U,E,2008-07-25T08:32:12.47107,1
NC.KCPB..HH,2008-07-25 08:31:20.190,4534.0,2008-07-25 08:32:05.530,0.915,P,nc40221138.mseed,13024.1142578125,13024.1142578125,U,E,2008-07-25T08:32:05.58912,1
NC.KCT..HH,2008-07-25 08:31:20.190,3679.0,2008-07-25 08:31:56.980,0.966,P,nc40221138.mseed,137538.09375,137538.09375,U,E,2008-07-25T08:31:56.97456,1
NC.KHBB..HH,2008-07-25 08:31:20.190,4150.0,2008-07-25 08:32:01.690,0.959,P,nc40221138.mseed,27190.587890625,27190.587890625,U,I,2008-07-25T08:32:01.69000,1
XQ.ME38.01.BH,2008-07-25 08:31:20.190,4073.0,2008-07-25 08:32:00.920,0.971,P,nc40221138.mseed,95233.9453125,95233.9453125,,,2008-07-25T08:32:00.89535,-1
NC.KHMB..HH,2008-07-25 08:31:20.190,3891.0,2008-07-25 08:31:59.100,0.963,P,nc40221138.mseed,7370702.0,7370702.0,D,I,,
NC.KHMB..HH,2008-07-25 08:31:20.190,7420.0,2008-07-25 08:32:34.390,0.569,P,nc40221138.mseed,5102747.0,5102747.0,L,E,,
NC.KMPB..HH,2008-07-25 08:31:20.190,3460.0,2008-07-25 08:31:54.790,0.982,P,nc40221138.mseed,813586.6875,813586.6875,U,I,2008-07-25T08:31:54.79000,1
BK.YBH..HH,2008-07-25 08:31:20.190,5531.0,2008-07-25 08:32:15.500,0.613,P,nc40221138.mseed,447.926025390625,447.926025390625,L,,2008-07-25T08:32:15.50359,-1
XQ.ME37.01.BH,2008-07-25 08:31:20.190,3731.0,2008-07-25 08:31:57.500,0.939,P,nc40221138.mseed,112447.1484375,112447.1484375,,,2008-07-25T08:31:57.50000,1
NC.KSXB..HH,2008-07-28 11:53:25.320,3347.0,2008-07-28 11:53:58.790,0.489,P,nc40221268.mseed,380.28167724609375,380.28167724609375,L,E,,
BK.GASB..HH,2008-07-28 11:53:25.320,6166.0,2008-07-28 11:54:26.980,0.858,P,nc40221268.mseed,496.4280090332031,496.4280090332031,D,E,,
NC.KSXB..HH,2008-07-28 11:53:25.320,5434.0,2008-07-28 11:54:19.660,0.978,P,nc40221268.mseed,1403.3311767578125,1403.3311767578125,D,I,,
NC.KRMB..HH,2008-07-28 11:53:25.320,5060.0,2008-07-28 11:54:15.920,0.964,P,nc40221268.mseed,6607.71728515625,6607.71728515625,D,I,,
NC.KMR..HH,2008-07-28 11:53:25.320,5674.0,2008-07-28 11:54:22.060,0.367,P,nc40221268.mseed,1479.859375,1479.859375,L,,,
NC.KHMB..HH,2008-07-28 11:53:25.320,4683.0,2008-07-28 11:54:12.150,0.961,P,nc40221268.mseed,3631700.25,3631700.25,U,I,,
NC.KHMB..HH,2008-07-28 11:53:25.320,1074.0,2008-07-28 11:53:36.060,0.404,P,nc40221268.mseed,6131478.0,6131478.0,L,I,,
NC.KHBB..HH,2008-07-28 11:53:25.320,5174.0,2008-07-28 11:54:17.060,0.961,P,nc40221268.mseed,3554.536865234375,3554.536865234375,U,E,,
NC.KHBB..HH,2008-07-28 11:53:25.320,1583.0,2008-07-28 11:53:41.150,0.634,P,nc40221268.mseed,418.7405395507813,418.7405395507813,L,I,,
NC.KCT..HH,2008-07-28 11:53:25.320,4020.0,2008-07-28 11:54:05.520,0.946,P,nc40221268.mseed,439303.0,439303.0,U,I,,
