event_id,event_id2,station,location,channel,p_polarity,origin_latitude,origin_longitude,origin_depth_km
nc71180461,9,ME53,01,BHZ,1,41.2501667,-124.9143333,1.506
nc71180461,9,ME52,01,BHZ,-1,41.2501667,-124.9143333,1.506
nc71180461,9,GHM,--,EHZ,1,41.2501667,-124.9143333,1.506
nc71180461,9,GASB,--,HHZ,-1,41.2501667,-124.9143333,1.506
nc71180461,9,ME46,01,BHZ,-1,41.2501667,-124.9143333,1.506
nc71339731,12,KCT,--,HHZ,1,40.728,-124.4475,3.593
nc71339731,12,B046,--,EHZ,1,40.728,-124.4475,3.593
nc71339731,12,B932,--,EHZ,1,40.728,-124.4475,3.593
nc71339731,12,KMPB,--,HHZ,1,40.728,-124.4475,3.593
nc71339731,12,B047,--,EHZ,1,40.728,-124.4475,3.593
nc71339731,12,JCC,--,HHZ,1,40.728,-124.4475,3.593
nc71339731,12,B933,--,EHZ,-1,40.728,-124.4475,3.593
nc71339731,12,B049,--,EHZ,1,40.728,-124.4475,3.593
nc71339731,12,KRP,--,HHZ,1,40.728,-124.4475,3.593
nc71339731,12,KHMB,--,HHZ,1,40.728,-124.4475,3.593
nc71339731,12,KMR,--,HHZ,-1,40.728,-124.4475,3.593
nc71339731,12,B934,--,EHZ,1,40.728,-124.4475,3.593
nc71339731,12,KRMB,--,HHZ,-1,40.728,-124.4475,3.593
nc71339731,12,KSXB,--,HHZ,-1,40.728,-124.4475,3.593
nc71339731,12,M02C,--,BHZ,-1,40.728,-124.4475,3.593
nc71339731,12,WDC,--,HHZ,-1,40.728,-124.4475,3.593
nc71339731,12,GVV,--,EHZ,1,40.728,-124.4475,3.593
nc71339731,12,YBH,--,HH3,1,40.728,-124.4475,3.593
nc71339731,12,YBH,--,HHZ,1,40.728,-124.4475,3.593
nc71339731,12,GTS,--,EHZ,-1,40.728,-124.4475,3.593
nc71349716,13,KHBB,--,HHZ,-1,40.8311667,-123.3385,32.655
nc71349716,13,KHMB,--,HHZ,1,40.8311667,-123.3385,32.655
nc71349716,13,B935,--,EHZ,1,40.8311667,-123.3385,32.655
nc71349716,13,JCC,--,HHZ,1,40.8311667,-123.3385,32.655
nc71349716,13,KRP,--,HHZ,1,40.8311667,-123.3385,32.655
nc71349716,13,B045,--,EHZ,1,40.8311667,-123.3385,32.655
nc71349716,13,B049,--,EHZ,-1,40.8311667,-123.3385,32.655
nc71349716,13,KMR,--,HHZ,-1,40.8311667,-123.3385,32.655
nc71349716,13,KMPB,--,HHZ,1,40.8311667,-123.3385,32.655
nc71349716,13,KCT,--,HHZ,1,40.8311667,-123.3385,32.655
nc71349716,13,B047,--,EHZ,1,40.8311667,-123.3385,32.655
nc71349716,13,B932,--,EHZ,1,40.8311667,-123.3385,32.655
nc71349716,13,B046,--,EHZ,1,40.8311667,-123.3385,32.655
nc71349716,13,B933,--,EHZ,-1,40.8311667,-123.3385,32.655
nc71349716,13,B934,--,EHZ,-1,40.8311667,-123.3385,32.655
nc71544046,15,B046,--,EHZ,-1,40.6281667,-124.7058333,9.099
nc71544046,15,B932,--,EHZ,1,40.6281667,-124.7058333,9.099
nc71544046,15,KMPB,--,HHZ,1,40.6281667,-124.7058333,9.099
nc71544046,15,JCC,00,HHZ,1,40.6281667,-124.7058333,9.099
nc71544046,15,B047,--,EHZ,1,40.6281667,-124.7058333,9.099
nc71544046,15,B045,--,EHZ,1,40.6281667,-124.7058333,9.099
nc71544046,15,KRP,--,HHZ,-1,40.6281667,-124.7058333,9.099
nc71544046,15,B049,--,EHZ,1,40.6281667,-124.7058333,9.099
nc71544046,15,B933,--,EHZ,-1,40.6281667,-124.7058333,9.099
nc71544046,15,KHMB,--,HHZ,1,40.6281667,-124.7058333,9.099
nc71544046,15,KMR,--,HHZ,1,40.6281667,-124.7058333,9.099
nc71544046,15,B935,--,EHZ,1,40.6281667,-124.7058333,9.099
nc71544046,15,B046,--,EHZ,-1,40.6281667,-124.7058333,9.099
nc71544046,15,B932,--,EHZ,1,40.6281667,-124.7058333,9.099
nc71544046,15,B047,--,EHZ,-1,40.6281667,-124.7058333,9.099
nc71544046,15,KHBB,--,HHZ,1,40.6281667,-124.7058333,9.099
nc71544046,15,B045,--,EHZ,-1,40.6281667,-124.7058333,9.099
nc71544046,15,B935,--,EHZ,1,40.6281667,-124.7058333,9.099
nc71872550,19,KHMB,--,HHZ,1,40.9736667,-123.6996667,11.475
nc71872550,19,JCC,00,HHZ,-1,40.9736667,-123.6996667,11.475
nc71872550,19,KRP,--,HHZ,-1,40.9736667,-123.6996667,11.475
nc71872550,19,KOM,--,EHZ,-1,40.9736667,-123.6996667,11.475
nc71872550,19,KCS,--,EHZ,1,40.9736667,-123.6996667,11.475
nc71872550,19,KHBB,--,HHZ,1,40.9736667,-123.6996667,11.475
nc71872550,19,B935,--,EHZ,-1,40.9736667,-123.6996667,11.475
nc71872550,19,KCR,02,EHZ,1,40.9736667,-123.6996667,11.475
nc71872550,19,B045,--,EHZ,-1,40.9736667,-123.6996667,11.475
nc71872550,19,KMPB,--,HHZ,-1,40.9736667,-123.6996667,11.475
nc71872550,19,KCT,--,HHZ,1,40.9736667,-123.6996667,11.475
nc71872550,19,M14B,--,BHZ,1,40.9736667,-123.6996667,11.475
nc71872550,19,B049,--,EHZ,1,40.9736667,-123.6996667,11.475
nc71872550,19,B046,--,EHZ,1,40.9736667,-123.6996667,11.475
nc71872550,19,B932,--,EHZ,1,40.9736667,-123.6996667,11.475
nc71872550,19,B047,--,EHZ,1,40.9736667,-123.6996667,11.475
nc71872550,19,B933,--,EHZ,1,40.9736667,-123.6996667,11.475
nc72006040,24,K002,01,HNZ,1,41.3455,-123.3761667,33.536
nc72006040,24,KHMB,--,HHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,JCC,00,HHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,KHBB,--,HHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,KCS,--,EHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,B935,--,EHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,KCR,02,EHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,B045,--,EHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,KPP,--,EHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,KMPB,--,HHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,KMPB,--,HHE,-1,41.3455,-123.3761667,33.536
nc72006040,24,KCT,--,HHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,B049,--,EHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,KMR,--,HHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,B046,--,EHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,B932,--,EHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,B047,--,EHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,KCO,--,EHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,KSM,02,EHZ,1,41.3455,-123.3761667,33.536
nc72006040,24,FS06B,--,BHZ,1,41.3455,-123.3761667,33.536
