event_id,sta_code,p_polarity,event_id2,origin_lat,origin_lon,origin_depth_km,sr_dist_km,takeoff,azimuth,takeoff_uncertainty,azimuth_uncertainty,source,horz_uncert_km,vert_uncert_km,station_lat,station_lon,station_depth_km,pol_agreement,mean_takeoff,mean_sr_az,mech_quality,pol_agreement_weighted
1,KRK.01.EHZ,-0.01087,91545304,39.35804,-123.25052,6.758,23.521,,,,,con_p,1,1,39.56315,-123.18367,-1.259,1.0,82.6149,14.143,B,0.01087
1,BARR.00.HHZ,0.01242,91545304,39.35804,-123.25052,6.758,7.476,,,,,con_p,1,1,39.30477,-123.19748,-0.264,1.0,53.6307,142.4111,B,0.01242
1,BONV.00.HHZ,-0.00081,91545304,39.35804,-123.25052,6.758,42.066,,,,,con_p,1,1,38.98742,-123.34856,-0.196,1.0,91.491,191.5585,B,0.00081
1,DCMP.00.HHZ,-0.00338,91545304,39.35804,-123.25052,6.758,14.425,,,,,con_p,1,1,39.46897,-123.3375,-0.448,1.0,72.6523,328.7753,B,0.00338
1,GDCB.01.EHZ,-0.00126,91545304,39.35804,-123.25052,6.758,65.679,,,,,con_p,1,1,38.76746,-123.23972,-0.773,1.0,97.9831,179.19,B,0.00126
1,INGL.00.HHZ,0.00943,91545304,39.35804,-123.25052,6.758,42.948,,,,,con_p,1,1,39.52898,-123.69844,-0.29,1.0,91.7561,296.2717,B,0.00943
1,GHO.01.EHZ,1e-05,91551757,39.36059,-123.25277,6.674,43.015,,,,,con_p,1,1,39.04446,-123.54109,-0.671,0.0,91.8963,215.1884,B,0.0
1,GMR.01.EHZ,-0.00014,91551757,39.36059,-123.25277,6.674,31.33,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,87.5615,216.1774,B,0.00014
1,GNR.01.EHZ,0.05689,91551757,39.36059,-123.25277,6.674,37.373,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,90.0617,241.5989,B,0.05689
1,GNR.01.HNZ,0.01383,91551757,39.36059,-123.25277,6.674,37.373,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,90.0617,241.5989,B,0.01383
1,GWR.01.EHZ,-0.02152,91551757,39.36059,-123.25277,6.674,17.713,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,77.5386,193.5671,B,0.02152
1,KRK.01.EHZ,-0.02727,91551757,39.36059,-123.25277,6.674,23.295,,,,,con_p,1,1,39.56315,-123.18367,-1.259,1.0,82.675,14.7748,B,0.02727
1,DCMP.00.HHZ,-0.03293,91551757,39.36059,-123.25277,6.674,14.082,,,,,con_p,1,1,39.46897,-123.3375,-0.448,1.0,72.4498,328.8502,B,0.03293
1,GDCB.01.EHZ,-0.00125,91551757,39.36059,-123.25277,6.674,65.966,,,,,con_p,1,1,38.76746,-123.23972,-0.773,1.0,98.1291,179.0255,B,0.00125
1,INGL.00.HHZ,0.01875,91551757,39.36059,-123.25277,6.674,42.648,,,,,con_p,1,1,39.52898,-123.69844,-0.29,1.0,91.7864,296.0451,B,0.01875
1,GMR.01.EHZ,-0.00612,91558623,39.35815,-123.25034,6.782,31.237,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,87.2725,216.7805,B,0.00612
1,GNR.01.EHZ,0.00121,91558623,39.35815,-123.25034,6.782,37.43,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,89.8987,242.1164,B,0.00121
1,GWR.01.EHZ,-0.00857,91558623,39.35815,-123.25034,6.782,17.5,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,76.9054,194.4404,B,0.00857
1,BARR.00.HHZ,0.00323,91558623,39.35815,-123.25034,6.782,7.476,,,,,con_p,1,1,39.30477,-123.19748,-0.264,1.0,53.5206,142.5623,B,0.00323
1,DCMP.00.HHZ,-0.00162,91558623,39.35815,-123.25034,6.782,14.423,,,,,con_p,1,1,39.46897,-123.3375,-0.448,1.0,72.5545,328.6975,B,0.00162
1,GDCB.01.EHZ,-0.00024,91558623,39.35815,-123.25034,6.782,65.691,,,,,con_p,1,1,38.76746,-123.23972,-0.773,1.0,97.9631,179.2036,B,0.00024
1,GTC.--.EHZ,0.03449,91608365,39.36239,-123.25478,6.652,26.165,,,,,con_p,1,1,39.39944,-123.55532,-0.369,1.0,84.6432,279.0597,B,0.03449
1,KBN.--.EHZ,-0.03359,91608365,39.36239,-123.25478,6.652,59.157,,,,,con_p,1,1,39.89237,-123.19503,-1.329,1.0,96.4746,4.9815,B,0.03359
1,KCPB.--.HHZ,-0.00012,91608365,39.36239,-123.25478,6.652,45.726,,,,,con_p,1,1,39.68631,-123.58242,-1.261,1.0,92.8257,321.9742,B,0.00012
1,GHO.01.EHZ,-1e-05,91608365,39.36239,-123.25478,6.652,43.079,,,,,con_p,1,1,39.04446,-123.54109,-0.671,1.0,91.9469,214.8472,B,1e-05
1,GMR.01.EHZ,-0.00246,91608365,39.36239,-123.25478,6.652,31.391,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,87.647,215.7071,B,0.00246
1,GNR.01.EHZ,0.00152,91608365,39.36239,-123.25478,6.652,37.316,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,90.0729,241.2023,B,0.00152
1,GWR.01.EHZ,-0.0222,91608365,39.36239,-123.25478,6.652,17.868,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,77.8047,192.8778,B,0.0222
1,KRK.01.EHZ,-0.03354,91608365,39.36239,-123.25478,6.652,23.146,,,,,con_p,1,1,39.56315,-123.18367,-1.259,1.0,82.627,15.3148,B,0.03354
1,DCMP.00.HHZ,-0.00033,91608365,39.36239,-123.25478,6.652,13.822,,,,,con_p,1,1,39.46897,-123.3375,-0.448,1.0,72.0575,329.0341,B,0.00033
1,GDCB.01.EHZ,-0.00625,91608365,39.36239,-123.25478,6.652,66.169,,,,,con_p,1,1,38.76746,-123.23972,-0.773,1.0,98.1982,178.8788,B,0.00625
1,GHGB.01.EHZ,-0.00078,91608365,39.36239,-123.25478,6.652,45.361,,,,,con_p,1,1,39.12745,-122.82347,-0.858,0.0,92.6975,125.1667,B,0.0
1,INGL.00.HHZ,0.02358,91608365,39.36239,-123.25478,6.652,42.404,,,,,con_p,1,1,39.52898,-123.69844,-0.29,1.0,91.7455,295.9046,B,0.02358
1,PETY.00.HHZ,-0.00541,91608365,39.36239,-123.25478,6.652,99.022,,,,,con_p,1,1,40.1766,-122.7884,-0.962,1.0,133.5379,23.8862,B,0.00541
1,RVIT.00.HHZ,-0.00371,91608365,39.36239,-123.25478,6.652,61.411,,,,,con_p,1,1,39.90629,-123.37859,-0.781,1.0,97.0276,350.0187,B,0.00371
1,AL1.--.DPZ,0.00326,91626941,39.36125,-123.25447,6.419,66.334,,,,,con_p,1,1,38.83822,-122.88345,-0.704,0.0,98.4569,151.2581,B,0.0
1,HBW.--.DPZ,-0.00082,91626941,39.36125,-123.25447,6.419,64.696,,,,,con_p,1,1,38.85853,-122.87569,-0.985,1.0,98.0848,149.7781,B,0.00082
1,KBN.--.EHZ,-0.04101,91626941,39.36125,-123.25447,6.419,59.281,,,,,con_p,1,1,39.89237,-123.19503,-1.329,1.0,96.7447,4.9452,B,0.04101
1,KCPB.--.HHZ,0.00025,91626941,39.36125,-123.25447,6.419,45.843,,,,,con_p,1,1,39.68631,-123.58242,-1.261,0.0,93.1602,322.0455,B,0.0
1,GMR.01.EHZ,-0.00016,91626941,39.36125,-123.25447,6.419,31.303,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,88.0845,215.8822,B,0.00016
1,GNR.01.EHZ,0.07183,91626941,39.36125,-123.25447,6.419,37.279,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,90.466,241.3928,B,0.07183
1,GNR.01.HNZ,0.09223,91626941,39.36125,-123.25447,6.419,37.279,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,90.466,241.3928,B,0.09223
1,GPM.03.EHZ,-0.03608,91626941,39.36125,-123.25447,6.419,63.226,,,,,con_p,1,1,38.84498,-122.94637,-0.736,1.0,97.7269,155.2318,B,0.03608
1,GRT.01.EHZ,0.00062,91626941,39.36125,-123.25447,6.419,68.729,,,,,con_p,1,1,38.93867,-122.6711,-0.59,1.0,99.0197,133.1352,B,0.00062
1,GSN.01.EHZ,0.00226,91626941,39.36125,-123.25447,6.419,47.101,,,,,con_p,1,1,38.9404,-123.19245,-0.849,0.0,93.5419,173.5,B,0.0
1,GWR.01.EHZ,-0.02757,91626941,39.36125,-123.25447,6.419,17.75,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,78.45,193.0529,B,0.02757
1,GWR.01.HNZ,-0.00272,91626941,39.36125,-123.25447,6.419,17.75,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,78.45,193.0529,B,0.00272
1,KRK.01.EHZ,-0.04569,91626941,39.36125,-123.25447,6.419,23.262,,,,,con_p,1,1,39.56315,-123.18367,-1.259,1.0,83.3407,15.169,B,0.04569
1,KRK.01.HNZ,-0.03856,91626941,39.36125,-123.25447,6.419,23.262,,,,,con_p,1,1,39.56315,-123.18367,-1.259,1.0,83.3407,15.169,B,0.03856
1,BARR.00.HHZ,0.00125,91626941,39.36125,-123.25447,6.419,7.966,,,,,con_p,1,1,39.30477,-123.19748,-0.264,1.0,57.4639,142.0417,B,0.00125
1,BONV.00.HHZ,-0.06985,91626941,39.36125,-123.25447,6.419,42.35,,,,,con_p,1,1,38.98742,-123.34856,-0.196,1.0,92.0657,191.0116,B,0.06985
1,DCMP.00.HHZ,-0.05578,91626941,39.36125,-123.25447,6.419,13.944,,,,,con_p,1,1,39.46897,-123.3375,-0.448,1.0,73.2296,329.2082,B,0.05578
1,DCMP.00.HNZ,-0.07532,91626941,39.36125,-123.25447,6.419,13.944,,,,,con_p,1,1,39.46897,-123.3375,-0.448,1.0,73.2296,329.2082,B,0.07532
1,GDCB.01.EHZ,-0.00682,91626941,39.36125,-123.25447,6.419,66.042,,,,,con_p,1,1,38.76746,-123.23972,-0.773,1.0,98.3877,178.8998,B,0.00682
1,GHGB.01.EHZ,2e-05,91626941,39.36125,-123.25447,6.419,45.266,,,,,con_p,1,1,39.12745,-122.82347,-0.858,1.0,92.9673,125.055,B,2e-05
1,INGL.00.HHZ,0.02853,91626941,39.36125,-123.25447,6.419,42.484,,,,,con_p,1,1,39.52898,-123.69844,-0.29,1.0,92.1043,296.0427,B,0.02853
1,MNDO.00.HHZ,0.01383,91626941,39.36125,-123.25447,6.419,42.507,,,,,con_p,1,1,39.31418,-123.74511,-0.179,1.0,92.1108,262.9265,B,0.01383
1,AL1.--.DPZ,0.00512,91627183,39.3583,-123.25042,6.725,65.88,,,,,con_p,1,1,38.83822,-122.88345,-0.704,0.0,98.0608,151.3864,B,0.0
1,HBW.--.DPZ,-0.00366,91627183,39.3583,-123.25042,6.725,64.238,,,,,con_p,1,1,38.85853,-122.87569,-0.985,1.0,97.6805,149.8992,B,0.00366
1,KBN.--.EHZ,-0.03861,91627183,39.3583,-123.25042,6.725,59.579,,,,,con_p,1,1,39.89237,-123.19503,-1.329,1.0,96.497,4.5844,B,0.03861
1,KCPB.--.HHZ,0.00574,91627183,39.3583,-123.25042,6.725,46.317,,,,,con_p,1,1,39.68631,-123.58242,-1.261,0.0,92.9329,321.9555,B,0.0
1,GMR.01.EHZ,-0.01256,91627183,39.3583,-123.25042,6.725,31.246,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,87.3992,216.7521,B,0.01256
1,GNR.01.EHZ,0.01039,91627183,39.3583,-123.25042,6.725,37.432,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,90.0002,242.0889,B,0.01039
1,GNR.01.HNZ,0.02265,91627183,39.3583,-123.25042,6.725,37.432,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,90.0002,242.0889,B,0.02265
1,GPM.03.EHZ,-0.03589,91627183,39.3583,-123.25042,6.725,62.783,,,,,con_p,1,1,38.84498,-122.94637,-0.736,1.0,97.3083,155.3949,B,0.03589
1,GSN.01.EHZ,0.00018,91627183,39.3583,-123.25042,6.725,46.737,,,,,con_p,1,1,38.9404,-123.19245,-0.849,0.0,93.0702,173.8786,B,0.0
1,GWR.01.EHZ,-0.02636,91627183,39.3583,-123.25042,6.725,17.514,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,77.1189,194.405,B,0.02636
1,KIP.01.EHZ,-0.00013,91627183,39.3583,-123.25042,6.725,53.856,,,,,con_p,1,1,39.80852,-123.48129,-1.341,1.0,94.9882,338.3738,B,0.00013
1,KRK.01.EHZ,-0.02716,91627183,39.3583,-123.25042,6.725,23.491,,,,,con_p,1,1,39.56315,-123.18367,-1.259,1.0,82.681,14.1399,B,0.02716
1,KRK.01.HNZ,-0.01149,91627183,39.3583,-123.25042,6.725,23.491,,,,,con_p,1,1,39.56315,-123.18367,-1.259,1.0,82.681,14.1399,B,0.01149
1,BARR.00.HHZ,0.0165,91627183,39.3583,-123.25042,6.725,7.493,,,,,con_p,1,1,39.30477,-123.19748,-0.264,1.0,53.8651,142.5981,B,0.0165
1,BONV.00.HHZ,-0.04654,91627183,39.3583,-123.25042,6.725,42.096,,,,,con_p,1,1,38.98742,-123.34856,-0.196,1.0,91.548,191.5621,B,0.04654
1,DCMP.00.HHZ,-0.01527,91627183,39.3583,-123.25042,6.725,14.405,,,,,con_p,1,1,39.46897,-123.3375,-0.448,1.0,72.75,328.6864,B,0.01527
1,GDCB.01.EHZ,-0.00693,91627183,39.3583,-123.25042,6.725,65.708,,,,,con_p,1,1,38.76746,-123.23972,-0.773,1.0,98.0212,179.1978,B,0.00693
1,GHGB.01.EHZ,-0.00013,91627183,39.3583,-123.25042,6.725,44.794,,,,,con_p,1,1,39.12745,-122.82347,-0.858,0.0,92.4014,124.9673,B,0.0
1,INGL.00.HHZ,0.02668,91627183,39.3583,-123.25042,6.725,42.942,,,,,con_p,1,1,39.52898,-123.69844,-0.29,1.0,91.8016,296.232,B,0.02668
1,MNDO.00.HHZ,0.0082,91627183,39.3583,-123.25042,6.725,42.815,,,,,con_p,1,1,39.31418,-123.74511,-0.179,1.0,91.7631,263.4196,B,0.0082
1,PETY.00.HHZ,-0.02921,91627183,39.3583,-123.25042,6.725,99.288,,,,,con_p,1,1,40.1766,-122.7884,-0.962,1.0,133.5089,23.5821,B,0.02921
1,79668.10.HNZ,0.00332,91627183,39.3583,-123.25042,6.725,8.761,,,,,con_p,1,1,39.3907,-123.3433,-0.432,1.0,58.778,294.2849,B,0.00332
1,GMR.01.EHZ,-0.003,91628141,39.35842,-123.25056,6.683,31.249,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,87.4904,216.7198,B,0.003
1,GNR.01.EHZ,0.00334,91628141,39.35842,-123.25056,6.683,37.427,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,90.0722,242.0622,B,0.00334
1,GWR.01.EHZ,-0.01178,91628141,39.35842,-123.25056,6.683,17.524,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,77.2752,194.356,B,0.01178
1,KRK.01.EHZ,-0.01294,91628141,39.35842,-123.25056,6.683,23.481,,,,,con_p,1,1,39.56315,-123.18367,-1.259,1.0,82.7862,14.1764,B,0.01294
1,BARR.00.HHZ,0.00554,91628141,39.35842,-123.25056,6.683,7.511,,,,,con_p,1,1,39.30477,-123.19748,-0.264,1.0,54.1423,142.5869,B,0.00554
1,BONV.00.HHZ,-0.00344,91628141,39.35842,-123.25056,6.683,42.107,,,,,con_p,1,1,38.98742,-123.34856,-0.196,1.0,91.6121,191.5424,B,0.00344
1,DCMP.00.HHZ,-0.00938,91628141,39.35842,-123.25056,6.683,14.387,,,,,con_p,1,1,39.46897,-123.3375,-0.448,1.0,72.8872,328.6997,B,0.00938
1,GDCB.01.EHZ,-4e-05,91628141,39.35842,-123.25056,6.683,65.721,,,,,con_p,1,1,38.76746,-123.23972,-0.773,1.0,98.0643,179.1875,B,4e-05
1,INGL.00.HHZ,0.00249,91628141,39.35842,-123.25056,6.683,42.926,,,,,con_p,1,1,39.52898,-123.69844,-0.29,1.0,91.8563,296.2231,B,0.00249
1,KBN.--.EHZ,-0.03675,91658307,39.36581,-123.25537,6.343,58.783,,,,,con_p,1,1,39.89237,-123.19503,-1.329,1.0,96.7105,5.0629,B,0.03675
1,KCPB.--.HHZ,0.00097,91658307,39.36581,-123.25537,6.343,45.395,,,,,con_p,1,1,39.68631,-123.58242,-1.261,0.0,93.109,321.7289,B,0.0
1,GMR.01.EHZ,-0.00426,91658307,39.36581,-123.25537,6.343,31.67,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,88.4814,215.2311,B,0.00426
1,GNR.01.EHZ,0.00102,91658307,39.36581,-123.25537,6.343,37.455,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,90.6876,240.6552,B,0.00102
1,GWR.01.EHZ,-0.01349,91658307,39.36581,-123.25537,6.343,18.228,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,79.2289,192.456,B,0.01349
1,KRK.01.EHZ,-0.03359,91658307,39.36581,-123.25537,6.343,22.794,,,,,con_p,1,1,39.56315,-123.18367,-1.259,1.0,83.2248,15.6903,B,0.03359
1,BARR.00.HHZ,0.00198,91658307,39.36581,-123.25537,6.343,8.417,,,,,con_p,1,1,39.30477,-123.19748,-0.264,1.0,59.3877,143.7498,B,0.00198
1,BONV.00.HHZ,-0.00906,91658307,39.36581,-123.25537,6.343,42.833,,,,,con_p,1,1,38.98742,-123.34856,-0.196,1.0,92.3143,190.7805,B,0.00906
1,DCMP.00.HHZ,-0.00218,91658307,39.36581,-123.25537,6.343,13.47,,,,,con_p,1,1,39.46897,-123.3375,-0.448,1.0,72.6195,328.3867,B,0.00218
1,INGL.00.HHZ,0.01415,91658307,39.36581,-123.25537,6.343,42.192,,,,,con_p,1,1,39.52898,-123.69844,-0.29,1.0,92.1302,295.4702,B,0.01415
1,KBN.--.EHZ,-0.02191,91659049,39.36569,-123.25547,6.363,58.797,,,,,con_p,1,1,39.89237,-123.19503,-1.329,1.0,96.6928,5.0701,B,0.02191
1,KCPB.--.HHZ,0.00016,91659049,39.36569,-123.25547,6.363,45.4,,,,,con_p,1,1,39.68631,-123.58242,-1.261,0.0,93.0849,321.7479,B,0.0
1,GHO.01.EHZ,-0.00712,91659049,39.36569,-123.25547,6.363,43.346,,,,,con_p,1,1,39.04446,-123.54109,-0.671,1.0,92.4339,214.5057,B,0.00712
1,GMR.01.EHZ,-0.00134,91659049,39.36569,-123.25547,6.363,31.654,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,88.4289,215.2323,B,0.00134
1,GNR.01.EHZ,0.00023,91659049,39.36569,-123.25547,6.363,37.441,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,90.6454,240.6665,B,0.00023
1,GWR.01.EHZ,-0.01722,91659049,39.36569,-123.25547,6.363,18.213,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,79.1477,192.4386,B,0.01722
1,KRK.01.EHZ,-0.03276,91659049,39.36569,-123.25547,6.363,22.809,,,,,con_p,1,1,39.56315,-123.18367,-1.259,1.0,83.18,15.702,B,0.03276
1,BARR.00.HHZ,0.00349,91659049,39.36569,-123.25547,6.363,8.411,,,,,con_p,1,1,39.30477,-123.19748,-0.264,1.0,59.2754,143.6489,B,0.00349
1,BONV.00.HHZ,-0.00201,91659049,39.36569,-123.25547,6.363,42.818,,,,,con_p,1,1,38.98742,-123.34856,-0.196,1.0,92.2816,190.7725,B,0.00201
1,DCMP.00.HHZ,-0.00351,91659049,39.36569,-123.25547,6.363,13.477,,,,,con_p,1,1,39.46897,-123.3375,-0.448,1.0,72.5515,328.4476,B,0.00351
1,GDCB.01.EHZ,-9e-05,91659049,39.36569,-123.25547,6.363,66.537,,,,,con_p,1,1,38.76746,-123.23972,-0.773,1.0,98.5578,178.8339,B,9e-05
1,INGL.00.HHZ,0.02033,91659049,39.36569,-123.25547,6.363,42.19,,,,,con_p,1,1,39.52898,-123.69844,-0.29,1.0,92.1006,295.4915,B,0.02033
1,GTC.--.EHZ,0.04037,91717376,39.36612,-123.25391,6.541,26.176,,,,,con_p,1,1,39.39944,-123.55532,-0.369,1.0,84.9181,278.1373,B,0.04037
1,KCPB.--.HHZ,0.00039,91717376,39.36612,-123.25391,6.541,45.446,,,,,con_p,1,1,39.68631,-123.58242,-1.261,0.0,92.8708,321.5778,B,0.0
1,GMR.01.EHZ,-0.00286,91717376,39.36612,-123.25391,6.541,31.771,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,88.1265,215.3801,B,0.00286
1,GNR.01.EHZ,0.00129,91717376,39.36612,-123.25391,6.541,37.581,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,90.4003,240.7031,B,0.00129
1,GWR.01.EHZ,-0.01742,91717376,39.36612,-123.25391,6.541,18.289,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,78.6335,192.8166,B,0.01742
1,KRK.01.EHZ,-0.03499,91717376,39.36612,-123.25391,6.541,22.727,,,,,con_p,1,1,39.56315,-123.18367,-1.259,1.0,82.6304,15.4091,B,0.03499
1,BARR.00.HHZ,0.00989,91717376,39.36612,-123.25391,6.541,8.371,,,,,con_p,1,1,39.30477,-123.19748,-0.264,1.0,58.3107,144.5822,B,0.00989
1,BONV.00.HHZ,-0.00534,91717376,39.36612,-123.25391,6.541,42.89,,,,,con_p,1,1,38.98742,-123.34856,-0.196,1.0,92.0489,190.9366,B,0.00534
1,DCMP.00.HHZ,-0.00189,91717376,39.36612,-123.25391,6.541,13.507,,,,,con_p,1,1,39.46897,-123.3375,-0.448,1.0,71.8872,327.8566,B,0.00189
1,INGL.00.HHZ,0.0163,91717376,39.36612,-123.25391,6.541,42.29,,,,,con_p,1,1,39.52898,-123.69844,-0.29,1.0,91.8724,295.3549,B,0.0163
1,GTC.--.EHZ,0.02215,91764799,39.36113,-123.2521,7.146,26.415,,,,,con_p,1,1,39.39944,-123.55532,-0.369,1.0,83.6105,279.2811,B,0.02215
1,KCPB.--.HHZ,0.00454,91764799,39.36113,-123.2521,7.146,45.979,,,,,con_p,1,1,39.68631,-123.58242,-1.261,0.0,92.2958,321.8556,B,0.0
1,GHO.01.EHZ,-0.00611,91764799,39.36113,-123.2521,7.146,43.097,,,,,con_p,1,1,39.04446,-123.54109,-0.671,1.0,91.252,215.205,B,0.00611
1,GMR.01.EHZ,-0.01853,91764799,39.36113,-123.2521,7.146,31.413,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,86.6146,216.1976,B,0.01853
1,GNR.01.EHZ,0.0001,91764799,39.36113,-123.2521,7.146,37.452,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,89.2675,241.56,B,0.0001
1,GSN.01.EHZ,0.03579,91764799,39.36113,-123.2521,7.146,47.065,,,,,con_p,1,1,38.9404,-123.19245,-0.849,0.0,92.6898,173.7446,B,0.0
1,GWR.01.EHZ,-0.028,91764799,39.36113,-123.2521,7.146,17.784,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,76.0295,193.7021,B,0.028
1,KRK.01.EHZ,-0.02685,91764799,39.36113,-123.2521,7.146,23.222,,,,,con_p,1,1,39.56315,-123.18367,-1.259,1.0,81.3432,14.6752,B,0.02685
1,BARR.00.HHZ,0.02854,91764799,39.36113,-123.2521,7.146,7.831,,,,,con_p,1,1,39.30477,-123.19748,-0.264,1.0,53.4481,143.1571,B,0.02854
1,DCMP.00.HHZ,-0.00184,91764799,39.36113,-123.2521,7.146,14.061,,,,,con_p,1,1,39.46897,-123.3375,-0.448,1.0,70.541,328.5228,B,0.00184
1,GDCB.01.EHZ,-0.00183,91764799,39.36113,-123.2521,7.146,66.025,,,,,con_p,1,1,38.76746,-123.23972,-0.773,1.0,97.6973,179.0763,B,0.00183
1,GHGB.01.EHZ,-0.00535,91764799,39.36113,-123.2521,7.146,45.092,,,,,con_p,1,1,39.12745,-122.82347,-0.858,0.0,91.9552,125.1898,B,0.0
1,INGL.00.HHZ,0.02371,91764799,39.36113,-123.2521,7.146,42.673,,,,,con_p,1,1,39.52898,-123.69844,-0.29,1.0,91.1182,295.9387,B,0.02371
1,GTC.--.EHZ,0.04557,91779842,39.36268,-123.25378,6.719,26.245,,,,,con_p,1,1,39.39944,-123.55532,-0.369,1.0,84.5299,278.9606,B,0.04557
1,KBN.--.EHZ,-0.05009,91779842,39.36268,-123.25378,6.719,59.118,,,,,con_p,1,1,39.89237,-123.19503,-1.329,1.0,96.3959,4.9012,B,0.05009
1,GMR.01.EHZ,-0.00567,91779842,39.36268,-123.25378,6.719,31.467,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,87.5541,215.8,B,0.00567
1,GNR.01.EHZ,0.01554,91779842,39.36268,-123.25378,6.719,37.407,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,89.9995,241.2225,B,0.01554
1,GWR.01.EHZ,-0.02566,91779842,39.36268,-123.25378,6.719,17.919,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,77.6418,193.1228,B,0.02566
1,KRK.01.EHZ,-0.03435,91779842,39.36268,-123.25378,6.719,23.093,,,,,con_p,1,1,39.56315,-123.18367,-1.259,1.0,82.4055,15.1302,B,0.03435
1,DCMP.00.HHZ,-5e-05,91779842,39.36268,-123.25378,6.719,13.839,,,,,con_p,1,1,39.46897,-123.3375,-0.448,1.0,71.8223,328.6601,B,5e-05
1,GHGB.01.EHZ,-0.00742,91779842,39.36268,-123.25378,6.719,45.309,,,,,con_p,1,1,39.12745,-122.82347,-0.858,0.0,92.5925,125.2627,B,0.0
1,INGL.00.HHZ,0.03016,91779842,39.36268,-123.25378,6.719,42.467,,,,,con_p,1,1,39.52898,-123.69844,-0.29,1.0,91.6679,295.8148,B,0.03016
1,PETY.00.HHZ,-0.00561,91779842,39.36268,-123.25378,6.719,98.957,,,,,con_p,1,1,40.1766,-122.7884,-0.962,1.0,133.5112,23.8483,B,0.00561
1,RVIT.00.HHZ,-0.00028,91779842,39.36268,-123.25378,6.719,61.394,,,,,con_p,1,1,39.90629,-123.37859,-0.781,1.0,96.9563,349.9344,B,0.00028
1,GTC.--.EHZ,0.0523,92083667,39.36525,-123.25504,6.308,26.094,,,,,con_p,1,1,39.39944,-123.55532,-0.369,1.0,85.4328,278.3778,B,0.0523
1,GVV.--.EHZ,-0.0344,92083667,39.36525,-123.25504,6.308,67.523,,,,,con_p,1,1,39.7751,-122.67551,-1.457,1.0,98.8426,47.5498,B,0.0344
1,KBN.--.EHZ,-0.03691,92083667,39.36525,-123.25504,6.308,58.842,,,,,con_p,1,1,39.89237,-123.19503,-1.329,1.0,96.7605,5.0301,B,0.03691
1,GHO.01.EHZ,-8e-05,92083667,39.36525,-123.25504,6.308,43.327,,,,,con_p,1,1,39.04446,-123.54109,-0.671,1.0,92.5059,214.5826,B,8e-05
1,GMR.01.EHZ,-0.00073,92083667,39.36525,-123.25504,6.308,31.636,,,,,con_p,1,1,39.13317,-123.46788,-0.37,1.0,88.5334,215.3381,B,0.00073
1,GNR.01.EHZ,0.03696,92083667,39.36525,-123.25504,6.308,37.45,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,90.7466,240.7595,B,0.03696
1,GNR.01.HNZ,4e-05,92083667,39.36525,-123.25504,6.308,37.45,,,,,con_p,1,1,39.20074,-123.63514,-0.327,1.0,90.7466,240.7595,B,4e-05
1,GWR.01.EHZ,-0.02009,92083667,39.36525,-123.25504,6.308,18.173,,,,,con_p,1,1,39.20575,-123.3011,-0.654,1.0,79.2912,192.5856,B,0.02009
