station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp
NC.GBB..EH,2008-04-04T17:10:56.150,11,2008-04-04T17:10:56.260,0.884,P,nc40214567.mseed,56.18880081176758,56.18880081176758
NC.GHM..EH,2008-04-04T17:10:56.150,10262,2008-04-04T17:12:38.770,0.982,P,nc40214567.mseed,94.39966583251953,94.39966583251953
NC.GTC..SH,2008-04-04T17:10:56.150,5095,2008-04-04T17:11:47.100,0.903,P,nc40214567.mseed,52.9452018737793,52.9452018737793
NC.GTC..SH,2008-04-04T17:10:56.150,10654,2008-04-04T17:12:42.690,0.964,P,nc40214567.mseed,62.0547981262207,62.0547981262207
NC.KBN..SH,2008-04-04T17:10:56.150,4728,2008-04-04T17:11:43.430,0.751,P,nc40214567.mseed,75.7176284790039,75.7176284790039
NC.KCR..SH,2008-04-04T17:10:56.150,3656,2008-04-04T17:11:32.710,0.829,P,nc40214567.mseed,1565.80908203125,1565.80908203125
NC.KCS..SH,2008-04-04T17:10:56.150,3801,2008-04-04T17:11:34.160,0.973,P,nc40214567.mseed,965.060791015625,965.060791015625
NC.KCT..HH,2008-04-04T17:10:56.150,3838,2008-04-04T17:11:34.530,0.972,P,nc40214567.mseed,4207.03564453125,4207.03564453125
NC.KFP..SH,2008-04-04T17:10:56.150,4866,2008-04-04T17:11:44.810,0.747,P,nc40214567.mseed,67.00003051757812,67.00003051757812
NC.KFP..SH,2008-04-04T17:10:56.150,10581,2008-04-04T17:12:41.960,0.934,P,nc40214567.mseed,36.93245315551758,36.93245315551758
NC.KHBB..HH,2008-04-04T17:10:56.150,4055,2008-04-04T17:11:36.700,0.971,P,nc40214567.mseed,5173.7705078125,5173.7705078125
NC.KHMB..HH,2008-04-04T17:10:56.150,3635,2008-04-04T17:11:32.500,0.958,P,nc40214567.mseed,26921.7421875,26921.7421875
NC.KIP..SH,2008-04-04T17:10:56.150,4666,2008-04-04T17:11:42.810,0.894,P,nc40214567.mseed,122.84573364257812,122.84573364257812
NC.KJJ..SH,2008-04-04T17:10:56.150,4027,2008-04-04T17:11:36.420,0.892,P,nc40214567.mseed,1256.44189453125,1256.44189453125
NC.KKP..SH,2008-04-04T17:10:56.150,4226,2008-04-04T17:11:38.410,0.932,P,nc40214567.mseed,243.8958740234375,243.8958740234375
NC.KMR..HH,2008-04-04T17:10:56.150,4025,2008-04-04T17:11:36.400,0.947,P,nc40214567.mseed,5649.39013671875,5649.39013671875
NC.KOM..SH,2008-04-04T17:10:56.150,4286,2008-04-04T17:11:39.010,0.98,P,nc40214567.mseed,764.5506591796875,764.5506591796875
NC.KPP..SH,2008-04-04T17:10:56.150,4118,2008-04-04T17:11:37.330,0.927,P,nc40214567.mseed,396.0087890625,396.0087890625
NC.KRK..SH,2008-04-04T17:10:56.150,5776,2008-04-04T17:11:53.910,0.738,P,nc40214567.mseed,58.898529052734375,58.898529052734375
NC.KRK..SH,2008-04-04T17:10:56.150,10226,2008-04-04T17:12:38.410,0.965,P,nc40214567.mseed,111.85213470458984,111.85213470458984
NC.KRMB..HH,2008-04-04T17:10:56.150,4475,2008-04-04T17:11:40.900,0.981,P,nc40214567.mseed,483.9446716308594,483.9446716308594
NC.KRP..HH,2008-04-04T17:10:56.150,3965,2008-04-04T17:11:35.800,0.957,P,nc40214567.mseed,1759.6815185546875,1759.6815185546875
NC.KSM..SH,2008-04-04T17:10:56.150,4050,2008-04-04T17:11:36.650,0.857,P,nc40214567.mseed,1458.226806640625,1458.226806640625
NC.KSXB..HH,2008-04-04T17:10:56.150,4903,2008-04-04T17:11:45.180,0.971,P,nc40214567.mseed,259.3788757324219,259.3788757324219
NC.LAM..SH,2008-04-04T17:10:56.150,5247,2008-04-04T17:11:48.620,0.88,P,nc40214567.mseed,47.31755447387695,47.31755447387695
NC.LBK..SH,2008-04-04T17:10:56.150,4779,2008-04-04T17:11:43.940,0.919,P,nc40214567.mseed,513.477294921875,513.477294921875
NC.LBP..SH,2008-04-04T17:10:56.150,4531,2008-04-04T17:11:41.460,0.737,P,nc40214567.mseed,72.44813537597656,72.44813537597656
NC.LGB..SH,2008-04-04T17:10:56.150,5512,2008-04-04T17:11:51.270,0.708,P,nc40214567.mseed,175.05368041992188,175.05368041992188
NC.LGP..SH,2008-04-04T17:10:56.150,4525,2008-04-04T17:11:41.400,0.938,P,nc40214567.mseed,1082.58056640625,1082.58056640625
NC.LSF..SH,2008-04-04T17:10:56.150,4859,2008-04-04T17:11:44.740,0.846,P,nc40214567.mseed,56.401695251464844,56.401695251464844
NC.LSH..SH,2008-04-04T17:10:56.150,5388,2008-04-04T17:11:50.030,0.865,P,nc40214567.mseed,206.33778381347656,206.33778381347656
NC.LSR..SH,2008-04-04T17:10:56.150,5259,2008-04-04T17:11:48.740,0.713,P,nc40214567.mseed,296.34625244140625,296.34625244140625
NC.LVR..SH,2008-04-04T17:10:56.150,5094,2008-04-04T17:11:47.090,0.836,P,nc40214567.mseed,76.33377838134766,76.33377838134766
XQ.ME03.01.BH,2008-04-04T17:10:56.150,4715,2008-04-04T17:11:43.300,0.952,P,nc40214567.mseed,445.375,445.375
XQ.ME04.01.BH,2008-04-04T17:10:56.150,4335,2008-04-04T17:11:39.500,0.842,P,nc40214567.mseed,2432.248779296875,2432.248779296875
XQ.ME09.01.BH,2008-04-04T17:10:56.150,4704,2008-04-04T17:11:43.190,0.922,P,nc40214567.mseed,521.5194091796875,521.5194091796875
XQ.ME10.01.BH,2008-04-04T17:10:56.150,4946,2008-04-04T17:11:45.610,0.757,P,nc40214567.mseed,599.56982421875,599.56982421875
XQ.ME13.01.BH,2008-04-04T17:10:56.150,4378,2008-04-04T17:11:39.930,0.912,P,nc40214567.mseed,933.0853881835938,933.0853881835938
XQ.ME27.01.BH,2008-04-04T17:10:56.150,4220,2008-04-04T17:11:38.350,0.734,P,nc40214567.mseed,2094.409912109375,2094.409912109375
XQ.ME29.01.BH,2008-04-04T17:10:56.150,4341,2008-04-04T17:11:39.560,0.926,P,nc40214567.mseed,5510.77099609375,5510.77099609375
XQ.ME30.01.BH,2008-04-04T17:10:56.150,3698,2008-04-04T17:11:33.130,0.975,P,nc40214567.mseed,11503.591796875,11503.591796875
XQ.ME31.01.BH,2008-04-04T17:10:56.150,3415,2008-04-04T17:11:30.300,0.965,P,nc40214567.mseed,14868.875,14868.875
XQ.ME32.01.BH,2008-04-04T17:10:56.150,3461,2008-04-04T17:11:30.760,0.969,P,nc40214567.mseed,11310.1201171875,11310.1201171875
XQ.ME33.01.BH,2008-04-04T17:10:56.150,3598,2008-04-04T17:11:32.130,0.938,P,nc40214567.mseed,5835.14794921875,5835.14794921875
XQ.ME34.01.BH,2008-04-04T17:10:56.150,3654,2008-04-04T17:11:32.690,0.972,P,nc40214567.mseed,32403.18359375,32403.18359375
XQ.ME35.01.BH,2008-04-04T17:10:56.150,3731,2008-04-04T17:11:33.460,0.958,P,nc40214567.mseed,5924.5263671875,5924.5263671875
XQ.ME36.01.BH,2008-04-04T17:10:56.150,3971,2008-04-04T17:11:35.860,0.925,P,nc40214567.mseed,5525.439453125,5525.439453125
XQ.ME37.01.BH,2008-04-04T17:10:56.150,3926,2008-04-04T17:11:35.410,0.925,P,nc40214567.mseed,1923.1744384765625,1923.1744384765625
XQ.ME43.01.BH,2008-04-04T17:10:56.150,10247,2008-04-04T17:12:38.620,0.924,P,nc40214567.mseed,540.5869750976562,540.5869750976562
XQ.ME44.01.BH,2008-04-04T17:10:56.150,10079,2008-04-04T17:12:36.940,0.921,P,nc40214567.mseed,1101.9937744140625,1101.9937744140625
XQ.ME45.01.BH,2008-04-04T17:10:56.150,10191,2008-04-04T17:12:38.060,0.945,P,nc40214567.mseed,590.2513427734375,590.2513427734375
XQ.ME52.01.BH,2008-04-04T17:10:56.150,10235,2008-04-04T17:12:38.500,0.977,P,nc40214567.mseed,753.9207153320312,753.9207153320312
BK.JCC..HH,2008-04-16T16:46:54.950,4168,2008-04-16T16:47:36.630,0.723,P,nc40215417.mseed,1667.5560302734375,1667.5560302734375
NC.GRO..EH,2008-04-16T16:46:54.950,5116,2008-04-16T16:47:46.110,0.782,P,nc40215417.mseed,169.39227294921875,169.39227294921875
NC.KCPB..HH,2008-04-16T16:46:54.950,4364,2008-04-16T16:47:38.590,0.764,P,nc40215417.mseed,849.0995483398438,849.0995483398438
NC.KCR..SH,2008-04-16T16:46:54.950,3682,2008-04-16T16:47:31.770,0.93,P,nc40215417.mseed,1604.5745849609375,1604.5745849609375
NC.KCS..SH,2008-04-16T16:46:54.950,4202,2008-04-16T16:47:36.970,0.925,P,nc40215417.mseed,1545.007568359375,1545.007568359375
NC.KCT..HH,2008-04-16T16:46:54.950,2479,2008-04-16T16:47:19.740,0.821,P,nc40215417.mseed,2153.6103515625,2153.6103515625
NC.KCT..HH,2008-04-16T16:46:54.950,3690,2008-04-16T16:47:31.850,0.965,P,nc40215417.mseed,5411.3896484375,5411.3896484375
NC.KFP..SH,2008-04-16T16:46:54.950,4447,2008-04-16T16:47:39.420,0.84,P,nc40215417.mseed,222.2637481689453,222.2637481689453
NC.KHBB..HH,2008-04-16T16:46:54.950,4522,2008-04-16T16:47:40.170,0.91,P,nc40215417.mseed,793.2553100585938,793.2553100585938
NC.KIP..SH,2008-04-16T16:46:54.950,4289,2008-04-16T16:47:37.840,0.838,P,nc40215417.mseed,464.4517822265625,464.4517822265625
NC.KJJ..SH,2008-04-16T16:46:54.950,2171,2008-04-16T16:47:16.660,0.968,P,nc40215417.mseed,1373.9051513671875,1373.9051513671875
NC.KJJ..SH,2008-04-16T16:46:54.950,3388,2008-04-16T16:47:28.830,0.978,P,nc40215417.mseed,1782.59716796875,1782.59716796875
NC.KKP..SH,2008-04-16T16:46:54.950,4115,2008-04-16T16:47:36.100,0.949,P,nc40215417.mseed,683.88818359375,683.88818359375
NC.KMR..HH,2008-04-16T16:46:54.950,2502,2008-04-16T16:47:19.970,0.924,P,nc40215417.mseed,1462.61865234375,1462.61865234375
NC.KMR..HH,2008-04-16T16:46:54.950,3718,2008-04-16T16:47:32.130,0.961,P,nc40215417.mseed,12329.380859375,12329.380859375
NC.KOM..SH,2008-04-16T16:46:54.950,5018,2008-04-16T16:47:45.130,0.907,P,nc40215417.mseed,153.37252807617188,153.37252807617188
NC.KPP..SH,2008-04-16T16:46:54.950,4266,2008-04-16T16:47:37.610,0.874,P,nc40215417.mseed,1081.0908203125,1081.0908203125
NC.KSM..SH,2008-04-16T16:46:54.950,2075,2008-04-16T16:47:15.700,0.982,P,nc40215417.mseed,1687.63037109375,1687.63037109375
NC.KSM..SH,2008-04-16T16:46:54.950,3290,2008-04-16T16:47:27.850,0.972,P,nc40215417.mseed,1698.432861328125,1698.432861328125
NC.LBK..SH,2008-04-16T16:46:54.950,5383,2008-04-16T16:47:48.780,0.731,P,nc40215417.mseed,229.8424072265625,229.8424072265625
NC.LBP..SH,2008-04-16T16:46:54.950,4739,2008-04-16T16:47:42.340,0.807,P,nc40215417.mseed,212.0597686767578,212.0597686767578
NC.LPG..SH,2008-04-16T16:46:54.950,5004,2008-04-16T16:47:44.990,0.749,P,nc40215417.mseed,145.1647186279297,145.1647186279297
NC.LRB..SH,2008-04-16T16:46:54.950,5240,2008-04-16T16:47:47.350,0.825,P,nc40215417.mseed,180.3829345703125,180.3829345703125
NC.LVR..SH,2008-04-16T16:46:54.950,5044,2008-04-16T16:47:45.390,0.769,P,nc40215417.mseed,166.6334686279297,166.6334686279297
XQ.ME04.01.BH,2008-04-16T16:46:54.950,5078,2008-04-16T16:47:45.730,0.854,P,nc40215417.mseed,524.293701171875,524.293701171875
XQ.ME07.01.BH,2008-04-16T16:46:54.950,4954,2008-04-16T16:47:44.490,0.806,P,nc40215417.mseed,1130.37646484375,1130.37646484375
XQ.ME08.01.BH,2008-04-16T16:46:54.950,4296,2008-04-16T16:47:37.910,0.718,P,nc40215417.mseed,3036.84814453125,3036.84814453125
XQ.ME31.01.BH,2008-04-16T16:46:54.950,2859,2008-04-16T16:47:23.540,0.758,P,nc40215417.mseed,994.3214111328125,994.3214111328125
XQ.ME31.01.BH,2008-04-16T16:46:54.950,4074,2008-04-16T16:47:35.690,0.882,P,nc40215417.mseed,3090.258056640625,3090.258056640625
XQ.ME32.01.BH,2008-04-16T16:46:54.950,2732,2008-04-16T16:47:22.270,0.875,P,nc40215417.mseed,1011.0471801757812,1011.0471801757812
XQ.ME32.01.BH,2008-04-16T16:46:54.950,3943,2008-04-16T16:47:34.380,0.841,P,nc40215417.mseed,5636.45458984375,5636.45458984375
XQ.ME33.01.BH,2008-04-16T16:46:54.950,2563,2008-04-16T16:47:20.580,0.925,P,nc40215417.mseed,1024.587646484375,1024.587646484375
XQ.ME33.01.BH,2008-04-16T16:46:54.950,3782,2008-04-16T16:47:32.770,0.942,P,nc40215417.mseed,6963.7236328125,6963.7236328125
XQ.ME34.01.BH,2008-04-16T16:46:54.950,3586,2008-04-16T16:47:30.810,0.904,P,nc40215417.mseed,13865.4111328125,13865.4111328125
XQ.ME35.01.BH,2008-04-16T16:46:54.950,186,2008-04-16T16:46:56.810,0.781,P,nc40215417.mseed,1028.74755859375,1028.74755859375
XQ.ME35.01.BH,2008-04-16T16:46:54.950,2502,2008-04-16T16:47:19.970,0.753,P,nc40215417.mseed,1430.238037109375,1430.238037109375
XQ.ME36.01.BH,2008-04-16T16:46:54.950,3270,2008-04-16T16:47:27.650,0.961,P,nc40215417.mseed,87734.515625,87734.515625
XQ.ME37.01.BH,2008-04-16T16:46:54.950,2586,2008-04-16T16:47:20.810,0.896,P,nc40215417.mseed,1067.2052001953125,1067.2052001953125
XQ.ME37.01.BH,2008-04-16T16:46:54.950,3799,2008-04-16T16:47:32.940,0.914,P,nc40215417.mseed,10996.064453125,10996.064453125
XQ.ME38.01.BH,2008-04-16T16:46:54.950,2857,2008-04-16T16:47:23.520,0.962,P,nc40215417.mseed,790.369140625,790.369140625
XQ.ME38.01.BH,2008-04-16T16:46:54.950,4068,2008-04-16T16:47:35.630,0.898,P,nc40215417.mseed,5708.55126953125,5708.55126953125
XQ.ME39.01.BH,2008-04-16T16:46:54.950,2682,2008-04-16T16:47:21.770,0.874,P,nc40215417.mseed,1143.42919921875,1143.42919921875
XQ.ME39.01.BH,2008-04-16T16:46:54.950,3899,2008-04-16T16:47:33.940,0.931,P,nc40215417.mseed,10742.7939453125,10742.7939453125
XQ.ME42.01.BH,2008-04-16T16:46:54.950,4527,2008-04-16T16:47:40.220,0.806,P,nc40215417.mseed,637.1986694335938,637.1986694335938
XQ.ME49.01.BH,2008-04-16T16:46:54.950,2790,2008-04-16T16:47:22.850,0.822,P,nc40215417.mseed,826.858642578125,826.858642578125
XQ.ME49.01.BH,2008-04-16T16:46:54.950,4004,2008-04-16T16:47:34.990,0.844,P,nc40215417.mseed,3078.6318359375,3078.6318359375
BK.GASB..HH,2008-04-20T13:53:28.660,5093,2008-04-20T13:54:19.590,0.702,P,nc40215622.mseed,667.1746215820312,667.1746215820312
BK.WDC..HH,2008-04-20T13:53:28.660,4436,2008-04-20T13:54:13.020,0.768,P,nc40215622.mseed,485.21124267578125,485.21124267578125
BK.YBH..HH,2008-04-20T13:53:28.660,5502,2008-04-20T13:54:23.680,0.823,P,nc40215622.mseed,514.8211669921875,514.8211669921875
NC.GCK..EH,2008-04-20T13:53:28.660,5522,2008-04-20T13:54:23.880,0.877,P,nc40215622.mseed,59.11866760253906,59.11866760253906
NC.GRO..EH,2008-04-20T13:53:28.660,4732,2008-04-20T13:54:15.980,0.983,P,nc40215622.mseed,146.65347290039062,146.65347290039062
NC.GTC..SH,2008-04-20T13:53:28.660,5054,2008-04-20T13:54:19.200,0.922,P,nc40215622.mseed,60.284847259521484,60.284847259521484
NC.KBN..SH,2008-04-20T13:53:28.660,4376,2008-04-20T13:54:12.420,0.918,P,nc40215622.mseed,168.75186157226562,168.75186157226562
NC.KCPB..HH,2008-04-20T13:53:28.660,4690,2008-04-20T13:54:15.560,0.904,P,nc40215622.mseed,654.5784912109375,654.5784912109375
NC.KCR..SH,2008-04-20T13:53:28.660,3583,2008-04-20T13:54:04.490,0.95,P,nc40215622.mseed,1611.6793212890625,1611.6793212890625
NC.KCS..SH,2008-04-20T13:53:28.660,3262,2008-04-20T13:54:01.280,0.983,P,nc40215622.mseed,1667.355224609375,1667.355224609375
NC.KFP..SH,2008-04-20T13:53:28.660,4739,2008-04-20T13:54:16.050,0.816,P,nc40215622.mseed,215.25132751464844,215.25132751464844
NC.KHBB..HH,2008-04-20T13:53:28.660,3614,2008-04-20T13:54:04.800,0.978,P,nc40215622.mseed,3614.99951171875,3614.99951171875
NC.KHMB..HH,2008-04-20T13:53:28.660,3837,2008-04-20T13:54:07.030,0.864,P,nc40215622.mseed,1680.20947265625,1680.20947265625
NC.KIP..SH,2008-04-20T13:53:28.660,4470,2008-04-20T13:54:13.360,0.908,P,nc40215622.mseed,424.1946105957031,424.1946105957031
NC.KJJ..SH,2008-04-20T13:53:28.660,4392,2008-04-20T13:54:12.580,0.772,P,nc40215622.mseed,1302.672607421875,1302.672607421875
NC.KKP..SH,2008-04-20T13:53:28.660,3850,2008-04-20T13:54:07.160,0.93,P,nc40215622.mseed,389.73492431640625,389.73492431640625
NC.KMR..HH,2008-04-20T13:53:28.660,3773,2008-04-20T13:54:06.390,0.961,P,nc40215622.mseed,14114.5693359375,14114.5693359375
NC.KOM..SH,2008-04-20T13:53:28.660,4456,2008-04-20T13:54:13.220,0.853,P,nc40215622.mseed,516.3453369140625,516.3453369140625
NC.KPP..SH,2008-04-20T13:53:28.660,3513,2008-04-20T13:54:03.790,0.982,P,nc40215622.mseed,1560.72216796875,1560.72216796875
NC.KRMB..HH,2008-04-20T13:53:28.660,4966,2008-04-20T13:54:18.320,0.934,P,nc40215622.mseed,723.81982421875,723.81982421875
NC.KRP..HH,2008-04-20T13:53:28.660,4546,2008-04-20T13:54:14.120,0.927,P,nc40215622.mseed,1769.7864990234375,1769.7864990234375
NC.KSM..SH,2008-04-20T13:53:28.660,4282,2008-04-20T13:54:11.480,0.977,P,nc40215622.mseed,1593.4737548828125,1593.4737548828125
NC.KTR..SH,2008-04-20T13:53:28.660,5527,2008-04-20T13:54:23.930,0.941,P,nc40215622.mseed,28.072032928466797,28.072032928466797
NC.LAM..SH,2008-04-20T13:53:28.660,5335,2008-04-20T13:54:22.010,0.822,P,nc40215622.mseed,51.28293228149414,51.28293228149414
NC.LBK..SH,2008-04-20T13:53:28.660,4634,2008-04-20T13:54:15.000,0.947,P,nc40215622.mseed,811.0188598632812,811.0188598632812
NC.LBP..SH,2008-04-20T13:53:28.660,4050,2008-04-20T13:54:09.160,0.957,P,nc40215622.mseed,330.4811096191406,330.4811096191406
NC.LCSB..SH,2008-04-20T13:53:28.660,1,2008-04-20T13:53:28.670,0.717,P,nc40215622.mseed,81.50838470458984,81.50838470458984
NC.LDB..SH,2008-04-20T13:53:28.660,5451,2008-04-20T13:54:23.170,0.763,P,nc40215622.mseed,67.61507415771484,67.61507415771484
NC.LGB..SH,2008-04-20T13:53:28.660,5416,2008-04-20T13:54:22.820,0.769,P,nc40215622.mseed,186.89385986328125,186.89385986328125
NC.LGP..SH,2008-04-20T13:53:28.660,4281,2008-04-20T13:54:11.470,0.969,P,nc40215622.mseed,1515.0146484375,1515.0146484375
NC.LPG..SH,2008-04-20T13:53:28.660,4452,2008-04-20T13:54:13.180,0.729,P,nc40215622.mseed,178.99693298339844,178.99693298339844
NC.LRB..SH,2008-04-20T13:53:28.660,4648,2008-04-20T13:54:15.140,0.854,P,nc40215622.mseed,157.98452758789062,157.98452758789062
NC.LSF..SH,2008-04-20T13:53:28.660,4498,2008-04-20T13:54:13.640,0.887,P,nc40215622.mseed,429.7887268066406,429.7887268066406
NC.LSH..SH,2008-04-20T13:53:28.660,5150,2008-04-20T13:54:20.160,0.905,P,nc40215622.mseed,506.5893249511719,506.5893249511719
NC.LSR..SH,2008-04-20T13:53:28.660,5092,2008-04-20T13:54:19.580,0.793,P,nc40215622.mseed,603.6701049804688,603.6701049804688
NC.LTC..SH,2008-04-20T13:53:28.660,5188,2008-04-20T13:54:20.540,0.707,P,nc40215622.mseed,73.88823699951172,73.88823699951172
NC.LVR..SH,2008-04-20T13:53:28.660,4579,2008-04-20T13:54:14.450,0.931,P,nc40215622.mseed,276.4065246582031,276.4065246582031
NC.LWH..SH,2008-04-20T13:53:28.660,5256,2008-04-20T13:54:21.220,0.841,P,nc40215622.mseed,618.2549438476562,618.2549438476562
PB.B039..EH,2008-04-20T13:53:28.660,5316,2008-04-20T13:54:21.820,0.846,P,nc40215622.mseed,207.4385986328125,207.4385986328125
XQ.ME02.01.BH,2008-04-20T13:53:28.660,5759,2008-04-20T13:54:26.250,0.917,P,nc40215622.mseed,1303.9857177734375,1303.9857177734375
XQ.ME03.01.BH,2008-04-20T13:53:28.660,5191,2008-04-20T13:54:20.570,0.735,P,nc40215622.mseed,1034.8094482421875,1034.8094482421875
XQ.ME04.01.BH,2008-04-20T13:53:28.660,4587,2008-04-20T13:54:14.530,0.895,P,nc40215622.mseed,1496.85400390625,1496.85400390625
XQ.ME07.01.BH,2008-04-20T13:53:28.660,4491,2008-04-20T13:54:13.570,0.801,P,nc40215622.mseed,1720.1014404296875,1720.1014404296875
XQ.ME08.01.BH,2008-04-20T13:53:28.660,3734,2008-04-20T13:54:06.000,0.888,P,nc40215622.mseed,2133.33154296875,2133.33154296875
XQ.ME09.01.BH,2008-04-20T13:53:28.660,4555,2008-04-20T13:54:14.210,0.815,P,nc40215622.mseed,957.098388671875,957.098388671875
XQ.ME10.01.BH,2008-04-20T13:53:28.660,4722,2008-04-20T13:54:15.880,0.896,P,nc40215622.mseed,1687.4306640625,1687.4306640625
XQ.ME12.01.BH,2008-04-20T13:53:28.660,4831,2008-04-20T13:54:16.970,0.843,P,nc40215622.mseed,1344.2705078125,1344.2705078125
XQ.ME13.01.BH,2008-04-20T13:53:28.660,4039,2008-04-20T13:54:09.050,0.828,P,nc40215622.mseed,2855.671142578125,2855.671142578125
XQ.ME14.01.BH,2008-04-20T13:53:28.660,5482,2008-04-20T13:54:23.480,0.794,P,nc40215622.mseed,680.5728759765625,680.5728759765625
XQ.ME15.01.BH,2008-04-20T13:53:28.660,5678,2008-04-20T13:54:25.440,0.85,P,nc40215622.mseed,864.5040893554688,864.5040893554688
XQ.ME16.01.BH,2008-04-20T13:53:28.660,5034,2008-04-20T13:54:19.000,0.855,P,nc40215622.mseed,818.5556640625,818.5556640625
XQ.ME27.01.BH,2008-04-20T13:53:28.660,3626,2008-04-20T13:54:04.920,0.971,P,nc40215622.mseed,7058.52978515625,7058.52978515625
XQ.ME28.01.BH,2008-04-20T13:53:28.660,4650,2008-04-20T13:54:15.160,0.761,P,nc40215622.mseed,1402.26123046875,1402.26123046875
XQ.ME29.01.BH,2008-04-20T13:53:28.660,4310,2008-04-20T13:54:11.760,0.842,P,nc40215622.mseed,4331.23974609375,4331.23974609375
XQ.ME30.01.BH,2008-04-20T13:53:28.660,3681,2008-04-20T13:54:05.470,0.949,P,nc40215622.mseed,4062.512451171875,4062.512451171875
XQ.ME31.01.BH,2008-04-20T13:53:28.660,3915,2008-04-20T13:54:07.810,0.893,P,nc40215622.mseed,2425.966064453125,2425.966064453125
