event_id,etime,elat,elon,edep,emag,station_id,phase_type,phase_polarity,phase_time
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,BK.DANT..HHZ,P,,2019-01-01 23:00:17.880
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,BK.DCMP..HHZ,P,,2019-01-01 23:00:17.150
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,BK.HATC..HHZ,P,,2019-01-01 23:00:20.390
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,BK.HOPS..HHZ,P,1.0,2019-01-01 23:00:24.800
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,BK.JCC..HHZ,P,1.0,2019-01-01 23:00:03.460
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,BK.ORV..HHZ,P,1.0,2019-01-01 23:00:27.490
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,BK.PETY..HHZ,P,-1.0,2019-01-01 23:00:10.500
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,BK.SCOT..HHZ,P,1.0,2019-01-01 23:00:07.260
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,BK.SHEP..HHZ,P,,2019-01-01 23:00:20.570
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,BK.SIGP..HHZ,P,1.0,2019-01-01 23:00:12.550
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,BK.TRIN..HHZ,P,1.0,2019-01-01 23:00:05.860
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,BK.WEAV..HHZ,P,1.0,2019-01-01 23:00:03.230
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,BK.YBH..HHZ,P,1.0,2019-01-01 23:00:12.340
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,CE.88059..HNZ,P,-1.0,2019-01-01 23:00:11.120
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,CE.89101..HNZ,P,1.0,2019-01-01 23:00:09.300
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,CE.89255..HNZ,P,-1.0,2019-01-01 23:00:06.410
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,CE.89464..HNZ,P,-1.0,2019-01-01 23:00:04.240
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,CE.89781..HNZ,P,-1.0,2019-01-01 23:00:04.630
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,CE.99144..HNZ,P,,2019-01-01 23:00:10.750
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,NC.GFC..EHZ,P,,2019-01-01 23:00:23.620
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,NC.GRO..EHZ,P,1.0,2019-01-01 23:00:14.680
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,NC.GTC..EHZ,P,1.0,2019-01-01 23:00:18.070
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,NC.GVV..EHZ,P,,2019-01-01 23:00:16.200
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,NC.KBN..EHZ,P,-1.0,2019-01-01 23:00:12.520
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,NC.KBO..HHZ,P,-1.0,2019-01-01 23:00:17.450
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,NC.KCO..EHZ,P,1.0,2019-01-01 23:00:09.810
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,NC.KCPB..HHZ,P,-1.0,2019-01-01 23:00:14.630
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,NC.KCR..EHZ,P,-1.0,2019-01-01 23:00:05.340
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,NC.KCT..HHZ,P,1.0,2019-01-01 23:00:08.440
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,NC.KFP..EHZ,P,-1.0,2019-01-01 23:00:15.400
nc73129211,2019-01-01 22:59:54.860,40.887,-123.47766666666666,22.66,3.26,NC.KHBB..HHZ,P,1.0,2019-01-01 23:00:01.900
