event_id,etime,elat,elon,edep,emag,station_id,phase_type,phase_polarity,phase_time
nc71704265,2012-01-02 00:02:52.250,39.987,-123.247,6.88,1.62,BK.GASB..HHZ,P,1.0,2012-01-02 00:03:03.400
nc71704265,2012-01-02 00:02:52.250,39.987,-123.247,6.88,1.62,BK.WDC..HHZ,P,,2012-01-02 00:03:08.430
nc71704265,2012-01-02 00:02:52.250,39.987,-123.247,6.88,1.62,NC.GBB..EHZ,P,1.0,2012-01-02 00:03:08.130
nc71704265,2012-01-02 00:02:52.250,39.987,-123.247,6.88,1.62,NC.GCK..EHZ,P,1.0,2012-01-02 00:03:08.560
nc71704265,2012-01-02 00:02:52.250,39.987,-123.247,6.88,1.62,NC.GHM..EHZ,P,-1.0,2012-01-02 00:03:04.150
nc71704265,2012-01-02 00:02:52.250,39.987,-123.247,6.88,1.62,NC.GRO..EHZ,P,1.0,2012-01-02 00:03:02.210
nc71704265,2012-01-02 00:02:52.250,39.987,-123.247,6.88,1.62,NC.GTC..EHZ,P,-1.0,2012-01-02 00:03:05.680
nc71704265,2012-01-02 00:02:52.250,39.987,-123.247,6.88,1.62,NC.GVV..EHZ,P,1.0,2012-01-02 00:03:02.840
nc71704265,2012-01-02 00:02:52.250,39.987,-123.247,6.88,1.62,NC.KBN..EHZ,P,1.0,2012-01-02 00:02:55.740
nc71704265,2012-01-02 00:02:52.250,39.987,-123.247,6.88,1.62,NC.KCR..EHZ,P,1.0,2012-01-02 00:03:05.830
nc71704265,2012-01-02 00:02:52.250,39.987,-123.247,6.88,1.62,NC.KCS..EHZ,P,1.0,2012-01-02 00:03:05.190
nc71704265,2012-01-02 00:02:52.250,39.987,-123.247,6.88,1.62,NC.KFP..EHZ,P,1.0,2012-01-02 00:03:00.570
nc71704265,2012-01-02 00:02:52.250,39.987,-123.247,6.88,1.62,NC.KHBB..HHZ,P,-1.0,2012-01-02 00:03:07.530
nc71704265,2012-01-02 00:02:52.250,39.987,-123.247,6.88,1.62,NC.KIP..EHZ,P,1.0,2012-01-02 00:02:58.150
nc71704265,2012-01-02 00:02:52.250,39.987,-123.247,6.88,1.62,NC.KKP..EHZ,P,1.0,2012-01-02 00:02:58.710
nc71704265,2012-01-02 00:02:52.250,39.987,-123.247,6.88,1.62,NC.KRK..EHZ,P,-1.0,2012-01-02 00:03:01.970
nc71704265,2012-01-02 00:02:52.250,39.987,-123.247,6.88,1.62,NC.LBP..EHZ,P,1.0,2012-01-02 00:03:02.160
nc71704265,2012-01-02 00:02:52.250,39.987,-123.247,6.88,1.62,NC.LPG..EHZ,P,1.0,2012-01-02 00:03:02.640
nc71704265,2012-01-02 00:02:52.250,39.987,-123.247,6.88,1.62,NC.LRB..EHZ,P,1.0,2012-01-02 00:03:04.910
