event_id,etime,elat,elon,edep,emag,station_id,phase_type,phase_polarity,phase_time
nc71510245,2011-01-15 09:27:59.780,40.309666666666665,-124.256,9.2,2.56,PB.B047..EHZ,P,-1.0,2011-01-15 09:28:02.610
nc71510245,2011-01-15 09:27:59.780,40.309666666666665,-124.256,9.2,2.56,PB.B049..EHZ,P,-1.0,2011-01-15 09:28:07.360
nc71510245,2011-01-15 09:27:59.780,40.309666666666665,-124.256,9.2,2.56,PB.B932..EHZ,P,1.0,2011-01-15 09:28:01.910
nc71510245,2011-01-15 09:27:59.780,40.309666666666665,-124.256,9.2,2.56,PB.B933..EHZ,P,1.0,2011-01-15 09:28:06.790
nc71510245,2011-01-15 09:27:59.780,40.309666666666665,-124.256,9.2,2.56,PB.B935..EHZ,P,-1.0,2011-01-15 09:28:11.810
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,BK.GASB..HHZ,P,1.0,2011-01-19 22:22:19.320
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,BK.JCC..HHZ,P,1.0,2011-01-19 22:21:59.560
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,BK.WDC..HHZ,P,-1.0,2011-01-19 22:22:16.540
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.GBB..EHZ,P,-1.0,2011-01-19 22:22:22.750
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.GCK..EHZ,P,-1.0,2011-01-19 22:22:23.640
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.GHM..EHZ,P,,2011-01-19 22:22:18.450
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.GTC..SHZ,P,-1.0,2011-01-19 22:22:14.240
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.GVV..EHZ,P,-1.0,2011-01-19 22:22:19.180
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.KBN..SHZ,P,-1.0,2011-01-19 22:22:13.580
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.KBO..HHZ,P,-1.0,2011-01-19 22:22:11.140
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.KCR..SHZ,P,1.0,2011-01-19 22:22:03.260
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.KCS..SHZ,P,1.0,2011-01-19 22:22:06.320
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.KFP..SHZ,P,1.0,2011-01-19 22:22:12.680
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.KHBB..HHZ,P,1.0,2011-01-19 22:22:08.830
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.KHMB..HHZ,P,1.0,2011-01-19 22:22:03.430
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.KIP..SHZ,P,-1.0,2011-01-19 22:22:11.280
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.KJJ..SHZ,P,1.0,2011-01-19 22:21:59.470
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.KKP..SHZ,P,1.0,2011-01-19 22:22:09.070
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.KMPB..HHZ,P,1.0,2011-01-19 22:22:00.220
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.KMR..HHZ,P,1.0,2011-01-19 22:22:05.870
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.KOM..SHZ,P,-1.0,2011-01-19 22:22:07.700
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.KRK..SHZ,P,,2011-01-19 22:22:15.620
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.KRP..HHZ,P,-1.0,2011-01-19 22:22:01.190
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.KSM..SHZ,P,1.0,2011-01-19 22:22:01.230
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.KSXB..HHZ,P,1.0,2011-01-19 22:22:08.240
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.LBK..SHZ,P,1.0,2011-01-19 22:22:15.210
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.LBP..SHZ,P,1.0,2011-01-19 22:22:13.350
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.LRB..SHZ,P,1.0,2011-01-19 22:22:18.410
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.LSF..SHZ,P,-1.0,2011-01-19 22:22:16.930
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.LSH..SHZ,P,,2011-01-19 22:22:21.710
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,NC.LVR..SHZ,P,1.0,2011-01-19 22:22:17.330
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,PB.B045..EHZ,P,1.0,2011-01-19 22:22:01.190
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,PB.B046..EHZ,P,1.0,2011-01-19 22:21:59.080
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,PB.B047..EHZ,P,1.0,2011-01-19 22:22:00.630
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,PB.B049..EHZ,P,1.0,2011-01-19 22:22:04.310
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,PB.B932..EHZ,P,1.0,2011-01-19 22:21:59.780
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,PB.B933..EHZ,P,1.0,2011-01-19 22:22:04.200
nc71512100,2011-01-19 22:21:47.110,40.71083333333333,-124.77583333333334,5.15,2.55,PB.B935..EHZ,P,1.0,2011-01-19 22:22:05.460
nc71514120,2011-01-24 05:37:48.600,40.123666666666665,-123.83116666666666,21.97,1.68,NC.KCR..SHZ,P,-1.0,2011-01-24 05:37:55.700
nc71514120,2011-01-24 05:37:48.600,40.123666666666665,-123.83116666666666,21.97,1.68,NC.KCS..SHZ,P,-1.0,2011-01-24 05:37:58.950
nc71514120,2011-01-24 05:37:48.600,40.123666666666665,-123.83116666666666,21.97,1.68,NC.KIP..SHZ,P,-1.0,2011-01-24 05:37:57.380
nc71514120,2011-01-24 05:37:48.600,40.123666666666665,-123.83116666666666,21.97,1.68,NC.KJJ..SHZ,P,1.0,2011-01-24 05:37:56.930
nc71514120,2011-01-24 05:37:48.600,40.123666666666665,-123.83116666666666,21.97,1.68,NC.KKP..SHZ,P,1.0,2011-01-24 05:37:55.790
nc71514120,2011-01-24 05:37:48.600,40.123666666666665,-123.83116666666666,21.97,1.68,NC.KMPB..HHZ,P,-1.0,2011-01-24 05:37:56.900
nc71514120,2011-01-24 05:37:48.600,40.123666666666665,-123.83116666666666,21.97,1.68,NC.KMR..HHZ,P,-1.0,2011-01-24 05:37:53.510
nc71514120,2011-01-24 05:37:48.600,40.123666666666665,-123.83116666666666,21.97,1.68,NC.KPP..SHZ,P,1.0,2011-01-24 05:37:57.880
nc71514120,2011-01-24 05:37:48.600,40.123666666666665,-123.83116666666666,21.97,1.68,NC.KSM..SHZ,P,1.0,2011-01-24 05:37:55.220
nc71514120,2011-01-24 05:37:48.600,40.123666666666665,-123.83116666666666,21.97,1.68,NC.LBP..SHZ,P,-1.0,2011-01-24 05:38:02.540
nc71514120,2011-01-24 05:37:48.600,40.123666666666665,-123.83116666666666,21.97,1.68,NC.LPG..SHZ,P,1.0,2011-01-24 05:38:04.830
nc71514120,2011-01-24 05:37:48.600,40.123666666666665,-123.83116666666666,21.97,1.68,NC.LRB..SHZ,P,1.0,2011-01-24 05:38:06.990
nc71514120,2011-01-24 05:37:48.600,40.123666666666665,-123.83116666666666,21.97,1.68,NC.LVR..SHZ,P,-1.0,2011-01-24 05:38:05.010
nc71514120,2011-01-24 05:37:48.600,40.123666666666665,-123.83116666666666,21.97,1.68,PB.B045..EHZ,P,-1.0,2011-01-24 05:37:56.190
nc71514120,2011-01-24 05:37:48.600,40.123666666666665,-123.83116666666666,21.97,1.68,PB.B046..EHZ,P,1.0,2011-01-24 05:37:56.970
nc71514120,2011-01-24 05:37:48.600,40.123666666666665,-123.83116666666666,21.97,1.68,PB.B047..EHZ,P,1.0,2011-01-24 05:37:55.560
nc71514120,2011-01-24 05:37:48.600,40.123666666666665,-123.83116666666666,21.97,1.68,PB.B049..EHZ,P,-1.0,2011-01-24 05:37:53.150
nc71514120,2011-01-24 05:37:48.600,40.123666666666665,-123.83116666666666,21.97,1.68,PB.B932..EHZ,P,1.0,2011-01-24 05:37:55.930
nc71514120,2011-01-24 05:37:48.600,40.123666666666665,-123.83116666666666,21.97,1.68,PB.B933..EHZ,P,1.0,2011-01-24 05:37:53.490
nc71514120,2011-01-24 05:37:48.600,40.123666666666665,-123.83116666666666,21.97,1.68,PB.B935..EHZ,P,1.0,2011-01-24 05:37:57.460
nc71514530,2011-01-25 02:34:39.630,40.48466666666667,-123.48916666666666,7.39,1.76,BK.JCC..HHZ,P,,2011-01-25 02:34:50.740
nc71514530,2011-01-25 02:34:39.630,40.48466666666667,-123.48916666666666,7.39,1.76,NC.KCR..SHZ,P,-1.0,2011-01-25 02:34:45.590
nc71514530,2011-01-25 02:34:39.630,40.48466666666667,-123.48916666666666,7.39,1.76,NC.KCS..SHZ,P,1.0,2011-01-25 02:34:42.410
nc71514530,2011-01-25 02:34:39.630,40.48466666666667,-123.48916666666666,7.39,1.76,NC.KHBB..HHZ,P,-1.0,2011-01-25 02:34:45.940
nc71514530,2011-01-25 02:34:39.630,40.48466666666667,-123.48916666666666,7.39,1.76,NC.KHMB..HHZ,P,1.0,2011-01-25 02:34:48.540
nc71514530,2011-01-25 02:34:39.630,40.48466666666667,-123.48916666666666,7.39,1.76,NC.KIP..SHZ,P,-1.0,2011-01-25 02:34:54.190
nc71514530,2011-01-25 02:34:39.630,40.48466666666667,-123.48916666666666,7.39,1.76,NC.KJJ..SHZ,P,1.0,2011-01-25 02:34:53.740
nc71514530,2011-01-25 02:34:39.630,40.48466666666667,-123.48916666666666,7.39,1.76,NC.KKP..SHZ,P,1.0,2011-01-25 02:34:47.930
nc71514530,2011-01-25 02:34:39.630,40.48466666666667,-123.48916666666666,7.39,1.76,NC.KMR..HHZ,P,-1.0,2011-01-25 02:34:47.190
nc71514530,2011-01-25 02:34:39.630,40.48466666666667,-123.48916666666666,7.39,1.76,NC.KPP..SHZ,P,-1.0,2011-01-25 02:34:44.490
nc71514530,2011-01-25 02:34:39.630,40.48466666666667,-123.48916666666666,7.39,1.76,NC.KSM..SHZ,P,-1.0,2011-01-25 02:34:52.500
nc71514530,2011-01-25 02:34:39.630,40.48466666666667,-123.48916666666666,7.39,1.76,NC.LBK..SHZ,P,1.0,2011-01-25 02:34:56.200
nc71514530,2011-01-25 02:34:39.630,40.48466666666667,-123.48916666666666,7.39,1.76,NC.LBP..SHZ,P,-1.0,2011-01-25 02:34:50.000
nc71514530,2011-01-25 02:34:39.630,40.48466666666667,-123.48916666666666,7.39,1.76,NC.LPK..SHZ,P,,2011-01-25 02:35:02.290
nc71514530,2011-01-25 02:34:39.630,40.48466666666667,-123.48916666666666,7.39,1.76,NC.LSF..SHZ,P,1.0,2011-01-25 02:34:54.740
nc71514530,2011-01-25 02:34:39.630,40.48466666666667,-123.48916666666666,7.39,1.76,NC.LSH..SHZ,P,-1.0,2011-01-25 02:35:01.240
nc71514530,2011-01-25 02:34:39.630,40.48466666666667,-123.48916666666666,7.39,1.76,NC.LVR..SHZ,P,-1.0,2011-01-25 02:34:55.240
nc71514530,2011-01-25 02:34:39.630,40.48466666666667,-123.48916666666666,7.39,1.76,PB.B045..EHZ,P,-1.0,2011-01-25 02:34:48.030
nc71514530,2011-01-25 02:34:39.630,40.48466666666667,-123.48916666666666,7.39,1.76,PB.B049..EHZ,P,-1.0,2011-01-25 02:34:47.370
nc71514530,2011-01-25 02:34:39.630,40.48466666666667,-123.48916666666666,7.39,1.76,PB.B935..EHZ,P,1.0,2011-01-25 02:34:41.950
nc71521581,2011-01-28 21:16:40.990,40.456,-123.52583333333334,-1.11,1.44,BK.JCC..HHZ,P,,2011-01-28 21:16:52.400
nc71521581,2011-01-28 21:16:40.990,40.456,-123.52583333333334,-1.11,1.44,NC.KCR..SHZ,P,-1.0,2011-01-28 21:16:47.120
nc71521581,2011-01-28 21:16:40.990,40.456,-123.52583333333334,-1.11,1.44,NC.KCS..SHZ,P,-1.0,2011-01-28 21:16:43.860
nc71521581,2011-01-28 21:16:40.990,40.456,-123.52583333333334,-1.11,1.44,NC.KHMB..HHZ,P,1.0,2011-01-28 21:16:49.930
nc71521581,2011-01-28 21:16:40.990,40.456,-123.52583333333334,-1.11,1.44,NC.KIP..SHZ,P,,2011-01-28 21:16:55.660
nc71521581,2011-01-28 21:16:40.990,40.456,-123.52583333333334,-1.11,1.44,NC.KJJ..SHZ,P,1.0,2011-01-28 21:16:55.240
nc71521581,2011-01-28 21:16:40.990,40.456,-123.52583333333334,-1.11,1.44,NC.KKP..SHZ,P,1.0,2011-01-28 21:16:49.440
nc71521581,2011-01-28 21:16:40.990,40.456,-123.52583333333334,-1.11,1.44,NC.KMPB..HHZ,P,-1.0,2011-01-28 21:16:52.270
nc71521581,2011-01-28 21:16:40.990,40.456,-123.52583333333334,-1.11,1.44,NC.KMR..HHZ,P,1.0,2011-01-28 21:16:48.680
nc71521581,2011-01-28 21:16:40.990,40.456,-123.52583333333334,-1.11,1.44,NC.KPP..SHZ,P,-1.0,2011-01-28 21:16:45.990
nc71521581,2011-01-28 21:16:40.990,40.456,-123.52583333333334,-1.11,1.44,NC.KSM..SHZ,P,-1.0,2011-01-28 21:16:54.010
nc71521581,2011-01-28 21:16:40.990,40.456,-123.52583333333334,-1.11,1.44,NC.LSF..SHZ,P,1.0,2011-01-28 21:16:56.230
nc71521581,2011-01-28 21:16:40.990,40.456,-123.52583333333334,-1.11,1.44,NC.LVR..SHZ,P,1.0,2011-01-28 21:16:56.870
nc71521581,2011-01-28 21:16:40.990,40.456,-123.52583333333334,-1.11,1.44,PB.B045..EHZ,P,,2011-01-28 21:16:49.480
nc71521581,2011-01-28 21:16:40.990,40.456,-123.52583333333334,-1.11,1.44,PB.B046..EHZ,P,-1.0,2011-01-28 21:16:54.350
nc71521581,2011-01-28 21:16:40.990,40.456,-123.52583333333334,-1.11,1.44,PB.B049..EHZ,P,-1.0,2011-01-28 21:16:48.900
nc71521581,2011-01-28 21:16:40.990,40.456,-123.52583333333334,-1.11,1.44,PB.B932..EHZ,P,-1.0,2011-01-28 21:16:53.530
nc71521581,2011-01-28 21:16:40.990,40.456,-123.52583333333334,-1.11,1.44,PB.B935..EHZ,P,1.0,2011-01-28 21:16:43.410
nc71522971,2011-02-01 07:34:33.500,40.2595,-124.18833333333333,10.45,1.54,NC.GTC..SHZ,P,-1.0,2011-02-01 07:34:50.910
nc71522971,2011-02-01 07:34:33.500,40.2595,-124.18833333333333,10.45,1.54,NC.KCR..SHZ,P,1.0,2011-02-01 07:34:41.160
nc71522971,2011-02-01 07:34:33.500,40.2595,-124.18833333333333,10.45,1.54,NC.KCS..SHZ,P,1.0,2011-02-01 07:34:46.450
nc71522971,2011-02-01 07:34:33.500,40.2595,-124.18833333333333,10.45,1.54,NC.KHBB..HHZ,P,-1.0,2011-02-01 07:34:49.740
nc71522971,2011-02-01 07:34:33.500,40.2595,-124.18833333333333,10.45,1.54,NC.KIP..SHZ,P,-1.0,2011-02-01 07:34:47.580
nc71522971,2011-02-01 07:34:33.500,40.2595,-124.18833333333333,10.45,1.54,NC.KJJ..SHZ,P,1.0,2011-02-01 07:34:36.460
nc71522971,2011-02-01 07:34:33.500,40.2595,-124.18833333333333,10.45,1.54,NC.KKP..SHZ,P,1.0,2011-02-01 07:34:45.920
nc71522971,2011-02-01 07:34:33.500,40.2595,-124.18833333333333,10.45,1.54,NC.KMPB..HHZ,P,-1.0,2011-02-01 07:34:37.880
nc71522971,2011-02-01 07:34:33.500,40.2595,-124.18833333333333,10.45,1.54,NC.KMR..HHZ,P,-1.0,2011-02-01 07:34:41.820
nc71522971,2011-02-01 07:34:33.500,40.2595,-124.18833333333333,10.45,1.54,NC.KSM..SHZ,P,1.0,2011-02-01 07:34:36.180
nc71522971,2011-02-01 07:34:33.500,40.2595,-124.18833333333333,10.45,1.54,PB.B045..EHZ,P,1.0,2011-02-01 07:34:39.070
nc71522971,2011-02-01 07:34:33.500,40.2595,-124.18833333333333,10.45,1.54,PB.B046..EHZ,P,-1.0,2011-02-01 07:34:36.600
nc71522971,2011-02-01 07:34:33.500,40.2595,-124.18833333333333,10.45,1.54,PB.B047..EHZ,P,1.0,2011-02-01 07:34:35.780
nc71522971,2011-02-01 07:34:33.500,40.2595,-124.18833333333333,10.45,1.54,PB.B049..EHZ,P,-1.0,2011-02-01 07:34:39.990
nc71522971,2011-02-01 07:34:33.500,40.2595,-124.18833333333333,10.45,1.54,PB.B932..EHZ,P,1.0,2011-02-01 07:34:35.690
nc71522971,2011-02-01 07:34:33.500,40.2595,-124.18833333333333,10.45,1.54,PB.B933..EHZ,P,-1.0,2011-02-01 07:34:39.180
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,BK.JCC..HHZ,P,1.0,2011-02-02 04:03:19.400
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,NC.GTC..SHZ,P,1.0,2011-02-02 04:03:37.430
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,NC.KCR..SHZ,P,-1.0,2011-02-02 04:03:23.630
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,NC.KCS..SHZ,P,1.0,2011-02-02 04:03:26.190
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,NC.KHBB..HHZ,P,1.0,2011-02-02 04:03:28.720
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,NC.KHMB..HHZ,P,1.0,2011-02-02 04:03:23.470
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,NC.KJJ..SHZ,P,1.0,2011-02-02 04:03:24.530
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,NC.KMPB..HHZ,P,-1.0,2011-02-02 04:03:21.920
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,NC.KMR..HHZ,P,-1.0,2011-02-02 04:03:27.190
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,NC.KOM..SHZ,P,1.0,2011-02-02 04:03:29.480
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,NC.KPP..SHZ,P,,2011-02-02 04:03:29.420
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,NC.KRP..HHZ,P,-1.0,2011-02-02 04:03:24.470
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,NC.KSM..SHZ,P,-1.0,2011-02-02 04:03:25.270
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,NC.KTR..SHZ,P,-1.0,2011-02-02 04:03:37.730
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,NC.LBK..SHZ,P,-1.0,2011-02-02 04:03:35.740
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,NC.LPK..SHZ,P,,2011-02-02 04:03:39.370
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,NC.LSH..SHZ,P,-1.0,2011-02-02 04:03:41.980
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,PB.B045..EHZ,P,-1.0,2011-02-02 04:03:22.200
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,PB.B046..EHZ,P,-1.0,2011-02-02 04:03:23.500
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,PB.B047..EHZ,P,-1.0,2011-02-02 04:03:24.360
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,PB.B049..EHZ,P,,2011-02-02 04:03:25.700
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,PB.B932..EHZ,P,-1.0,2011-02-02 04:03:23.890
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,PB.B933..EHZ,P,-1.0,2011-02-02 04:03:27.760
nc71523376,2011-02-02 04:03:14.710,40.718833333333336,-124.21983333333333,15.51,2.03,PB.B935..EHZ,P,1.0,2011-02-02 04:03:25.580
nc71525546,2011-02-06 17:01:18.010,40.605,-123.4695,24.97,1.73,BK.JCC..HHZ,P,-1.0,2011-02-06 17:01:27.470
nc71525546,2011-02-06 17:01:18.010,40.605,-123.4695,24.97,1.73,NC.KBN..SHZ,P,-1.0,2011-02-06 17:01:32.210
nc71525546,2011-02-06 17:01:18.010,40.605,-123.4695,24.97,1.73,NC.KCR..SHZ,P,1.0,2011-02-06 17:01:25.650
nc71525546,2011-02-06 17:01:18.010,40.605,-123.4695,24.97,1.73,NC.KCS..SHZ,P,1.0,2011-02-06 17:01:23.080
nc71525546,2011-02-06 17:01:18.010,40.605,-123.4695,24.97,1.73,NC.KHBB..HHZ,P,1.0,2011-02-06 17:01:23.830
nc71525546,2011-02-06 17:01:18.010,40.605,-123.4695,24.97,1.73,NC.KHMB..HHZ,P,-1.0,2011-02-06 17:01:25.720
nc71525546,2011-02-06 17:01:18.010,40.605,-123.4695,24.97,1.73,NC.KKP..SHZ,P,-1.0,2011-02-06 17:01:27.980
nc71525546,2011-02-06 17:01:18.010,40.605,-123.4695,24.97,1.73,NC.KMR..HHZ,P,1.0,2011-02-06 17:01:27.400
nc71525546,2011-02-06 17:01:18.010,40.605,-123.4695,24.97,1.73,NC.KOM..SHZ,P,-1.0,2011-02-06 17:01:30.260
nc71525546,2011-02-06 17:01:18.010,40.605,-123.4695,24.97,1.73,NC.KPP..SHZ,P,-1.0,2011-02-06 17:01:25.040
nc71525546,2011-02-06 17:01:18.010,40.605,-123.4695,24.97,1.73,NC.LBP..SHZ,P,-1.0,2011-02-06 17:01:28.590
nc71525546,2011-02-06 17:01:18.010,40.605,-123.4695,24.97,1.73,NC.LSH..SHZ,P,,2011-02-06 17:01:37.700
nc71525546,2011-02-06 17:01:18.010,40.605,-123.4695,24.97,1.73,PB.B045..EHZ,P,1.0,2011-02-06 17:01:27.020
nc71525546,2011-02-06 17:01:18.010,40.605,-123.4695,24.97,1.73,PB.B049..EHZ,P,1.0,2011-02-06 17:01:27.230
nc71525546,2011-02-06 17:01:18.010,40.605,-123.4695,24.97,1.73,PB.B935..EHZ,P,1.0,2011-02-06 17:01:23.290
nc71526491,2011-02-08 17:29:30.980,40.152166666666666,-123.86383333333333,21.48,1.8,BK.JCC..HHZ,P,-1.0,2011-02-08 17:29:43.260
