event_id,etime,elat,elon,edep,emag,station_id,phase_type,phase_polarity,phase_time
nc73324401,2020-01-06 15:50:35.070,40.29333333333334,-124.36316666666667,7.67,1.74,BK.BRIC..HHZ,P,-1.0,2020-01-06 15:50:44.010
nc73324401,2020-01-06 15:50:35.070,40.29333333333334,-124.36316666666667,7.67,1.74,BK.DMOR..HHZ,P,,2020-01-06 15:50:49.020
nc73324401,2020-01-06 15:50:35.070,40.29333333333334,-124.36316666666667,7.67,1.74,BK.HAYF..HHZ,P,,2020-01-06 15:50:52.640
nc73324401,2020-01-06 15:50:35.070,40.29333333333334,-124.36316666666667,7.67,1.74,BK.JCC..HHZ,P,,2020-01-06 15:50:47.330
nc73324401,2020-01-06 15:50:35.070,40.29333333333334,-124.36316666666667,7.67,1.74,BK.PETL..HHZ,P,-1.0,2020-01-06 15:50:36.750
nc73324401,2020-01-06 15:50:35.070,40.29333333333334,-124.36316666666667,7.67,1.74,CE.89101..HNZ,P,1.0,2020-01-06 15:50:37.330
nc73324401,2020-01-06 15:50:35.070,40.29333333333334,-124.36316666666667,7.67,1.74,NC.KCO..EHZ,P,-1.0,2020-01-06 15:50:37.780
nc73324401,2020-01-06 15:50:35.070,40.29333333333334,-124.36316666666667,7.67,1.74,NC.KCT..HHZ,P,,2020-01-06 15:50:39.810
nc73324401,2020-01-06 15:50:35.070,40.29333333333334,-124.36316666666667,7.67,1.74,NC.KMPB..HHZ,P,1.0,2020-01-06 15:50:40.360
nc73324401,2020-01-06 15:50:35.070,40.29333333333334,-124.36316666666667,7.67,1.74,NC.KMR..HHZ,P,,2020-01-06 15:50:45.870
nc73324401,2020-01-06 15:50:35.070,40.29333333333334,-124.36316666666667,7.67,1.74,NC.KPR..HNZ,P,-1.0,2020-01-06 15:50:40.970
nc73324401,2020-01-06 15:50:35.070,40.29333333333334,-124.36316666666667,7.67,1.74,PB.B045..EHZ,P,1.0,2020-01-06 15:50:42.170
nc73324401,2020-01-06 15:50:35.070,40.29333333333334,-124.36316666666667,7.67,1.74,PB.B046..EHZ,P,-1.0,2020-01-06 15:50:37.250
nc73324401,2020-01-06 15:50:35.070,40.29333333333334,-124.36316666666667,7.67,1.74,PB.B049..EHZ,P,,2020-01-06 15:50:44.290
nc73324401,2020-01-06 15:50:35.070,40.29333333333334,-124.36316666666667,7.67,1.74,PB.B932..EHZ,P,-1.0,2020-01-06 15:50:37.980
nc73324401,2020-01-06 15:50:35.070,40.29333333333334,-124.36316666666667,7.67,1.74,PB.B935..EHZ,P,,2020-01-06 15:50:48.820
nc73326371,2020-01-11 14:24:09.930,40.24066666666667,-124.1845,11.14,1.5,BK.BRIC..HHZ,P,-1.0,2020-01-11 14:24:15.930
nc73326371,2020-01-11 14:24:09.930,40.24066666666667,-124.1845,11.14,1.5,BK.HAYF..HHZ,P,,2020-01-11 14:24:25.320
