event_id,etime,elat,elon,edep,emag,station_id,phase_type,phase_polarity,phase_time
nc51193680,2008-01-01 05:58:18.290,40.7805,-123.56133333333334,20.32,2.04,BK.JCC..HHZ,P,1.0,2008-01-01 05:58:26.220
nc51193680,2008-01-01 05:58:18.290,40.7805,-123.56133333333334,20.32,2.04,BK.WDC..HHZ,P,1.0,2008-01-01 05:58:33.060
nc51193680,2008-01-01 05:58:18.290,40.7805,-123.56133333333334,20.32,2.04,NC.KBS..SHZ,P,-1.0,2008-01-01 05:58:34.270
nc51193680,2008-01-01 05:58:18.290,40.7805,-123.56133333333334,20.32,2.04,NC.KCR..SHZ,P,1.0,2008-01-01 05:58:27.140
nc51193680,2008-01-01 05:58:18.290,40.7805,-123.56133333333334,20.32,2.04,NC.KCS..SHZ,P,1.0,2008-01-01 05:58:24.930
nc51193680,2008-01-01 05:58:18.290,40.7805,-123.56133333333334,20.32,2.04,NC.KCT..HHZ,P,,2008-01-01 05:58:30.540
nc51193680,2008-01-01 05:58:18.290,40.7805,-123.56133333333334,20.32,2.04,NC.KHBB..HHZ,P,1.0,2008-01-01 05:58:25.160
nc51193680,2008-01-01 05:58:18.290,40.7805,-123.56133333333334,20.32,2.04,NC.KHMB..HHZ,P,-1.0,2008-01-01 05:58:23.890
nc51193680,2008-01-01 05:58:18.290,40.7805,-123.56133333333334,20.32,2.04,NC.KJJ..SHZ,P,-1.0,2008-01-01 05:58:32.140
nc51193680,2008-01-01 05:58:18.290,40.7805,-123.56133333333334,20.32,2.04,NC.KKP..SHZ,P,-1.0,2008-01-01 05:58:31.030
nc51193680,2008-01-01 05:58:18.290,40.7805,-123.56133333333334,20.32,2.04,NC.KOM..SHZ,P,-1.0,2008-01-01 05:58:28.280
nc51193680,2008-01-01 05:58:18.290,40.7805,-123.56133333333334,20.32,2.04,NC.KPP..SHZ,P,1.0,2008-01-01 05:58:27.990
nc51193680,2008-01-01 05:58:18.290,40.7805,-123.56133333333334,20.32,2.04,NC.KRMB..HHZ,P,-1.0,2008-01-01 05:58:32.370
nc51193680,2008-01-01 05:58:18.290,40.7805,-123.56133333333334,20.32,2.04,NC.KRP..HHZ,P,-1.0,2008-01-01 05:58:28.810
nc51193680,2008-01-01 05:58:18.290,40.7805,-123.56133333333334,20.32,2.04,NC.LBK..SHZ,P,1.0,2008-01-01 05:58:31.950
nc51193680,2008-01-01 05:58:18.290,40.7805,-123.56133333333334,20.32,2.04,NC.LBP..SHZ,P,1.0,2008-01-01 05:58:31.240
nc51193680,2008-01-01 05:58:18.290,40.7805,-123.56133333333334,20.32,2.04,NC.LDB..SHZ,P,,2008-01-01 05:58:43.150
nc51193680,2008-01-01 05:58:18.290,40.7805,-123.56133333333334,20.32,2.04,NC.LGB..SHZ,P,-1.0,2008-01-01 05:58:39.730
nc51193680,2008-01-01 05:58:18.290,40.7805,-123.56133333333334,20.32,2.04,NC.LGP..SHZ,P,1.0,2008-01-01 05:58:29.330
nc51193680,2008-01-01 05:58:18.290,40.7805,-123.56133333333334,20.32,2.04,NC.LSF..SHZ,P,1.0,2008-01-01 05:58:33.230
nc51193680,2008-01-01 05:58:18.290,40.7805,-123.56133333333334,20.32,2.04,NC.LSH..SHZ,P,,2008-01-01 05:58:38.980
nc71093761,2008-01-13 02:34:14.790,40.882666666666665,-123.68166666666667,11.23,2.23,BK.JCC..HHZ,P,-1.0,2008-01-13 02:34:19.880
nc71093761,2008-01-13 02:34:14.790,40.882666666666665,-123.68166666666667,11.23,2.23,BK.WDC..HHZ,P,,2008-01-13 02:34:32.990
nc71093761,2008-01-13 02:34:14.790,40.882666666666665,-123.68166666666667,11.23,2.23,NC.KCS..SHZ,P,1.0,2008-01-13 02:34:23.190
nc71093761,2008-01-13 02:34:14.790,40.882666666666665,-123.68166666666667,11.23,2.23,NC.KCT..HHZ,P,-1.0,2008-01-13 02:34:27.640
nc71093761,2008-01-13 02:34:14.790,40.882666666666665,-123.68166666666667,11.23,2.23,NC.KHBB..HHZ,P,-1.0,2008-01-13 02:34:23.800
nc71093761,2008-01-13 02:34:14.790,40.882666666666665,-123.68166666666667,11.23,2.23,NC.KHMB..HHZ,P,1.0,2008-01-13 02:34:17.440
nc71093761,2008-01-13 02:34:14.790,40.882666666666665,-123.68166666666667,11.23,2.23,NC.KJJ..SHZ,P,-1.0,2008-01-13 02:34:29.800
nc71093761,2008-01-13 02:34:14.790,40.882666666666665,-123.68166666666667,11.23,2.23,NC.KKP..SHZ,P,-1.0,2008-01-13 02:34:30.740
nc71093761,2008-01-13 02:34:14.790,40.882666666666665,-123.68166666666667,11.23,2.23,NC.KOM..SHZ,P,-1.0,2008-01-13 02:34:24.010
nc71093761,2008-01-13 02:34:14.790,40.882666666666665,-123.68166666666667,11.23,2.23,NC.KPP..SHZ,P,-1.0,2008-01-13 02:34:27.350
nc71093761,2008-01-13 02:34:14.790,40.882666666666665,-123.68166666666667,11.23,2.23,NC.KSM..SHZ,P,-1.0,2008-01-13 02:34:29.980
nc71093761,2008-01-13 02:34:14.790,40.882666666666665,-123.68166666666667,11.23,2.23,NC.KTR..SHZ,P,-1.0,2008-01-13 02:34:34.740
nc71093761,2008-01-13 02:34:14.790,40.882666666666665,-123.68166666666667,11.23,2.23,NC.LAM..SHZ,P,-1.0,2008-01-13 02:34:34.920
