event_id,etime,elat,elon,edep,emag,station_id,phase_type,phase_polarity,phase_time
nc71335736,2010-01-05 16:37:09.270,40.585166666666666,-124.309,13.61,2.05,BK.JCC..HHZ,P,1.0,2010-01-05 16:37:16.390
nc71335736,2010-01-05 16:37:09.270,40.585166666666666,-124.309,13.61,2.05,NC.KCS..SHZ,P,1.0,2010-01-05 16:37:21.690
nc71335736,2010-01-05 16:37:09.270,40.585166666666666,-124.309,13.61,2.05,NC.KCT..HHZ,P,1.0,2010-01-05 16:37:13.090
nc71335736,2010-01-05 16:37:09.270,40.585166666666666,-124.309,13.61,2.05,NC.KHBB..HHZ,P,-1.0,2010-01-05 16:37:24.560
nc71335736,2010-01-05 16:37:09.270,40.585166666666666,-124.309,13.61,2.05,NC.KHMB..HHZ,P,1.0,2010-01-05 16:37:20.270
nc71335736,2010-01-05 16:37:09.270,40.585166666666666,-124.309,13.61,2.05,NC.KJJ..SHZ,P,-1.0,2010-01-05 16:37:16.770
nc71335736,2010-01-05 16:37:09.270,40.585166666666666,-124.309,13.61,2.05,NC.KKP..SHZ,P,-1.0,2010-01-05 16:37:24.440
nc71335736,2010-01-05 16:37:09.270,40.585166666666666,-124.309,13.61,2.05,NC.KMPB..HHZ,P,-1.0,2010-01-05 16:37:14.590
nc71335736,2010-01-05 16:37:09.270,40.585166666666666,-124.309,13.61,2.05,NC.KMR..HHZ,P,1.0,2010-01-05 16:37:21.170
nc71335736,2010-01-05 16:37:09.270,40.585166666666666,-124.309,13.61,2.05,NC.KOM..SHZ,P,1.0,2010-01-05 16:37:26.320
nc71335736,2010-01-05 16:37:09.270,40.585166666666666,-124.309,13.61,2.05,NC.KPP..SHZ,P,,2010-01-05 16:37:23.740
nc71335736,2010-01-05 16:37:09.270,40.585166666666666,-124.309,13.61,2.05,NC.KSM..SHZ,P,,2010-01-05 16:37:17.950
nc71335736,2010-01-05 16:37:09.270,40.585166666666666,-124.309,13.61,2.05,NC.LSH..SHZ,P,-1.0,2010-01-05 16:37:38.010
nc71335736,2010-01-05 16:37:09.270,40.585166666666666,-124.309,13.61,2.05,NC.LWH..SHZ,P,-1.0,2010-01-05 16:37:35.740
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,BK.GASB..HHZ,P,,2010-01-13 06:47:16.280
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,BK.JCC..HHZ,P,1.0,2010-01-13 06:46:58.990
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,BK.WDC..HHZ,P,,2010-01-13 06:47:14.920
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,NC.GHM..EHZ,P,,2010-01-13 06:47:16.320
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,NC.GVV..EHZ,P,-1.0,2010-01-13 06:47:16.910
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,NC.KCS..SHZ,P,,2010-01-13 06:47:04.570
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,NC.KCT..HHZ,P,1.0,2010-01-13 06:46:55.680
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,NC.KHBB..HHZ,P,1.0,2010-01-13 06:47:07.740
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,NC.KHMB..HHZ,P,1.0,2010-01-13 06:47:03.020
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,NC.KJJ..SHZ,P,1.0,2010-01-13 06:46:56.960
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,NC.KMPB..HHZ,P,1.0,2010-01-13 06:46:58.090
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,NC.KOM..SHZ,P,-1.0,2010-01-13 06:47:07.050
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,NC.KSXB..HHZ,P,-1.0,2010-01-13 06:47:10.420
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,NC.LBP..SHZ,P,-1.0,2010-01-13 06:47:11.780
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,NC.LMC..HHZ,P,1.0,2010-01-13 06:47:22.110
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,NC.LPG..SHZ,P,,2010-01-13 06:47:14.370
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,NC.LSF..SHZ,P,-1.0,2010-01-13 06:47:15.520
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,NC.LSH..SHZ,P,,2010-01-13 06:47:20.920
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,NC.LVR..SHZ,P,-1.0,2010-01-13 06:47:15.380
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,NC.LWH..SHZ,P,1.0,2010-01-13 06:47:21.570
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,NC.OCR..EHZ,P,1.0,2010-01-13 06:47:24.760
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,NC.OGO..EHZ,P,-1.0,2010-01-13 06:47:26.900
nc71339731,2010-01-13 06:46:49.200,40.728,-124.4475,3.59,2.89,NC.OSU..EHZ,P,1.0,2010-01-13 06:47:27.090
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,BK.JCC..HHZ,P,1.0,2010-01-15 07:03:32.140
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,BK.WDC..HHZ,P,-1.0,2010-01-15 07:03:48.320
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.GBB..EHZ,P,-1.0,2010-01-15 07:03:53.860
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.GRO..EHZ,P,-1.0,2010-01-15 07:03:49.780
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.GTC..SHZ,P,,2010-01-15 07:03:44.970
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.KCR..SHZ,P,1.0,2010-01-15 07:03:34.640
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.KCS..SHZ,P,1.0,2010-01-15 07:03:38.050
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.KCT..HHZ,P,1.0,2010-01-15 07:03:29.100
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.KFP..SHZ,P,1.0,2010-01-15 07:03:43.780
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.KHBB..HHZ,P,1.0,2010-01-15 07:03:40.900
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.KHMB..HHZ,P,1.0,2010-01-15 07:03:36.140
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.KIP..SHZ,P,-1.0,2010-01-15 07:03:42.330
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.KJJ..SHZ,P,,2010-01-15 07:03:30.560
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.KKP..SHZ,P,-1.0,2010-01-15 07:03:39.810
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.KMPB..HHZ,P,1.0,2010-01-15 07:03:31.340
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.KMR..HHZ,P,,2010-01-15 07:03:38.310
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.KOM..SHZ,P,1.0,2010-01-15 07:03:41.390
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.KRK..SHZ,P,,2010-01-15 07:03:46.940
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.KRMB..HHZ,P,-1.0,2010-01-15 07:03:40.020
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.KRP..HHZ,P,,2010-01-15 07:03:35.530
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.KSM..SHZ,P,1.0,2010-01-15 07:03:32.240
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.KSXB..HHZ,P,-1.0,2010-01-15 07:03:43.720
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.KTR..SHZ,P,,2010-01-15 07:03:48.280
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.LAM..SHZ,P,-1.0,2010-01-15 07:03:51.370
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.LBC..SHZ,P,-1.0,2010-01-15 07:04:01.500
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.LBF..SHZ,P,,2010-01-15 07:03:58.180
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.LBK..SHZ,P,-1.0,2010-01-15 07:03:48.100
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.LBP..SHZ,P,,2010-01-15 07:03:44.830
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.LCSB..SHZ,P,-1.0,2010-01-15 07:03:53.100
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.LDH..HHZ,P,-1.0,2010-01-15 07:03:58.750
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.LEL..SHZ,P,-1.0,2010-01-15 07:03:59.560
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.LGB..SHZ,P,1.0,2010-01-15 07:03:54.850
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.LMC..HHZ,P,1.0,2010-01-15 07:03:55.150
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.LMP..SHZ,P,1.0,2010-01-15 07:03:56.090
nc71340591,2010-01-15 07:03:24.750,40.62083333333333,-124.37616666666666,13.38,2.62,NC.LPG..SHZ,P,-1.0,2010-01-15 07:03:47.960
