event_id,etime,elat,elon,edep,emag,station_id,phase_type,phase_polarity,phase_time
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,BK.GASB..HHZ,P,1.0,2016-01-01 10:13:48.240
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,BK.WDC..HHZ,P,-1.0,2016-01-01 10:13:50.160
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,NC.KBN..EHZ,P,1.0,2016-01-01 10:13:41.200
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,NC.KBS..EHZ,P,1.0,2016-01-01 10:13:36.190
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,NC.KCO..EHZ,P,1.0,2016-01-01 10:13:40.900
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,NC.KCPB..HHZ,P,,2016-01-01 10:13:39.440
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,NC.KCR..EHZ,P,-1.0,2016-01-01 10:13:39.840
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,NC.KCS..EHZ,P,1.0,2016-01-01 10:13:42.750
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,NC.KFP..EHZ,P,-1.0,2016-01-01 10:13:41.030
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,NC.KIP..EHZ,P,-1.0,2016-01-01 10:13:38.360
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,NC.KMPB..HHZ,P,-1.0,2016-01-01 10:13:41.490
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,NC.KMR..HHZ,P,-1.0,2016-01-01 10:13:36.300
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,NC.KRK..EHZ,P,-1.0,2016-01-01 10:13:43.730
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,NC.LBK..EHZ,P,1.0,2016-01-01 10:13:54.470
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,NC.LBP..EHZ,P,1.0,2016-01-01 10:13:45.220
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,NC.LPG..EHZ,P,-1.0,2016-01-01 10:13:47.020
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,NC.LVR..EHZ,P,1.0,2016-01-01 10:13:47.160
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,PB.B045..EHZ,P,-1.0,2016-01-01 10:13:40.680
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,PB.B047..EHZ,P,-1.0,2016-01-01 10:13:39.600
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,PB.B049..EHZ,P,-1.0,2016-01-01 10:13:36.550
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,PB.B932..EHZ,P,1.0,2016-01-01 10:13:39.880
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,PB.B933..EHZ,P,1.0,2016-01-01 10:13:36.050
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,PB.B935..EHZ,P,-1.0,2016-01-01 10:13:41.240
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,TA.N02D..HHZ,P,-1.0,2016-01-01 10:13:52.760
nc72572275,2016-01-01 10:13:31.300,40.033166666666666,-123.76366666666667,15.33,1.87,TA.O02D..HHZ,P,1.0,2016-01-01 10:13:45.780
nc72572340,2016-01-01 16:53:56.700,40.03516666666667,-123.76683333333334,16.88,1.44,NC.GTC..EHZ,P,-1.0,2016-01-01 16:54:08.780
nc72572340,2016-01-01 16:53:56.700,40.03516666666667,-123.76683333333334,16.88,1.44,NC.KBN..EHZ,P,1.0,2016-01-01 16:54:06.720
nc72572340,2016-01-01 16:53:56.700,40.03516666666667,-123.76683333333334,16.88,1.44,NC.KBS..EHZ,P,1.0,2016-01-01 16:54:01.690
nc72572340,2016-01-01 16:53:56.700,40.03516666666667,-123.76683333333334,16.88,1.44,NC.KCO..EHZ,P,,2016-01-01 16:54:06.270
nc72572340,2016-01-01 16:53:56.700,40.03516666666667,-123.76683333333334,16.88,1.44,NC.KCPB..HHZ,P,1.0,2016-01-01 16:54:04.990
nc72572340,2016-01-01 16:53:56.700,40.03516666666667,-123.76683333333334,16.88,1.44,NC.KCR..EHZ,P,-1.0,2016-01-01 16:54:05.340
nc72572340,2016-01-01 16:53:56.700,40.03516666666667,-123.76683333333334,16.88,1.44,NC.KFP..EHZ,P,-1.0,2016-01-01 16:54:06.530
nc72572340,2016-01-01 16:53:56.700,40.03516666666667,-123.76683333333334,16.88,1.44,NC.KIP..EHZ,P,-1.0,2016-01-01 16:54:03.880
nc72572340,2016-01-01 16:53:56.700,40.03516666666667,-123.76683333333334,16.88,1.44,NC.KSM..EHZ,P,-1.0,2016-01-01 16:54:04.620
nc72572340,2016-01-01 16:53:56.700,40.03516666666667,-123.76683333333334,16.88,1.44,PB.B049..EHZ,P,-1.0,2016-01-01 16:54:02.010
