event_id,etime,elat,elon,edep,emag,station_id,phase_type,phase_polarity,phase_time
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,BK.JCC..HHZ,P,-1.0,2018-01-02 19:06:10.320
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,BK.TRIN..HHZ,P,,2018-01-02 19:06:23.460
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,CE.89255..HNZ,P,-1.0,2018-01-02 19:06:11.440
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,CE.89781..HNZ,P,-1.0,2018-01-02 19:06:10.870
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,NC.KCO..EHZ,P,1.0,2018-01-02 19:06:16.230
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,NC.KCR..EHZ,P,-1.0,2018-01-02 19:06:13.010
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,NC.KCT..HHZ,P,1.0,2018-01-02 19:06:14.190
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,NC.KHBB..HHZ,P,1.0,2018-01-02 19:06:17.360
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,NC.KHMB..HHZ,P,1.0,2018-01-02 19:06:12.430
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,NC.KIP..EHZ,P,-1.0,2018-01-02 19:06:23.350
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,NC.KKP..EHZ,P,-1.0,2018-01-02 19:06:18.920
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,NC.KMPB..HHZ,P,1.0,2018-01-02 19:06:13.260
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,NC.KMR..HHZ,P,-1.0,2018-01-02 19:06:16.980
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,NC.KOM..EHZ,P,1.0,2018-01-02 19:06:19.150
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,NC.KRMB..HHZ,P,-1.0,2018-01-02 19:06:20.770
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,NC.KRP..HHZ,P,-1.0,2018-01-02 19:06:15.570
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,NC.LBP..EHZ,P,1.0,2018-01-02 19:06:22.340
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,NC.LPK..EHZ,P,1.0,2018-01-02 19:06:27.620
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,NC.LSF..EHZ,P,-1.0,2018-01-02 19:06:25.550
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,NC.LSH..EHZ,P,-1.0,2018-01-02 19:06:30.680
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,NC.LSR..EHZ,P,-1.0,2018-01-02 19:06:29.320
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,NP.1582..HNZ,P,1.0,2018-01-02 19:06:12.050
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,PB.B045..EHZ,P,-1.0,2018-01-02 19:06:12.560
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,PB.B049..EHZ,P,-1.0,2018-01-02 19:06:15.870
nc72947931,2018-01-02 19:06:06.170,40.694833333333335,-123.96316666666667,18.73,2.19,PB.B935..EHZ,P,-1.0,2018-01-02 19:06:14.240
nc72951895,2018-01-10 07:28:58.610,40.919666666666664,-123.59566666666667,24.89,1.94,BK.JCC..HHZ,P,1.0,2018-01-10 07:29:06.020
nc72951895,2018-01-10 07:28:58.610,40.919666666666664,-123.59566666666667,24.89,1.94,BK.PETY..HHZ,P,,2018-01-10 07:29:15.480
nc72951895,2018-01-10 07:28:58.610,40.919666666666664,-123.59566666666667,24.89,1.94,BK.SCOT..HHZ,P,1.0,2018-01-10 07:29:12.050
