station_id,begin_time,phase_index,phase_time,phase_score,phase_type,file_name,phase_amplitude,phase_amp
BG.AL3..DP,2013-12-10T08:50:26.210,10009,2013-12-10T08:52:06.300,0.825,P,nc72118475.mseed,45.43246078491211,45.43246078491211
BG.AL6..DP,2013-12-10T08:50:26.210,10002,2013-12-10T08:52:06.230,0.952,P,nc72118475.mseed,68.28938293457031,68.28938293457031
BG.BRP..DP,2013-12-10T08:50:26.210,9999,2013-12-10T08:52:06.200,0.812,P,nc72118475.mseed,26.93740463256836,26.93740463256836
BG.CLV..DP,2013-12-10T08:50:26.210,9967,2013-12-10T08:52:05.880,0.952,P,nc72118475.mseed,84.5114974975586,84.5114974975586
BG.DRK..DP,2013-12-10T08:50:26.210,9943,2013-12-10T08:52:05.640,0.9,P,nc72118475.mseed,216.01853942871094,216.01853942871094
BG.FNF..DP,2013-12-10T08:50:26.210,9990,2013-12-10T08:52:06.110,0.797,P,nc72118475.mseed,80.92716979980469,80.92716979980469
BG.HBW..DP,2013-12-10T08:50:26.210,1,2013-12-10T08:50:26.220,0.851,P,nc72118475.mseed,180.74388122558594,180.74388122558594
BG.HVC..DP,2013-12-10T08:50:26.210,9979,2013-12-10T08:52:06.000,0.958,P,nc72118475.mseed,411.8887939453125,411.8887939453125
BG.LCK..DP,2013-12-10T08:50:26.210,10010,2013-12-10T08:52:06.310,0.89,P,nc72118475.mseed,17.15180206298828,17.15180206298828
BG.MCL..DP,2013-12-10T08:50:26.210,10024,2013-12-10T08:52:06.450,0.741,P,nc72118475.mseed,42.782833099365234,42.782833099365234
BG.MNS..DP,2013-12-10T08:50:26.210,1,2013-12-10T08:50:26.220,0.877,P,nc72118475.mseed,131.3029022216797,131.3029022216797
BG.SQK..DP,2013-12-10T08:50:26.210,9942,2013-12-10T08:52:05.630,0.919,P,nc72118475.mseed,226.37437438964844,226.37437438964844
NC.GDXB..HH,2013-12-10T08:50:26.210,9927,2013-12-10T08:52:05.480,0.963,P,nc72118475.mseed,1446.4801025390625,1446.4801025390625
NC.GNA.02.EH,2013-12-10T08:50:26.210,1,2013-12-10T08:50:26.220,0.895,P,nc72118475.mseed,34.45986557006836,34.45986557006836
NC.GRO..EH,2013-12-10T08:50:26.210,4410,2013-12-10T08:51:10.310,0.824,P,nc72118475.mseed,57.608665466308594,57.608665466308594
NC.GRT..EH,2013-12-10T08:50:26.210,11310,2013-12-10T08:52:19.310,0.965,P,nc72118475.mseed,1624.8175048828125,1624.8175048828125
NC.GTC..EH,2013-12-10T08:50:26.210,9548,2013-12-10T08:52:01.690,0.976,P,nc72118475.mseed,143.98387145996094,143.98387145996094
NC.GWK.02.EH,2013-12-10T08:50:26.210,488,2013-12-10T08:50:31.090,0.732,P,nc72118475.mseed,796.036865234375,796.036865234375
NC.KBN..EH,2013-12-10T08:50:26.210,3887,2013-12-10T08:51:05.080,0.926,P,nc72118475.mseed,122.50426483154297,122.50426483154297
NC.KBS.02.EH,2013-12-10T08:50:26.210,3591,2013-12-10T08:51:02.120,0.954,P,nc72118475.mseed,270.0078125,270.0078125
NC.KCO..EH,2013-12-10T08:50:26.210,3983,2013-12-10T08:51:06.040,0.792,P,nc72118475.mseed,285.98406982421875,285.98406982421875
NC.KCPB..HH,2013-12-10T08:50:26.210,3959,2013-12-10T08:51:05.800,0.758,P,nc72118475.mseed,593.2713623046875,593.2713623046875
NC.KCR.02.EH,2013-12-10T08:50:26.210,3775,2013-12-10T08:51:03.960,0.916,P,nc72118475.mseed,103.51233673095703,103.51233673095703
NC.KCS..EH,2013-12-10T08:50:26.210,3946,2013-12-10T08:51:05.670,0.813,P,nc72118475.mseed,65.30706787109375,65.30706787109375
NC.KFP..EH,2013-12-10T08:50:26.210,3986,2013-12-10T08:51:06.070,0.938,P,nc72118475.mseed,73.26319885253906,73.26319885253906
NC.KHBB..HH,2013-12-10T08:50:26.210,4207,2013-12-10T08:51:08.280,0.847,P,nc72118475.mseed,274.39007568359375,274.39007568359375
NC.KIP..EH,2013-12-10T08:50:26.210,3738,2013-12-10T08:51:03.590,0.967,P,nc72118475.mseed,118.89959716796875,118.89959716796875
NC.KKP..EH,2013-12-10T08:50:26.210,3544,2013-12-10T08:51:01.650,0.99,P,nc72118475.mseed,371.38238525390625,371.38238525390625
NC.KMPB..HH,2013-12-10T08:50:26.210,3982,2013-12-10T08:51:06.030,0.96,P,nc72118475.mseed,541.3733520507812,541.3733520507812
NC.KMR..HH,2013-12-10T08:50:26.210,3501,2013-12-10T08:51:01.220,0.967,P,nc72118475.mseed,659.2697143554688,659.2697143554688
NC.KPP..EH,2013-12-10T08:50:26.210,3764,2013-12-10T08:51:03.850,0.966,P,nc72118475.mseed,87.93099975585938,87.93099975585938
NC.KRK..EH,2013-12-10T08:50:26.210,9618,2013-12-10T08:52:02.390,0.909,P,nc72118475.mseed,27.009933471679688,27.009933471679688
NC.KSM.02.EH,2013-12-10T08:50:26.210,3852,2013-12-10T08:51:04.730,0.987,P,nc72118475.mseed,334.1449890136719,334.1449890136719
NC.LBP..EH,2013-12-10T08:50:26.210,4162,2013-12-10T08:51:07.830,0.957,P,nc72118475.mseed,45.214134216308594,45.214134216308594
NC.LPG..EH,2013-12-10T08:50:26.210,4367,2013-12-10T08:51:09.880,0.95,P,nc72118475.mseed,90.95359802246094,90.95359802246094
NC.LRB..EH,2013-12-10T08:50:26.210,4574,2013-12-10T08:51:11.950,0.877,P,nc72118475.mseed,37.35673522949219,37.35673522949219
NC.LVR..EH,2013-12-10T08:50:26.210,4378,2013-12-10T08:51:09.990,0.908,P,nc72118475.mseed,70.65180206298828,70.65180206298828
PB.B045..EH,2013-12-10T08:50:26.210,3883,2013-12-10T08:51:05.040,0.985,P,nc72118475.mseed,129.4507293701172,129.4507293701172
PB.B046..EH,2013-12-10T08:50:26.210,4027,2013-12-10T08:51:06.480,0.86,P,nc72118475.mseed,195.68280029296875,195.68280029296875
PB.B047..EH,2013-12-10T08:50:26.210,3886,2013-12-10T08:51:05.070,0.976,P,nc72118475.mseed,336.3435974121094,336.3435974121094
PB.B932..EH,2013-12-10T08:50:26.210,3921,2013-12-10T08:51:05.420,0.978,P,nc72118475.mseed,99.13166809082031,99.13166809082031
PB.B933..EH,2013-12-10T08:50:26.210,3628,2013-12-10T08:51:02.490,0.987,P,nc72118475.mseed,1086.8753662109375,1086.8753662109375
PB.B934..EH,2013-12-10T08:50:26.210,3633,2013-12-10T08:51:02.540,0.972,P,nc72118475.mseed,111.39213562011719,111.39213562011719
PB.B935..EH,2013-12-10T08:50:26.210,3822,2013-12-10T08:51:04.430,0.886,P,nc72118475.mseed,122.82366943359375,122.82366943359375
TA.O02D..HH,2013-12-10T08:50:26.210,4235,2013-12-10T08:51:08.560,0.951,P,nc72118475.mseed,299.19366455078125,299.19366455078125
BK.JCC.00.HH,2013-11-26T05:47:50.710,4214,2013-11-26T05:48:32.850,0.805,P,nc72109965.mseed,5421.89208984375,5421.89208984375
BK.WDC.00.HH,2013-11-26T05:47:50.710,5543,2013-11-26T05:48:46.140,0.75,P,nc72109965.mseed,830.5160522460938,830.5160522460938
NC.GHM..EH,2013-11-26T05:47:50.710,5378,2013-11-26T05:48:44.490,0.891,P,nc72109965.mseed,219.06112670898438,219.06112670898438
NC.GHO..EH,2013-11-26T05:47:50.710,5357,2013-11-26T05:48:44.280,0.958,P,nc72109965.mseed,210.42247009277344,210.42247009277344
NC.GNA.02.EH,2013-11-26T05:47:50.710,5136,2013-11-26T05:48:42.070,0.958,P,nc72109965.mseed,567.4747314453125,567.4747314453125
NC.GTC..EH,2013-11-26T05:47:50.710,4949,2013-11-26T05:48:40.200,0.957,P,nc72109965.mseed,918.5244140625,918.5244140625
NC.GVV..EH,2013-11-26T05:47:50.710,5476,2013-11-26T05:48:45.470,0.788,P,nc72109965.mseed,164.03726196289062,164.03726196289062
NC.K004.01.HN,2013-11-26T05:47:50.710,3557,2013-11-26T05:48:26.280,0.959,P,nc72109965.mseed,18.500720977783203,18.500720977783203
NC.KBN..EH,2013-11-26T05:47:50.710,4912,2013-11-26T05:48:39.830,0.931,P,nc72109965.mseed,246.75967407226562,246.75967407226562
NC.KBS.02.EH,2013-11-26T05:47:50.710,4476,2013-11-26T05:48:35.470,0.968,P,nc72109965.mseed,1874.9493408203125,1874.9493408203125
NC.KCO..EH,2013-11-26T05:47:50.710,3347,2013-11-26T05:48:24.180,0.98,P,nc72109965.mseed,1982.774169921875,1982.774169921875
NC.KCPB..HH,2013-11-26T05:47:50.710,4659,2013-11-26T05:48:37.300,0.971,P,nc72109965.mseed,5488.5146484375,5488.5146484375
NC.KCR.02.EH,2013-11-26T05:47:50.710,4045,2013-11-26T05:48:31.160,0.956,P,nc72109965.mseed,1598.671875,1598.671875
NC.KCS..EH,2013-11-26T05:47:50.710,4510,2013-11-26T05:48:35.810,0.786,P,nc72109965.mseed,287.6549377441406,287.6549377441406
NC.KCT..HH,2013-11-26T05:47:50.710,3474,2013-11-26T05:48:25.450,0.958,P,nc72109965.mseed,16433.0859375,16433.0859375
NC.KFP..EH,2013-11-26T05:47:50.710,4828,2013-11-26T05:48:38.990,0.98,P,nc72109965.mseed,1119.7445068359375,1119.7445068359375
NC.KHMB..HH,2013-11-26T05:47:50.710,4531,2013-11-26T05:48:36.020,0.904,P,nc72109965.mseed,803.7570190429688,803.7570190429688
NC.KIP..EH,2013-11-26T05:47:50.710,4659,2013-11-26T05:48:37.300,0.84,P,nc72109965.mseed,1669.0306396484375,1669.0306396484375
NC.KKP..EH,2013-11-26T05:47:50.710,4558,2013-11-26T05:48:36.290,0.911,P,nc72109965.mseed,466.8924560546875,466.8924560546875
NC.KMPB..HH,2013-11-26T05:47:50.710,3586,2013-11-26T05:48:26.570,0.976,P,nc72109965.mseed,15882.8759765625,15882.8759765625
NC.KMR..HH,2013-11-26T05:47:50.710,4171,2013-11-26T05:48:32.420,0.916,P,nc72109965.mseed,3474.71875,3474.71875
NC.KOM.02.EH,2013-11-26T05:47:50.710,5147,2013-11-26T05:48:42.180,0.954,P,nc72109965.mseed,238.96212768554688,238.96212768554688
NC.KPP..EH,2013-11-26T05:47:50.710,4674,2013-11-26T05:48:37.450,0.895,P,nc72109965.mseed,319.3146667480469,319.3146667480469
NC.KRK..EH,2013-11-26T05:47:50.710,5115,2013-11-26T05:48:41.860,0.958,P,nc72109965.mseed,381.03387451171875,381.03387451171875
NC.KRMB..HH,2013-11-26T05:47:50.710,5222,2013-11-26T05:48:42.930,0.948,P,nc72109965.mseed,278.57794189453125,278.57794189453125
NC.KSM.02.EH,2013-11-26T05:47:50.710,3514,2013-11-26T05:48:25.850,0.974,P,nc72109965.mseed,1846.827880859375,1846.827880859375
NC.LBP..EH,2013-11-26T05:47:50.710,5162,2013-11-26T05:48:42.330,0.943,P,nc72109965.mseed,87.109130859375,87.109130859375
NC.LGP..EH,2013-11-26T05:47:50.710,5375,2013-11-26T05:48:44.460,0.928,P,nc72109965.mseed,306.3992004394531,306.3992004394531
NC.LPG..EH,2013-11-26T05:47:50.710,5408,2013-11-26T05:48:44.790,0.718,P,nc72109965.mseed,56.723201751708984,56.723201751708984
NC.LRB..EH,2013-11-26T05:47:50.710,5612,2013-11-26T05:48:46.830,0.759,P,nc72109965.mseed,86.66940307617188,86.66940307617188
PB.B045..EH,2013-11-26T05:47:50.710,3771,2013-11-26T05:48:28.420,0.982,P,nc72109965.mseed,7981.85888671875,7981.85888671875
PB.B046..EH,2013-11-26T05:47:50.710,3287,2013-11-26T05:48:23.580,0.983,P,nc72109965.mseed,95982.2109375,95982.2109375
PB.B047..EH,2013-11-26T05:47:50.710,3470,2013-11-26T05:48:25.410,0.985,P,nc72109965.mseed,29990.173828125,29990.173828125
PB.B049..EH,2013-11-26T05:47:50.710,3984,2013-11-26T05:48:30.550,0.966,P,nc72109965.mseed,2560.714599609375,2560.714599609375
PB.B932..EH,2013-11-26T05:47:50.710,3370,2013-11-26T05:48:24.410,0.984,P,nc72109965.mseed,33019.47265625,33019.47265625
